ID_AGREG;EXIGENCE;GESTE;GAIN;COUT;CEE
0204312207;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;777.0825
0204312308;BBC renovation;ENSBBC;0.33846607;195.9043147;3949.5825
0204312308;BBC renovation;FENBBC;0.063939089;90.12189876;362.7675
0204312308;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;777.0825
0204620701;BBC renovation;FENBBC;0.13732261;354.375;887.203125
0204620701;RT par element;FENMOD;0.078080199;354.375;887.203125
0204620701;BBC renovation;FEN_MURBBC;0.192251654;376.3125;1750.359375
0204620701;RT par element;FEN_MURMOD;0.109312279;354.375;887.203125
0204620701;BBC renovation;ENSBBC;0.908991273;502.3125;4922.859375
0204620701;RT par element;ENSMOD;0.465158632;399.375;887.203125
0204621102;BBC renovation;FENBBC;0.121314433;354.375;887.203125
0204621102;RT par element;FENMOD;0.068975762;354.375;887.203125
0204621102;BBC renovation;FEN_MURBBC;0.21973935;376.3125;1750.359375
0204621102;RT par element;FEN_MURMOD;0.124937229;354.375;887.203125
0204621102;BBC renovation;ENSBBC;0.909087144;502.3125;4922.859375
0204621102;RT par element;ENSMOD;0.46519181;399.375;887.203125
0204621703;BBC renovation;FENBBC;0.13735364;354.375;887.203125
0204621703;RT par element;FENMOD;0.078115965;354.375;887.203125
0204621703;BBC renovation;FEN_MURBBC;0.192295096;376.3125;1750.359375
0204621703;RT par element;FEN_MURMOD;0.109362351;354.375;887.203125
0204621703;BBC renovation;ENSBBC;0.90919667;502.3125;4922.859375
0204621703;RT par element;ENSMOD;0.465371707;399.375;887.203125
0204621904;BBC renovation;ENSBBC;0.33846607;195.9043147;4922.859375
0204621904;BBC renovation;FENBBC;0.063939089;90.12189876;887.203125
0204621904;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;1750.359375
0204622005;BBC renovation;ENSBBC;0.33846607;195.9043147;4922.859375
0204622005;BBC renovation;FENBBC;0.063939089;90.12189876;887.203125
0204622005;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;1750.359375
0204622106;BBC renovation;ENSBBC;0.33846607;195.9043147;4922.859375
0204622106;BBC renovation;FENBBC;0.063939089;90.12189876;887.203125
0204622106;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;1750.359375
0204622207;BBC renovation;ENSBBC;0.33846607;195.9043147;4922.859375
0204622207;BBC renovation;FENBBC;0.063939089;90.12189876;887.203125
0204622207;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;1750.359375
0204622308;BBC renovation;ENSBBC;0.33846607;195.9043147;4922.859375
0204622308;BBC renovation;FENBBC;0.063939089;90.12189876;887.203125
0204622308;BBC renovation;FEN_MURBBC;0.105656011;107.0473196;1750.359375
0204790701;BBC renovation;FENBBC;0.119052164;196.875;492.890625
0204790701;RT par element;FENMOD;0.055144956;196.875;492.890625
0204790701;BBC renovation;FEN_MURBBC;0.166673029;209.0625;972.421875
0204790701;RT par element;FEN_MURMOD;0.077202938;196.875;492.890625
0204790701;BBC renovation;ENSBBC;0.788052148;335.0625;4144.921875
0204790701;RT par element;ENSMOD;0.32852314;241.875;492.890625
0204791102;BBC renovation;FENBBC;0.105222109;196.875;492.890625
