BRANCHE;SS_BRANCHE;BAT_TYPE;PRODUCTION_CHAUD;ENERGIE;ID_AGREG;PERIODE;RDT;COUT;CEE
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Autre système centralisé;Urbain;0411870106;2;0.952644641;18.91715325;1560
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Chaudière fioul;Fioul;0411870303;2;0.718588077;10.82451038;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Chaudière gaz;Gaz;0411870404;2;0.777784463;8.284673233;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Electrique direct;Electricité;0411870602;2;0.92;10.4;656.25
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;PAC;Electricité;0411870902;2;2.772816558;45.99342295;770
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Autre système centralisé performant;Autres;0411872101;2;0.947676037;21.89081259;50
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Autre système centralisé performant;Urbain;0411872106;2;1.099205355;22.52042054;1560
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Chaudière condensation fioul;Fioul;0411872303;2;0.759390537;12.88632188;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Chaudière condensation gaz;Gaz;0411872404;2;0.985731096;9.86270623;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;Electrique direct performant;Electricité;0411872602;2;1;12;656.25
Enseignement Recherche;Enseignement supérieur et recherche;R&D en sciences humaines et sociales;PAC performant;Electricité;0411872902;2;3.199403721;54.75407494;770
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Autre système centralisé;Autres;0411880101;2;0.799042947;16.93452196;49.875
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Autre système centralisé;Urbain;0411880106;2;0.873822493;17.78599646;1450
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Chaudière fioul;Fioul;0411880303;2;0.719193481;10.63761509;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Chaudière gaz;Gaz;0411880404;2;0.778581143;8.675540887;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Electrique direct;Electricité;0411880602;2;0.92;10.4;656.25
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;PAC;Electricité;0411880902;2;2.821702605;43.82833873;735
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Autre système centralisé performant;Autres;0411882101;2;0.921972632;20.16014519;49.875
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Autre système centralisé performant;Urbain;0411882106;2;1.008256722;21.17380532;1450
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Chaudière condensation fioul;Fioul;0411882303;2;0.759604797;12.66382749;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Chaudière condensation gaz;Gaz;0411882404;2;0.985838356;10.32802487;514.5
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;Electrique direct performant;Electricité;0411882602;2;1;12;656.25
Enseignement Recherche;Enseignement supérieur et recherche;R&D sciences physiques et naturelles;PAC performant;Electricité;0411882902;2;3.255810698;52.17659372;735
Enseignement Recherche;Enseignement supérieur et recherche;université;Autre système centralisé;Autres;0411940101;2;0.808253871;20.40844068;49.875
Enseignement Recherche;Enseignement supérieur et recherche;université;Autre système centralisé;Urbain;0411940106;2;0.7851874;18.82899463;1462.857143
Enseignement Recherche;Enseignement supérieur et recherche;université;Chaudière fioul;Fioul;0411940303;2;0.724986605;5.765140535;514.5
Enseignement Recherche;Enseignement supérieur et recherche;université;Chaudière gaz;Gaz;0411940404;2;0.783819335;4.516655045;514.5
Enseignement Recherche;Enseignement supérieur et recherche;université;Electrique direct;Electricité;0411940602;2;0.92;10.4;656.25
Enseignement Recherche;Enseignement supérieur et recherche;université;PAC;Electricité;0411940902;2;2.813880837;67.00603238;735
Enseignement Recherche;Enseignement supérieur et recherche;université;Autre système centralisé performant;Autres;0411942101;2;0.93260062;24.29576272;49.875
Enseignement Recherche;Enseignement supérieur et recherche;université;Autre système centralisé performant;Urbain;0411942106;2;0.905985461;22.4154698;1462.857143
Enseignement Recherche;Enseignement supérieur et recherche;université;Chaudière condensation fioul;Fioul;0411942303;2;0.766210596;6.863262542;514.5
Enseignement Recherche;Enseignement supérieur et recherche;université;Chaudière condensation gaz;Gaz;0411942404;2;0.992608556;5.376970292;514.5
Enseignement Recherche;Enseignement supérieur et recherche;université;Electrique direct performant;Electricité;0411942602;2;1;12;656.25
Enseignement Recherche;Enseignement supérieur et recherche;université;PAC performant;Electricité;0411942902;2;3.246785581;79.76908616;735
Habitat Communautaire;Foyer;Foyers;Autre système centralisé;Autres;0514130101;2;1.591093086;17.01704012;68
Habitat Communautaire;Foyer;Foyers;Autre système centralisé;Urbain;0514130106;2;1.740290354;17.58995294;1450
Habitat Communautaire;Foyer;Foyers;Chaudière fioul;Fioul;0514130303;2;0.623927402;9.964987463;596
Habitat Communautaire;Foyer;Foyers;Chaudière gaz;Gaz;0514130404;2;0.837062896;7.445883942;596
Habitat Communautaire;Foyer;Foyers;Electrique direct;Electricité;0514130602;2;0.92;10.4;750
Habitat Communautaire;Foyer;Foyers;PAC;Electricité;0514130902;2;2.944895442;46.6369756;750
Habitat Communautaire;Foyer;Foyers;Autre système centralisé performant;Autres;0514132101;2;1.835876637;20.25838109;68
Habitat Communautaire;Foyer;Foyers;Autre système centralisé performant;Urbain;0514132106;2;2.008027332;20.94042017;1450
Habitat Communautaire;Foyer;Foyers;Chaudière condensation fioul;Fioul;0514132303;2;0.75331167;11.86308031;596
Habitat Communautaire;Foyer;Foyers;Chaudière condensation gaz;Gaz;0514132404;2;0.982019517;8.86414755;596
Habitat Communautaire;Foyer;Foyers;Electrique direct performant;Electricité;0514132602;2;1;12;750
Habitat Communautaire;Foyer;Foyers;PAC performant;Electricité;0514132902;2;3.397956279;55.52020905;750
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Autre système centralisé;Autres;0521510101;2;1.632179512;17.34971255;68
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Autre système centralisé;Urbain;0521510106;2;1.780205926;16.62861456;1462.857143
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Chaudière fioul;Fioul;0521510303;2;0.610584131;10.65639905;596
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Chaudière gaz;Gaz;0521510404;2;0.813966457;7.598794548;596
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Electrique direct;Electricité;0521510602;2;0.909145407;10.4;750
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;PAC;Electricité;0521510902;2;2.692575434;48.79603098;750
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Autre système centralisé performant;Autres;0521512101;2;1.883284053;20.6544197;68
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Autre système centralisé performant;Urbain;0521512106;2;2.05408376;19.79596971;1462.857143
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Chaudière condensation fioul;Fioul;0521512303;2;0.70899045;12.68618934;596
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Chaudière condensation gaz;Gaz;0521512404;2;0.909550247;9.046183986;596
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Electrique direct performant;Electricité;0521512602;2;1;12;750
Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;PAC performant;Electricité;0521512902;2;2.668658392;58.09051307;750
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Autre système centralisé;Autres;0522520101;2;1.593990944;15.67635688;68
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Autre système centralisé;Urbain;0522520106;2;1.719157347;14.698136;1450
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Chaudière fioul;Fioul;0522520303;2;0.612273351;6.991002015;596
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Chaudière gaz;Gaz;0522520404;2;0.813653575;5.042035939;596
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Electrique direct;Electricité;0522520602;2;0.908305016;10.4;750
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;PAC;Electricité;0522520902;2;2.6569234;45.16004321;750
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Autre système centralisé performant;Autres;0522522101;2;1.83922032;18.66232962;68
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Autre système centralisé performant;Urbain;0522522106;2;1.983643092;17.49778095;1450
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Chaudière condensation fioul;Fioul;0522522303;2;0.704042145;8.322621447;596
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Chaudière condensation gaz;Gaz;0522522404;2;0.898122668;6.002423737;596
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Electrique direct performant;Electricité;0522522602;2;1;12;750
Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;PAC performant;Electricité;0522522902;2;2.536578557;53.7619562;750
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Autre système centralisé;Autres;0525890101;2;1.576628569;15.19057199;68
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Autre système centralisé;Urbain;0525890106;2;1.698769611;13.43147892;1480
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Chaudière fioul;Fioul;0525890303;2;0.627356956;6.124870124;596
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Chaudière gaz;Gaz;0525890404;2;0.840348056;4.642345745;596
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Electrique direct;Electricité;0525890602;2;0.92;10.4;750
Habitat Communautaire;Résidence universitaire;Résidence universitaire;PAC;Electricité;0525890902;2;2.944895442;40.43494951;750
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Autre système centralisé performant;Autres;0525892101;2;1.81918681;18.08401428;68
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Autre système centralisé performant;Urbain;0525892106;2;1.960118782;15.98985586;1480
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Chaudière condensation fioul;Fioul;0525892303;2;0.75642283;7.291512052;596
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Chaudière condensation gaz;Gaz;0525892404;2;0.985134313;5.526602078;596
Habitat Communautaire;Résidence universitaire;Résidence universitaire;Electrique direct performant;Electricité;0525892602;2;1;12;750
Habitat Communautaire;Résidence universitaire;Résidence universitaire;PAC performant;Electricité;0525892902;2;3.397956279;48.13684465;750
Habitat Communautaire;Service à la personne;Résidentiel;Autre système centralisé;Autres;0528900101;2;1.646871274;26.04022075;68
Habitat Communautaire;Service à la personne;Résidentiel;Autre système centralisé;Urbain;0528900106;2;1.707467761;26.03221668;1450
Habitat Communautaire;Service à la personne;Résidentiel;Chaudière fioul;Fioul;0528900303;2;0.615455805;28.10864;596
Habitat Communautaire;Service à la personne;Résidentiel;Chaudière gaz;Gaz;0528900404;2;0.828467942;28.10864;596
Habitat Communautaire;Service à la personne;Résidentiel;Electrique direct;Electricité;0528900602;2;0.92;10.4;750
Habitat Communautaire;Service à la personne;Résidentiel;PAC;Electricité;0528900902;2;2.944895442;44.48120523;750
Habitat Communautaire;Service à la personne;Résidentiel;Autre système centralisé performant;Autres;0528902101;2;1.900236086;31.0002628;68
Habitat Communautaire;Service à la personne;Résidentiel;Autre système centralisé performant;Urbain;0528902106;2;1.970155108;30.99073415;1450
Habitat Communautaire;Service à la personne;Résidentiel;Chaudière condensation fioul;Fioul;0528902303;2;0.751417743;33.46266667;596
Habitat Communautaire;Service à la personne;Résidentiel;Chaudière condensation gaz;Gaz;0528902404;2;0.980154422;33.46266667;596
Habitat Communautaire;Service à la personne;Résidentiel;Electrique direct performant;Electricité;0528902602;2;1;12;750
Habitat Communautaire;Service à la personne;Résidentiel;PAC performant;Electricité;0528902902;2;3.397956279;52.95381575;750
Santé Action Sociale;Cabinet médical;Cabinet médical;Autre système centralisé;Autres;0603010101;2;0.759298114;11.43139848;76.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Autre système centralisé;Urbain;0603010106;2;0.750210936;12.59959969;2537.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Chaudière fioul;Fioul;0603010303;2;0.6312113;6.743726752;670.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Chaudière gaz;Gaz;0603010404;2;0.937291274;5.018750384;670.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Electrique direct;Electricité;0603010602;2;0.92;10.4;843.75
Santé Action Sociale;Cabinet médical;Cabinet médical;PAC;Electricité;0603010902;2;2.944895442;28.70445892;843.75
Santé Action Sociale;Cabinet médical;Cabinet médical;Autre système centralisé performant;Autres;0603012101;2;0.876113209;13.60880772;76.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Autre système centralisé performant;Urbain;0603012106;2;0.865628003;14.99952344;2537.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Chaudière condensation fioul;Fioul;0603012303;2;0.764099764;8.028246133;670.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Chaudière condensation gaz;Gaz;0603012404;2;0.98996504;5.974702838;670.5
Santé Action Sociale;Cabinet médical;Cabinet médical;Electrique direct performant;Electricité;0603012602;2;1;12;843.75
Santé Action Sociale;Cabinet médical;Cabinet médical;PAC performant;Electricité;0603012902;2;3.397956279;34.17197491;843.75
Santé Action Sociale;Centre accueil;Centre accueil;Autre système centralisé;Autres;0605070101;2;0.752312518;16.09942564;76.5
Santé Action Sociale;Centre accueil;Centre accueil;Autre système centralisé;Urbain;0605070106;2;0.74254818;16.95655605;2560
Santé Action Sociale;Centre accueil;Centre accueil;Chaudière fioul;Fioul;0605070303;2;0.627438532;10.03068894;670.5
Santé Action Sociale;Centre accueil;Centre accueil;Chaudière gaz;Gaz;0605070404;2;0.933449041;7.118658145;670.5
Santé Action Sociale;Centre accueil;Centre accueil;Electrique direct;Electricité;0605070602;2;0.92;10.4;843.75
Santé Action Sociale;Centre accueil;Centre accueil;PAC;Electricité;0605070902;2;2.944895442;43.83544886;843.75
Santé Action Sociale;Centre accueil;Centre accueil;Autre système centralisé performant;Autres;0605072101;2;0.868052906;19.16598291;76.5
Santé Action Sociale;Centre accueil;Centre accueil;Autre système centralisé performant;Urbain;0605072106;2;0.856786362;20.18637625;2560
Santé Action Sociale;Centre accueil;Centre accueil;Chaudière condensation fioul;Fioul;0605072303;2;0.761213749;11.94129636;670.5
Santé Action Sociale;Centre accueil;Centre accueil;Chaudière condensation gaz;Gaz;0605072404;2;0.987107086;8.47459303;670.5
Santé Action Sociale;Centre accueil;Centre accueil;Electrique direct performant;Electricité;0605072602;2;1;12;843.75
Santé Action Sociale;Centre accueil;Centre accueil;PAC performant;Electricité;0605072902;2;3.397956279;52.18505817;843.75
Santé Action Sociale;Garderie;Garderie;Autre système centralisé;Autres;0615140101;2;0.754819737;13.52064847;76.5
Santé Action Sociale;Garderie;Garderie;Autre système centralisé;Urbain;0615140106;2;0.764639808;13.63516882;2590
Santé Action Sociale;Garderie;Garderie;Chaudière fioul;Fioul;0615140303;2;0.626946098;8.401684511;670.5
Santé Action Sociale;Garderie;Garderie;Chaudière gaz;Gaz;0615140404;2;0.933119231;6.026421285;670.5
Santé Action Sociale;Garderie;Garderie;Electrique direct;Electricité;0615140602;2;0.92;10.4;843.75
Santé Action Sociale;Garderie;Garderie;PAC;Electricité;0615140902;2;2.944895442;35.34333396;843.75
Santé Action Sociale;Garderie;Garderie;Autre système centralisé performant;Autres;0615142101;2;0.87094585;16.09601008;76.5
Santé Action Sociale;Garderie;Garderie;Autre système centralisé performant;Urbain;0615142106;2;0.882276702;16.23234383;2590
Santé Action Sociale;Garderie;Garderie;Chaudière condensation fioul;Fioul;0615142303;2;0.760956568;10.00200537;670.5
Santé Action Sociale;Garderie;Garderie;Chaudière condensation gaz;Gaz;0615142404;2;0.986854796;7.174311054;670.5
Santé Action Sociale;Garderie;Garderie;Electrique direct performant;Electricité;0615142602;2;1;12;843.75
Santé Action Sociale;Garderie;Garderie;PAC performant;Electricité;0615142902;2;3.397956279;42.07539757;843.75
Santé Action Sociale;Hôpital;Hopital bloc;Autre système centralisé;Autres;0617340101;2;0.789401902;11.42599005;83.6
Santé Action Sociale;Hôpital;Hopital bloc;Autre système centralisé;Urbain;0617340106;2;0.811382877;11.29118582;2846.666667
Santé Action Sociale;Hôpital;Hopital bloc;Chaudière fioul;Fioul;0617340303;2;0.626230473;2.395588122;808.5
Santé Action Sociale;Hôpital;Hopital bloc;Chaudière gaz;Gaz;0617340404;2;0.926356163;1.726226332;808.5
Santé Action Sociale;Hôpital;Hopital bloc;Electrique direct;Electricité;0617340602;2;0.916017886;10.4;1031.25
Santé Action Sociale;Hôpital;Hopital bloc;PAC;Electricité;0617340902;2;2.814624822;32.17558079;1031.25
Santé Action Sociale;Hôpital;Hopital bloc;Autre système centralisé performant;Autres;0617342101;2;0.910848349;13.60236911;83.6
Santé Action Sociale;Hôpital;Hopital bloc;Autre système centralisé performant;Urbain;0617342106;2;0.936211011;13.44188788;2846.666667
Santé Action Sociale;Hôpital;Hopital bloc;Chaudière condensation fioul;Fioul;0617342303;2;0.744777473;2.851890622;808.5
Santé Action Sociale;Hôpital;Hopital bloc;Chaudière condensation gaz;Gaz;0617342404;2;0.954919;2.055031348;808.5
Santé Action Sociale;Hôpital;Hopital bloc;Electrique direct performant;Electricité;0617342602;2;1;12;1031.25
Santé Action Sociale;Hôpital;Hopital bloc;PAC performant;Electricité;0617342902;2;2.973213543;38.30426284;1031.25
Santé Action Sociale;Hôpital;Hopital maison;Autre système centralisé;Autres;0617350101;2;0.749409078;13.84806766;78.375
Santé Action Sociale;Hôpital;Hopital maison;Autre système centralisé;Urbain;0617350106;2;0.760587021;13.57718283;2590
Santé Action Sociale;Hôpital;Hopital maison;Chaudière fioul;Fioul;0617350303;2;0.625890359;3.033749955;808.5
Santé Action Sociale;Hôpital;Hopital maison;Chaudière gaz;Gaz;0617350404;2;0.925904839;2.2956574;808.5
Santé Action Sociale;Hôpital;Hopital maison;Electrique direct;Electricité;0617350602;2;0.91565392;10.4;1031.25
Santé Action Sociale;Hôpital;Hopital maison;PAC;Electricité;0617350902;2;2.81310185;38.48848421;1031.25
Santé Action Sociale;Hôpital;Hopital maison;Autre système centralisé performant;Autres;0617352101;2;0.864702783;16.48579484;78.375
Santé Action Sociale;Hôpital;Hopital maison;Autre système centralisé performant;Urbain;0617352106;2;0.877600409;16.16331289;2590
Santé Action Sociale;Hôpital;Hopital maison;Chaudière condensation fioul;Fioul;0617352303;2;0.743589258;3.61160709;808.5
Santé Action Sociale;Hôpital;Hopital maison;Chaudière condensation gaz;Gaz;0617352404;2;0.95361361;2.732925476;808.5
Santé Action Sociale;Hôpital;Hopital maison;Electrique direct performant;Electricité;0617352602;2;1;12;1031.25
Santé Action Sociale;Hôpital;Hopital maison;PAC performant;Electricité;0617352902;2;2.970643461;45.81962406;1031.25
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Autre système centralisé;Autres;0617360101;2;0.764798844;19.19811774;78.375
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Autre système centralisé;Urbain;0617360106;2;0.776390385;19.15549152;2590
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Chaudière fioul;Fioul;0617360303;2;0.627125182;3.820227757;808.5
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Chaudière gaz;Gaz;0617360404;2;0.928458769;2.955542148;808.5
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Electrique direct;Electricité;0617360602;2;0.917133541;10.4;1031.25
Santé Action Sociale;Hôpital;Hopital pavillonnaire;PAC;Electricité;0617360902;2;2.835412399;50.80176917;1031.25
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Autre système centralisé performant;Autres;0617362101;2;0.882460204;22.85490207;78.375
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Autre système centralisé performant;Urbain;0617362106;2;0.89583506;22.80415658;2590
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Chaudière condensation fioul;Fioul;0617362303;2;0.746685683;4.547890186;808.5
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Chaudière condensation gaz;Gaz;0617362404;2;0.958722249;3.518502557;808.5
Santé Action Sociale;Hôpital;Hopital pavillonnaire;Electrique direct performant;Electricité;0617362602;2;1;12;1031.25
Santé Action Sociale;Hôpital;Hopital pavillonnaire;PAC performant;Electricité;0617362902;2;3.011226162;60.47829663;1031.25
Sport Loisir Culture;Culture;Grand cinéma;Autre système centralisé;Autres;0708180101;2;2.618000249;30.12161369;80
Sport Loisir Culture;Culture;Grand cinéma;Autre système centralisé;Urbain;0708180106;2;2.205757754;26.42072519;1440
Sport Loisir Culture;Culture;Grand cinéma;Cassette rayonnante;Electricité;0708180202;2;0.84;10.4;750
Sport Loisir Culture;Culture;Grand cinéma;Chaudière fioul;Fioul;0708180303;2;0.69667514;12.00734921;596
Sport Loisir Culture;Culture;Grand cinéma;Chaudière gaz;Gaz;0708180404;2;0.727269249;8.689281461;624
Sport Loisir Culture;Culture;Grand cinéma;Electrique direct;Electricité;0708180602;2;0.92;10.4;750
Sport Loisir Culture;Culture;Grand cinéma;PAC;Electricité;0708180902;2;2.956628093;21.56709088;760
Sport Loisir Culture;Culture;Grand cinéma;Rooftop;Electricité;0708181002;2;2.815273674;3.859222881;760
Sport Loisir Culture;Culture;Grand cinéma;Autre système centralisé performant;Autres;0708182101;2;3.177057777;35.85906392;80
Sport Loisir Culture;Culture;Grand cinéma;Autre système centralisé performant;Urbain;0708182106;2;2.664907011;31.45324428;1440
Sport Loisir Culture;Culture;Grand cinéma;Cassette rayonnante performant;Electricité;0708182202;2;1;12;750
Sport Loisir Culture;Culture;Grand cinéma;Chaudière condensation fioul;Fioul;0708182303;2;0.757256696;14.29446334;596
Sport Loisir Culture;Culture;Grand cinéma;Chaudière condensation gaz;Gaz;0708182404;2;0.981239302;10.34438269;624
Sport Loisir Culture;Culture;Grand cinéma;Electrique direct performant;Electricité;0708182602;2;1;12;750
Sport Loisir Culture;Culture;Grand cinéma;PAC performant;Electricité;0708182902;2;3.411493953;25.67510819;760
Sport Loisir Culture;Culture;Grand cinéma;Rooftop performant;Electricité;0708183002;2;3.341871628;4.594312954;760
Sport Loisir Culture;Culture;Grande salle de spectacle;Autre système centralisé;Autres;0708320101;2;2.924077265;36.59561841;56
Sport Loisir Culture;Culture;Grande salle de spectacle;Autre système centralisé;Urbain;0708320106;2;2.256412427;27.98263146;1760
Sport Loisir Culture;Culture;Grande salle de spectacle;Cassette rayonnante;Electricité;0708320202;2;0.84;10.4;672
Sport Loisir Culture;Culture;Grande salle de spectacle;Chaudière fioul;Fioul;0708320303;2;0.694728614;5.10541932;520.8
Sport Loisir Culture;Culture;Grande salle de spectacle;Chaudière gaz;Gaz;0708320404;2;0.715089023;3.850405876;516
Sport Loisir Culture;Culture;Grande salle de spectacle;Electrique direct;Electricité;0708320602;2;0.92;10.4;672
Sport Loisir Culture;Culture;Grande salle de spectacle;PAC;Electricité;0708320902;2;2.913608372;27.202598;682.5
Sport Loisir Culture;Culture;Grande salle de spectacle;Rooftop;Electricité;0708321002;2;2.774310698;3.745303905;682.5
Sport Loisir Culture;Culture;Grande salle de spectacle;Autre système centralisé performant;Autres;0708322101;2;3.550587188;43.56621239;56
Sport Loisir Culture;Culture;Grande salle de spectacle;Autre système centralisé performant;Urbain;0708322106;2;2.744133344;33.3126565;1760
Sport Loisir Culture;Culture;Grande salle de spectacle;Cassette rayonnante performant;Electricité;0708322202;2;1;12;672
Sport Loisir Culture;Culture;Grande salle de spectacle;Chaudière condensation fioul;Fioul;0708322303;2;0.757182985;6.077880142;520.8
Sport Loisir Culture;Culture;Grande salle de spectacle;Chaudière condensation gaz;Gaz;0708322404;2;0.978031098;4.583816519;516
Sport Loisir Culture;Culture;Grande salle de spectacle;Electrique direct performant;Electricité;0708322602;2;1;12;672
Sport Loisir Culture;Culture;Grande salle de spectacle;PAC performant;Electricité;0708322902;2;3.361855814;32.38404524;682.5
Sport Loisir Culture;Culture;Grande salle de spectacle;Rooftop performant;Electricité;0708323002;2;3.293246512;4.458695125;682.5
Sport Loisir Culture;Culture;Immeuble péri urbain;Autre système centralisé;Autres;0708430101;2;0.864858219;17.89350932;67.2
Sport Loisir Culture;Culture;Immeuble péri urbain;Autre système centralisé;Urbain;0708430106;2;0.885393065;16.03661372;1462.857143
Sport Loisir Culture;Culture;Immeuble péri urbain;Chaudière fioul;Fioul;0708430303;2;0.551313272;9.633859491;596
Sport Loisir Culture;Culture;Immeuble péri urbain;Chaudière gaz;Gaz;0708430404;2;0.728161708;7.156578345;596
Sport Loisir Culture;Culture;Immeuble péri urbain;DRV;Electricité;0708430502;2;2.45701711;11.96687664;750
Sport Loisir Culture;Culture;Immeuble péri urbain;Electrique direct;Electricité;0708430602;2;0.92;10.4;750
Sport Loisir Culture;Culture;Immeuble péri urbain;Autre système centralisé performant;Autres;0708432101;2;0.947579655;21.30179681;67.2
Sport Loisir Culture;Culture;Immeuble péri urbain;Autre système centralisé performant;Urbain;0708432106;2;0.975837612;19.0912068;1462.857143
Sport Loisir Culture;Culture;Immeuble péri urbain;Chaudière condensation fioul;Fioul;0708432303;2;0.720436082;11.46888035;596
Sport Loisir Culture;Culture;Immeuble péri urbain;Chaudière condensation gaz;Gaz;0708432404;2;0.951166993;8.519736125;596
Sport Loisir Culture;Culture;Immeuble péri urbain;DRV performant;Electricité;0708432502;2;3.177309767;14.24628172;750
Sport Loisir Culture;Culture;Immeuble péri urbain;Electrique direct performant;Electricité;0708432602;2;1;12;750
Sport Loisir Culture;Culture;Musée;Autre système centralisé;Autres;0708590101;2;2.315211025;27.43967661;69.33333333
Sport Loisir Culture;Culture;Musée;Autre système centralisé;Urbain;0708590106;2;2.51928831;33.32932161;1760
Sport Loisir Culture;Culture;Musée;Cassette rayonnante;Electricité;0708590202;2;0.84;10.4;750
Sport Loisir Culture;Culture;Musée;Chaudière fioul;Fioul;0708590303;2;0.694113105;13.98570683;596
Sport Loisir Culture;Culture;Musée;Chaudière gaz;Gaz;0708590404;2;0.724000917;8.208834852;624
Sport Loisir Culture;Culture;Musée;Electrique direct;Electricité;0708590602;2;0.92;10.4;750
Sport Loisir Culture;Culture;Musée;PAC;Electricité;0708590902;2;2.956628093;56.91703783;760
Sport Loisir Culture;Culture;Musée;Autre système centralisé performant;Autres;0708592101;2;2.811703399;32.66628167;69.33333333
Sport Loisir Culture;Culture;Musée;Autre système centralisé performant;Urbain;0708592106;2;3.063612393;39.67776382;1760
Sport Loisir Culture;Culture;Musée;Cassette rayonnante performant;Electricité;0708592202;2;1;12;750
Sport Loisir Culture;Culture;Musée;Chaudière condensation fioul;Fioul;0708592303;2;0.751336894;16.64965099;596
Sport Loisir Culture;Culture;Musée;Chaudière condensation gaz;Gaz;0708592404;2;0.975772506;9.772422442;624
Sport Loisir Culture;Culture;Musée;Electrique direct performant;Electricité;0708592602;2;1;12;750
Sport Loisir Culture;Culture;Musée;PAC performant;Electricité;0708592902;2;3.411493953;67.75837837;760
Sport Loisir Culture;Culture;Petit cinéma;Autre système centralisé;Autres;0708650101;2;2.074380547;50.48030477;67.2
