ID_AGREG;ID;BESOIN
02047905;020479051102060102;1444830.895
03069605;030696051703030203;47321524.94
03069605;030696051102040104;10814496.28
03169205;031692051703030103;11022684.46
03169205;031692051703090102;7757956.079
03069605;030696050701040104;12257185.03
03169205;031692050701060102;3201397.892
03169205;031692051102060102;3387098.962
03169205;031692051703040204;54909451.71
03069605;030696050701030103;8807670.925
03169205;031692051703010101;2450175.992
03069605;030696050701060102;5748594.533
03169205;031692050701030203;3347805.617
03169205;031692051102040104;14508834.88
03169205;031692050701010206;4624822.995
02047903;020479031703100102;414400.5134
02047903;020479031703040204;10990293.04
04098601;040986010303010201;20386416.22
01018403;010184030701010101;3555071.341
01028404;010284041703010101;449050.4015
01028304;010283041703040204;1949769.576
04118805;041188051803040104;5969114.408
01018403;010184030701040104;62919099.33
05289004;052890041703030203;88927390.9
04118805;041188050801010106;6410399.459
01028505;010285051102030103;17293778.45
01028505;010285050701090102;94853948.99
01028405;010284050701040104;25035008.99
01018401;010184010701040104;87193111.59
05289004;052890040701030203;31315343.12
04118705;041187050303040104;397009.9687
01018403;010184031102040204;45933040.65
01018403;010184031703090102;286228011.1
01018403;010184031102030103;9847496.442
05258903;052589030801040204;18837419.34
04118705;041187050801040104;74062.851
04118803;041188031202060202;2050580.322
01018403;010184030701030203;14285780.06
01018403;010184031703010106;69350750.79
01028405;010284051703010101;8289745.017
04118705;041187051202010106;453521.9006
03169305;031693050701040204;122848755.4
03169305;031693051102100202;27331385.84
01028404;010284041703040204;25584362.72
03169305;031693051102010201;11837385.26
03169305;031693051102030103;41743241.05
04119403;041194031202040104;164846791.2
03169205;031692050701010101;851739.6404
06151405;061514051202030203;5871024.814
02041605;020416050701010106;486681.4695
06151403;061514031403090202;31984.24136
06030101;060301010801030203;2762943.749
06030102;060301021202010206;277001.9177
04090301;040903011202060202;2366343.945
04100202;041002021803090202;4900737.895
06050703;060507030801030203;2984191.831
04100405;041004050303010206;7534107.04
05141304;051413041202010206;2446557.281
05141301;051413011202030203;2150614.961
06173504;061735040203030203;149700814.3
02192405;021924051703100102;364471.9765
02192305;021923051102060202;1501636.509
02182205;021822050701030203;18044837.51
02182205;021822051102060102;3651970.42
02192405;021924050701040104;269017.8986
02192305;021923051102100102;573292.1486
03062605;030626051102010106;293155.008
02262905;022629050701010101;337354.0983
01014205;010142050701060202;1144290.962
02183805;021838050701100202;3666540.637
01024204;010242041102040204;3027875.419
01024201;010242011102040104;66165.87062
01024403;010244031703010206;1438011.166
01014402;010144021102040204;951556.4054
01014402;010144021703090202;3007849.796
01024402;010244021102090202;12107.29452
01014406;010144060701040204;524507.9947
01024403;010244030701010206;169867.8418
01024501;010245010701040204;583369.703
01024503;010245030701030203;278044.495
04104602;041046020801060202;196517.9288
04104705;041047050303010201;624346.7418
04104806;041048061202030203;223247.7041
05225201;052252010403010201;2588170.838
05225204;052252041001010201;3845351.086
02185305;021853050701030103;1197513.427
02185305;021853050701030203;2853530.752
05215104;052151041202040204;1821760.922
05215101;052151011202010201;173072.4281
