ID_AGREG;ID;SURFACES
07296101;072961011102030203;180.405
07083205;070832051102040104;8286.246921
07083201;070832011102010206;2133.994382
01018406;010184061102030103;5044.687507
07081804;070818041703020202;1553.981802
07298205;072982051703100202;108
02185503;021855031703100102;150.825
02185305;021853051102010201;427.5
06173502;061735021202040204;1444.528302
08326004;083260041102080106;1178.622458
07084301;070843010701040204;3224.955014
01014405;010144051102010101;298.7399321
02263004;022630041703040104;100
01014404;010144040701010106;138.0971405
05225203;052252030901040104;763
01028404;010284040701010201;23534.3348
07085902;070859021102040104;1160.878898
01028303;010283031102040104;2399.876139
05225202;052252021001030103;181.2
07083204;070832041102090102;10210.60788
03071904;030719041703010106;4156.53964
08346002;083460020701080104;485.9912892
07085904;070859041102090102;1700
07081804;070818041102010206;1929.073045
07083205;070832051102010101;8321.276117
07088004;070880041102010206;1170
05215103;052151030901040104;116
07088004;070880041703040104;2713.211132
07293306;072933060701020102;243.906
07083205;070832050701020102;1218.023552
07296105;072961051102040204;596.79
02263001;022630011102040104;100
05215103;052151030901010201;522
02047902;020479021703010206;337.5
08326003;083260031703080104;153.1539382
07291605;072916051102040204;387.6
02192505;021925051703010206;2511
02047902;020479021703030203;375
03169304;031693041703030103;1229.398902
07134302;071343021102040204;8175.984155
01028503;010285030701090102;292.565
02047904;020479040701040204;412.5
08346004;083460040701080104;1217.267541
03242803;032428031102040204;8876.068007
01028403;010284031102030103;1995.079065
07088004;070880041703010201;179.754111
07209103;072091031102020202;112.632
07088003;070880031703090202;324
07083204;070832041703030103;10699.21187
06151402;061514020203010201;3812.5
01018404;010184040701030103;2443.565775
07085904;070859040701020202;170
01018404;010184041703010206;1303.729757
02185503;021855030701100202;452.475
06173501;061735010501040204;1262.5
07086504;070865040701010201;140.7888796
07083204;070832041102060102;5105.303942
06030105;060301051703030203;1113387.908
06030105;060301051703040204;2988028.412
06030105;060301051703010206;1309950.92
06030105;060301051202010206;256987.4019
06030105;060301050801010201;147105.9471
06030101;060301011703030203;28452.96172
06030102;060301021202040204;82596.82031
06030101;060301010801040204;118417.7382
06030103;060301030801030203;27380.77586
06030102;060301021703010206;38638.42423
06030104;060301041703030203;37660.84702
06030103;060301031703030203;53930.4766
06030103;060301031703010206;38518.58007
04100205;041002051202010201;7661.360833
04090301;040903010303090202;40932.04316
04090305;040903050801090202;4800.451862
04090301;040903011803030203;45208.23771
04100202;041002021202010206;45469.26873
04100205;041002050303040204;49401.49713
04100202;041002021803030203;18272.0367
04090305;040903051803030203;12231.90314
04090305;040903051202030203;18651.61773
04100505;041005050801010206;4939.803602
04100506;041005060303040204;36977.49808
04090601;040906010801010206;100668.0752
04100406;041004060303010206;81439.45972
04090301;040903011803060202;6931.089839
04090601;040906010303010206;152480.5743
04100405;041004050801060202;2682.130552
04090305;040903051803040204;10375.78105
04090305;040903050303060202;8068.100327
04090301;040903010801010201;7175.952913
04100805;041008050303040204;2379755.832
06050701;060507010801090202;35241.0215
03060905;030609051102060102;74293.95152
06050705;060507050801010206;266849.804
03060905;030609051102100202;128351.017
06050705;060507051202040204;1924532.477
06050703;060507031703040204;445382.0779
06050703;060507031202040204;121239.4215
06050705;060507051703010201;160133.0521
06050703;060507031703030203;165791.2524
06050705;060507051202010201;43663.13866
04091101;040911011803030203;1094044.078
04091105;040911051202030203;254412.3673
04111003;041110030303010106;79828.93875
04111005;041110051803010101;30477.98896
04111003;041110030801010106;151264.2455
03060905;030609051703100202;182095.0131
04100802;041008020801010201;440221.7155
04111005;041110051803090102;30111.91354
04100802;041008020303010201;797440.8631
04111003;041110031803040104;214889.5634
05141305;051413051202090202;92038.21191
05141305;051413050601010206;102618.7781
05141303;051413031703090202;101426.3324
05141305;051413051202010206;120504.4462
04091105;040911051202010201;6427.593592
04091105;040911051803030203;203642.2189
04091101;040911011202010201;55085.40743
06151405;061514051403030203;30590.375
06151401;061514010501040204;443518.8021
06151401;061514010501090202;23028.19558
03161505;031615050701030203;15660.33945
03161505;031615051703040104;68077.99043
06151405;061514051202090202;17865.02341
05141304;051413040601060202;774577.6581
05141305;051413051703010206;185956.6117
02041605;020416051102040204;36881.25
06151405;061514050203010201;13656.1881
03061705;030617051703060202;1147239.558
03061705;030617051703030103;1031769.673
03061705;030617051102010101;66373.40003
02041605;020416051102030103;16843.75
02041605;020416050701010201;8737.5
02182005;021820051703060102;118971.8603
02182105;021821051703060202;107827.6668
02182005;021820051102030103;18820.26629
02182005;021820051703090202;80730.65092
03071905;030719050701030103;147758.2933
02182105;021821050701100202;18338.77521
02182105;021821051703030103;48265.029
02182105;021821051703100202;64696.60009
03071905;030719051703100102;458127.8034
02182105;021821051703030203;106762.587
03071905;030719050701040204;967777.1818
02182105;021821050701030203;43315.51398
02192305;021923051102060102;14532.84417
03062605;030626051703060202;357449.1959
03062605;030626051703040104;284067.859
02182205;021822050701060102;51453.8542
02182205;021822051102030103;36198.40446
03062605;030626051102040104;113630.4523
02182205;021822051703010106;36067.93307
02182205;021822051703100202;148273.8235
03242605;032426051102060102;21963.91062
03062605;030626050701060202;138732.9533
02192305;021923051102090102;5813.137669
02192305;021923051703040204;294654.7986
03062705;030627051102040104;34786.00777
03062705;030627051703040104;90764.48808
02263005;022630051703060102;838710
02262905;022629051703030203;312637.5
03242805;032428050701090102;32871.89964
02263005;022630050701100202;147582
02262905;022629050701030103;36050
02263005;022630050701090202;98388
02262905;022629051703010101;8950
02262905;022629050701100102;22134
02262905;022629051102090202;7008
02262905;022629050701040204;156900
02263005;022630050701010201;40687.5
02263005;022630051102010106;4275
06173504;061735040203040104;1936314.278
06173504;061735040203060102;402559.3681
06173504;061735040501040204;2861268.601
06173504;061735040203040204;2454458.496
06173504;061735041202040104;1024806.984
06173503;061735030501060102;217317.3502
06173503;061735030501010206;150173.8816
06173403;061734030103090102;47032.08359
06173604;061736041303030103;696208.1677
06173503;061735031202040104;534766.9642
06173504;061735040501030103;1018706.053
06173603;061736031303060202;388659.353
06173503;061735030501010101;81757.90356
02043105;020431051102060202;1528.125
02043105;020431050701040104;10037.5
02043105;020431051703090102;3147.5
01024205;010242050701030103;272356.6505
01014205;010142050701050202;2895.421147
01014201;010142010701030103;77702.18996
01024205;010242050701060202;1499112.925
01014201;010142011703040104;257459.0207
01014203;010142031703030203;143810.8401
01014201;010142011102040204;241810.1114
01014201;010142010701050102;106043.7126
01014203;010142031102040204;143437.7236
03164105;031641051102060202;199920.2355
02183705;021837051703030203;36942.5
03164105;031641050701060202;195540.688
03164105;031641051102010101;50062.60369
03164105;031641050701040104;456286.2226
02183805;021838051703090102;55183.22129
01014205;010142050701010106;1809.267688
01024205;010242051102010101;41621.75045
01024205;010242050701010101;52808.48968
01014205;010142050701010201;1796.448204
01024204;010242040701050202;18708.9257
01014201;010142011703010201;92643.01542
01014203;010142030701040104;91168.32695
01024204;010242041102030103;12568.09679
01014202;010142021703040104;7464.814544
01024203;010242031703040204;17687.17623
01024201;010242011703040104;2896.774524
01014205;010142051102050102;3410.419168
01014205;010142051703040104;25745.12935
01024203;010242031703030103;2591.830936
01014202;010142021703040204;15786.60372
01024204;010242041703010201;5786.825054
01024204;010242040701050102;26838.37842
01024202;010242021703040104;1766.1834
01024405;010244051102040204;3156174.185
01024405;010244051703010101;103408.46
01024405;010244050701090102;404466.6736
01024405;010244050701010201;164636.2878
01024405;010244051102090102;324682.939
01014403;010144031703010106;27518.1848
01014401;010144011102090102;59767.63515
01024401;010244010701010201;1940.923454
01024404;010244040701040104;118089.2811
01014202;010142021703030103;3888.162388
01024404;010244040701040204;507511.1265
01014405;010144051703040204;63479.32002
01014401;010144011102030103;51883.35854
01014403;010144030701040104;69719.56862
01024403;010244031102040204;16739.43609
01014405;010144051703030103;5894.502477
01014401;010144011703010206;38075.6083
01014405;010144050701030203;4646.582536
01024404;010244041102060202;299977.1174
01014403;010144030701010106;10647.42753
01014406;010144061703040104;3944.390446
01014402;010144021703010201;3047.896313
01014402;010144020701090202;7871.443864
01024401;010244010701060202;15401.70387
01024403;010244030701040104;4393.523361
01024403;010244030701040204;19895.04581
01014406;010144061703090202;3319.445486
01014402;010144021703010106;6284.818878
01024401;010244011102060202;8953.555829
01024401;010244011703010201;722.4595815
01024403;010244030701060202;14001.86888
01024505;010245051703010206;1367785.359
01024505;010245051703010201;247297.5354
01024504;010245041703030203;66601.84185
01024504;010245041703040204;174769.1132
01024504;010245040701030203;16275.57891
01024504;010245041703010201;11161.7192
01024503;010245031102010206;396.9005057
01024503;010245031102060202;1871.619968
02195605;021956051703060102;101546.2764
02195605;021956050701090202;18878.65413
03236305;032363051102010201;35000.67162
02185505;021855050701060202;70779.22303
02195705;021957051102030103;3664.693464
03236305;032363050701010106;6969.608852
02046205;020462050701100202;19417.5
02185505;021855051703040204;376871.1923
03236305;032363051102010106;5234.230386
02195605;021956050701090102;8587.408624
02046205;020462051102030103;12192.5
02185505;021855051703060102;302838.8581
04104706;041047061803010201;7042.295582
04104906;041049060801040204;5057112.846
04104805;041048051202040204;1654.247574
04104806;041048060801010201;7215.04324
04104905;041049050303040204;1210255.809
04104602;041046020303090202;695.2842782
04104605;041046050801010201;2042.081754
04104602;041046020303060202;830.1073989
02185305;021853051703060102;59764.89964
02185405;021854051703010101;33725.09335
02185405;021854051102040104;108787.2424
05225201;052252011001040104;108766.2488
05225201;052252010901040104;70929.0875
02185305;021853051703090102;23905.95986
05225201;052252011001060102;37308.29611
05225201;052252011202040104;71910.30777
05215104;052151040403030103;65961.01025
02185405;021854050701100202;68626.45656
02185305;021853050701040104;28323.72253
02185405;021854051102030103;57339.55463
02185405;021854050701100102;30388.68416
02185405;021854051102040204;170819.7478
05225204;052252041202060102;48685.25707
05225201;052252011603060102;128383.0094
05225204;052252040403060102;30229.3125
05225204;052252040403030203;223238.9125
02185305;021853051102040204;64528.93587
05225201;052252010901060102;35457.74167
05215101;052151010403090202;34440.77125
05215101;052151010901060202;41081.66833
02185305;021853051102060202;9878.928165
05225201;052252010403090102;7493.7
02185305;021853050701010206;14803.11983
05225201;052252010403030203;363455.2792
02185505;021855051703010201;35385.52668
02185305;021853051102100102;4472.349435
04104905;041049051202030203;76562.49208
04105006;041050060801040204;3054956.432
02195605;021956051703040204;197584.603
05215101;052151010901060102;6925.148333
05225204;052252040403090102;10423.79583
04104905;041049051803090202;90980.55186
04104905;041049050801060202;147474.19
04104905;041049051803010201;86943.44842
04104905;041049050801090202;92464.83298
05225201;052252011001030203;425063.1759
04104905;041049050303030203;563421.5528
05215104;052151041001030103;20337.875
04105005;041050051803010206;55426.59662
04104906;041049061803010201;236748.6168
04105005;041050050303030203;439312.9231
02195705;021957051703010101;4695.741901
05225204;052252041603060202;507880.2524
05225201;052252010403010106;951.625
02195605;021956050701060202;47196.63532
02195805;021958051703030203;20099.7413
03066405;030664051102060202;661227.1219
03066405;030664050701010106;34930.78768
03066405;030664050701040204;1101889.938
03066405;030664051102010201;107277.9596
03066405;030664051102010101;65986.15646
03076605;030766051102100102;233163.0318
03076605;030766051703010101;176501.9966
03076605;030766050701060102;394195.8144
03076605;030766050701030203;1283413.777
03076605;030766051102030203;1183137.116
03076605;030766050701010106;41193.49142
02186705;021867051703010201;15879.03163
02186705;021867051102090202;2075.327516
02186705;021867050701040204;7906.150139
03067305;030673051703090102;185961.9436
03067305;030673051102040204;449157.5774
03237305;032373051102090102;11800.24608
03067305;030673050701090102;80707.3938
03237305;032373051102060202;23947.29204
03237305;032373051703010201;16889.86768
03067305;030673051102010106;12044.68482
03237305;032373051102010106;1319.157034
03237305;032373050701010206;7839.11185
02197105;021971051703090202;1638.6
02186805;021868051703030103;63970.41667
02186805;021868051703090202;25867.175
02197005;021970050701060202;23122.05449
02197005;021970050701030203;14131.75634
02197005;021970050701040104;9093.086668
02186705;021867050701060202;7222.80905
02197005;021970051703010101;3965.397844
02186805;021868050701090102;1640.241667
02186905;021869051102030103;2288.75
02197005;021970050701090102;4915.783144
03247605;032476050701010106;14338.15963
03247605;032476050701040104;167761.2221
03247605;032476051703090102;155302.846
03237505;032375050701060202;75156.64071
03237505;032375051102060202;73782.62963
03237505;032375051703060102;82155.05501
03237505;032375051102090102;29140.58898
03237505;032375051703010106;25050.79877
03247605;032476051102010201;148918.3012
03067405;030674051703060102;126392.0932
03067405;030674051102060202;79307.63088
03067405;030674051703010101;19036.55192
03067405;030674050701090202;67454.59354
03067405;030674051102030203;94648.70863
03067405;030674050701010201;14285.17793
02267705;022677051102090202;2472.6
02267705;022677051703030103;36215
02267805;022678050701010206;52601.25
02267705;022677051703100202;33326.1
02267705;022677051703100102;38358.3
02267805;022678050701030103;31328.75
02267805;022678051703040204;212745
02267705;022677051102100102;3907.5
02267805;022678051102010106;5343.75
02267705;022677051102010106;2530
02267705;022677051703010101;2828.75
02047905;020479051703090102;57661.25
02047905;020479051102010101;6513.75
02047901;020479010701030203;12337.5
03069605;030696051102040204;254317.9626
03069605;030696051703030103;209077.8945
03069605;030696051703040104;246839.3612
03169205;031692050701040204;190790.6589
03169205;031692051703060102;126641.8522
03069605;030696051703010101;22884.92508
03169205;031692051102010206;24093.32569
03069605;030696050701010101;12083.49264
03069605;030696051703010201;39316.36846
01028305;010283051703040204;1329493.201
01028305;010283051102030103;251178.2765
01028305;010283051703060102;435943.9962
01028505;010285051703040104;1340179.324
04098601;040986010303040204;5119441.632
04118805;041188050801030103;62431.49382
01018402;010184021102010201;4649.313896
05289004;052890041102030203;87528.42842
05289001;052890011703090202;10939.83858
04098601;040986011803060202;52476.94445
01018401;010184011703040104;2516110.78
01028404;010284040701090102;71843.42792
05258904;052589040801030203;86350.26695
01018403;010184031703040204;1954797.83
04098601;040986011202060202;78892.00009
01028405;010284051102040104;389344.9987
04118805;041188051202030103;50481.96137
01018403;010184030701030103;366106.3847
04118805;041188051202040104;223364.2805
01028405;010284051102010206;109457.0123
01018403;010184031102060102;316041.034
01028405;010284050701060102;203827.7031
01018402;010184020701010106;104517.5352
05258904;052589041202010206;35201.01083
01018401;010184011102030103;455345.8719
01018402;010184021703030203;211085.3167
05289001;052890010701010206;7766.14281
04098601;040986011202010201;18830.10447
01018405;010184050701030103;25540.75657
03169305;031693050701060202;206310.7113
03169305;031693051102040104;981799.6069
03169305;031693050701100202;251745.1992
03169305;031693051703100102;403082.7798
01028405;010284051102040204;313625.1423
03169305;031693051703030203;736277.3878
03169305;031693051703010106;103171.9882
04119403;041194031202060102;397593.2633
02041605;020416050701010206;10443.75
06151403;061514031403040204;4860
06050702;060507021202060202;28688.93183
04100802;041008021803060202;199510.8454
03060905;030609051703010106;11475.61124
04090601;040906011803010201;872.8689885
06050702;060507020801030203;55250.1451
04100505;041005050801010201;1518.20317
04111003;041110031803060102;23962.99699
04100805;041008050303010206;191176.2346
05141301;051413011202090202;2108.824145
05141301;051413010601060202;85146.09721
03121205;031212050701010206;50900
06173503;061735030501090202;264859.3322
02182105;021821050701010106;5978.057637
02182105;021821051102030203;38180.61461
02182105;021821051703040204;184770.5618
02192305;021923050701060202;43642.41321
03062605;030626051703010106;25752.17626
03062605;030626051102010206;9105.396658
03062605;030626050701010201;24821.73261
03062705;030627050701010201;5112.165097
01024201;010242010701030203;1462.047084
06173603;061736031303010101;119293.1526
06173604;061736041303010201;83170.50082
02183705;021837051703100202;18142.02
01024202;010242021703050202;479.5537274
01014204;010142041703050202;595.0046122
01014204;010142041703060202;3600.647915
01024401;010244011703010106;1234.314339
01024402;010244020701030203;3359.341486
04104705;041047051803090202;1173.07993
04104705;041047050801090202;2183.412695
02185305;021853050701060102;7329.826777
05225201;052252010403090202;46125.6
05225201;052252010901010201;28662.59167
05225202;052252020901040204;1552.5
05215104;052151040901090102;3255.95125
02185505;021855050701090102;17656.81917
04104906;041049060303060202;309365.2518
04105005;041050050303060202;145062.467
04105005;041050051803060202;88516.31181
02195705;021957050701030203;20168.51972
02186705;021867051102010206;6579.537587
02186705;021867051102030203;4830.839286
04118803;041188030801040104;87432.84484
01028305;010283051102010206;155361.2498
01018404;010184041703040204;17832.7745
04118705;041187050801010106;3641.151304
01018406;010184061703090102;91520.46292
04090605;040906051803040204;7687.027597
04111003;041110030801010101;66991.07716
06050702;060507020801010201;3372.452185
03060905;030609050701010101;11396.55325
04111005;041110051202010101;51336.01627
03161505;031615051102010201;4091.650904
02043105;020431051102040204;6206.25
02182205;021822050701010101;2659.791667
02192405;021924051703100202;13177.72125
02182105;021821051102030103;17029.62154
01014205;010142051102030203;4885.596096
04104706;041047061202090202;1070.042662
05225204;052252041202010101;8750.458333
04105005;041050051202040204;86659.20228
05289003;052890031703010201;238.3333333
02047902;020479021703030103;125
05258903;052589030303060202;42306.26131
06050702;060507021202090202;15403.62839
04100505;041005050303060202;503.3002268
01018404;010184041102040204;1673.99753
04119403;041194031803010106;160779.0015
06030103;060301030801060202;11703.42165
06030104;060301040801090202;17261.16033
02192405;021924050701060102;1799.875
02262904;022629041703030103;100
06173403;061734030103090202;84577.59779
06173603;061736031303010106;342715.6205
01024201;010242011102010101;179.6988378
02183705;021837051703010106;8871.95
06173603;061736031303010206;956717.8748
01014404;010144040701040204;1190.689365
04104806;041048061803030203;3214.157902
04104706;041047060303030203;11331.8691
04104602;041046020801030203;4021.737447
02195605;021956051102010201;5797.797243
04105005;041050051202010201;49374.31481
02195805;021958050701060202;1368.583333
02195805;021958051703060202;26133.53022
04104906;041049061803010206;375737.5188
04105006;041050061803060202;98453.92144
03247601;032476010701030103;188.8886255
01028404;010284040701060102;46961.99542
05258903;052589030303010201;10495.37382
01018405;010184051703030103;74017.80139
01018405;010184050701030203;17826.28056
04118703;041187030801040104;120109.4978
01028504;010285041703030203;5452.068339
05289001;052890011102010206;2121.871345
04118803;041188030303040104;105664.719
05258904;052589040801090202;8178.577702
04100506;041005061202030203;2845.228072
02182005;021820050701010201;11882.02577
02183705;021837051703060202;30236.7
01024202;010242021703040204;4343.195951
01014404;010144040701030203;2360.164916
01024403;010244030701010106;670.7450436
01024403;010244031102010201;1531.065211
04104906;041049061202090202;21568.07147
05225201;052252011202010201;16909.5
05215104;052151041202010206;3830.625
02186905;021869051102090102;599.8
02186805;021868050701010101;873.525
03247601;032476010701040204;2739.689855
01018405;010184051102040204;38665.98671
01018405;010184051102030103;22883.53118
01028304;010283040701030103;12059.46136
01028405;010284050701010101;19844.47605
05141301;051413010601010206;19529.48432
03121203;031212031703030203;6000
06050702;060507021703010201;3479.221323
06050702;060507021202010201;5256.979391
03161505;031615051102090102;7368.48398
02182005;021820051102010206;17976.28506
03242803;032428030701060202;39514.77538
01024401;010244010701010206;672.6763827
04104905;041049051202060202;36246.97391
02185505;021855050701010201;11517.25
05225202;052252021001060102;155.8666667
02186805;021868051102010206;540.75
02047903;020479031102030103;737.5
01018406;010184060701040104;200234.5176
05289003;052890031703040204;6233.333333
04098605;040986051803030203;88855.60159
03161505;031615050701090102;5547.757537
04111003;041110030303030103;16088.38248
03121203;031212031703010206;1200
03242801;032428011703040204;15654.3716
02192405;021924051703010206;7906.884375
01014204;010142041102010201;264.34583
01014404;010144041102040104;800.4907214
05215104;052151041001010201;10676.25
02047903;020479031102010206;2306.25
01018402;010184021703010201;7868.950863
04118805;041188051803030103;1041.226301
05141302;051413021703030203;2434.745769
02193905;021939051703010206;2031
02192505;021925051703030103;2014
03242803;032428031703040204;10935.1009
01014406;010144061703010106;850.0722761
02195705;021957051102030203;7409.080393
05215101;052151011202010101;632
05225203;052252031603060102;1481.716667
08346005;083460051703080102;2931094.59
08346005;083460050701080101;25101.13429
08346005;083460050701080104;187438.4291
08336005;083360051703080102;97462.08066
08356005;083560051703080102;258974.6109
08276005;082760050701080102;28384.20478
08346005;083460050701080102;85393.27133
08306005;083060051703080103;182696.373
08326004;083260041703080101;119209.2106
08326004;083260040701080106;40130.4684
08326004;083260040701080102;35907.90223
08346004;083460041703080101;13339.31304
08276001;082760010701080102;4163.442563
08356004;083560041703080103;412429.9187
08356005;083560050701080102;2826.885615
07209101;072091010701090202;198581.8696
07299501;072995011102020202;122858.257
07299501;072995011703090202;200341.2094
07299505;072995051703010206;9684.18
07299501;072995010701030203;297143.53
07299501;072995011703020202;308920.1006
07209505;072095050701060202;7499.863655
07209505;072095051703030203;22039.56302
07299503;072995030701040204;2200.89
07299501;072995011703040204;405239.945
07299505;072995051102090202;1867.834
07291601;072916010701060102;3089.489346
07291601;072916010701040204;28949.535
07298103;072981031703030103;1678.74725
07298201;072982010701030203;37949.94775
07088005;070880050701090202;26698.67892
07088005;070880050701020102;8547.895305
07298101;072981011102040104;85942.71575
07298101;072981010701090202;123716.995
07298101;072981010701040204;1179075.856
07298101;072981010701040104;170975.3268
07298101;072981010701020102;26366.86345
07298101;072981011102110104;69844.51625
07298106;072981061703040104;6364.40275
07088001;070880011102040104;18237.25219
07209101;072091011102020202;93600.8786
07299101;072991010701030203;212222.8075
07299101;072991011102090102;19971.79935
07299101;072991010701040204;783537.077
07209101;072091011102040204;142179.0493
07299101;072991010701060102;32005.9655
07299506;072995061102030203;2526.9
07201605;072016051703060102;16032.13032
07293301;072933011703040104;425290.3368
07088001;070880011102060102;14070.14653
07088001;070880010701020102;8135.298707
07298101;072981011703030103;119449.467
07298101;072981011102090102;11023.23245
07298101;072981011703010201;351079.5575
07299103;072991031703110104;2687.6845
07299103;072991031102060202;3026.538
07209101;072091011102010101;5832.7565
07299106;072991061102110204;8290.418
07299101;072991011703040104;19689.6335
07299101;072991010701090102;24555.2192
07293301;072933011102100102;4349.68045
07293301;072933011102010101;51805.971
07293301;072933010701030103;55833.755
07298201;072982011102040204;410704.8995
07298201;072982010701090102;1627.85475
07088001;070880011703060202;152676.2939
07299105;072991051703110204;25942.929
07299103;072991031102020102;182.97
07299505;072995051703110204;13572.71
07293301;072933011703090202;29477.9302
07293306;072933061102060102;110.175
07298105;072981051102110104;8626.89075
07209101;072091011703060102;9830.44215
07299505;072995051102010206;1774.8
07293301;072933011102100202;10783.18855
07293301;072933011703110204;326076.2358
07088001;070880011102010206;8508.919386
07209105;072091051703060102;172.371
07293301;072933011102060102;19941.5525
07088001;070880011703090202;70142.3642
07209101;072091011102030103;6541.67
07201605;072016051703090202;30497.475
07291601;072916010701030103;1052.455
07088001;070880010701100202;765
07299103;072991030701090202;2807.159
07293301;072933011102030203;83497.285
07201605;072016050701010201;8962.5
07291601;072916011102040104;4481.28
07291601;072916010701100202;4356.536141
07201605;072016051703090102;4848.525
07088005;070880051102010101;13665.90836
07299502;072995021102010201;1030.8
07298105;072981050701020202;8736.2035
07298102;072981020701110104;1737.1785
07291601;072916010701010206;1291.5
07299105;072991051703010101;514.628
07081805;070818051102030103;104348.9979
07081805;070818051703060202;120138.1659
07081805;070818051703090202;85368.62607
07298103;072981031703110104;4126.34275
07081805;070818051703010101;79758.38397
07081805;070818051703060102;156666.4969
07081805;070818050701030103;108072.9807
07083201;070832011102060102;41462.28955
07298105;072981051102060202;2837.7552
07201605;072016051102100102;720.7313842
07081801;070818011102060102;1176.916015
07299103;072991031703090102;321.53
07299503;072995030701010206;1094.2
07088001;070880011703010206;12432.32263
07298201;072982011102060102;2711.8485
07299106;072991061703040204;15452.13225
07299105;072991050701110104;7278.8345
07134301;071343011703060102;19371.50949
07085905;070859051703060102;63154.35086
07085905;070859051703030103;170058.4191
07084301;070843011703030203;4052.745024
07134301;071343010701050102;2833.368139
07084305;070843050701050102;15841.82513
07084305;070843050701030203;52714.32151
07084305;070843050701040204;61721.04998
07293301;072933011102030103;22631.795
07134301;071343011102010201;5869.794892
07084305;070843050701050202;55447.38567
07134301;071343011703040104;11026.25013
07291601;072916011102010206;546.36
07134301;071343011102040204;129248.1727
07134305;071343051703060102;19493.62016
07134305;071343051102010201;22977.06861
07085905;070859051102030103;47606.57854
07085901;070859011703010101;16732.21778
07083205;070832051703060102;15037.78305
07293303;072933031102040204;13198.1115
07291601;072916011703060202;7099.399715
07085902;070859021102060102;1404.788699
07291601;072916011102090102;668.1263
07293305;072933051102020202;1193.4416
07134301;071343011102010106;1344.78701
07084301;070843011102040204;2802.17401
07134304;071343040701050202;2178.448176
07085901;070859010701090102;24553.64887
07083201;070832010701040204;71112.26637
07084301;070843010701030103;108.1405953
07298101;072981011102010106;3760.13
07081805;070818051102040104;111166.9512
07293306;072933061102020202;249.73
07293306;072933060701100102;111.6375
07293302;072933021102010201;5058.326
07086505;070865051102020102;4401.864372
07296101;072961011703010206;9369.45
07086505;070865050701040204;34895.61718
07086501;070865011102020202;111.4816049
07086501;070865011703020202;1478.097786
07086505;070865051102090102;2348.929848
07134302;071343021703040204;2663.925829
07209105;072091051703090102;150.381
07299105;072991051102010201;5300.921
07209105;072091051102110204;4573.7
07083201;070832011703060202;14290.12781
07293303;072933031102020202;598.026
07209103;072091031703110204;2822.925
07084301;070843011102060202;1734.821545
07293302;072933020701040204;8790.419
07134304;071343041703040104;399.8071427
07299101;072991011703010106;935.915
07299502;072995021703090202;958.08
07085902;070859020701020102;1809.636249
07085901;070859011102020102;4643.076917
07085901;070859011102040204;27665.51182
07085904;070859041703060202;1150
07299502;072995020701060202;1779.761
07291601;072916011102010101;489.35
07134304;071343041703050102;725.4413524
07299505;072995050701040204;4568.2
07086505;070865051102040104;13173.08107
07298103;072981031703030203;25990.69775
07298201;072982011703010106;545.195
07085903;070859031703010201;2055.170642
07085903;070859030701060202;6757.697193
07085905;070859051102090102;26799.97226
07088005;070880050701060102;15899.35135
07085902;070859020701030203;10284.09175
07086505;070865050701010201;3205.945363
07086504;070865041703040204;870.8246096
07088001;070880011102100202;837.9018216
07298201;072982011102110104;194.509
07298103;072981031102110104;2242.30575
07298201;072982011102100202;1164.28375
07299503;072995031703020202;946.93
07298106;072981060701060202;749.376
07298105;072981051703020102;907.1814
07081801;070818011102100202;248.8136091
07209106;072091061102040104;233.3435
07088001;070880011102010106;6779.249222
07298103;072981031703020202;1378.33
07298105;072981050701010201;7106.87
07085904;070859040701010206;4528.323605
07298106;072981061703010101;1537.4945
07296101;072961010701040204;37358.86125
07298201;072982010701110104;260.68
07298102;072981020701040104;2244.5985
07299102;072991021703110204;5336.835
07085902;070859021102020202;2202.124736
07081805;070818051102100102;8088.599037
07084301;070843011102030203;1517.667629
07085902;070859021703040104;7466.462047
07298203;072982031102030203;731.97
07298102;072981021102010201;4996.462
07298106;072981061703060102;168.53205
07209102;072091021703090202;421.148
07299103;072991031102040104;453.57
07298106;072981060701040104;1566.822
07298203;072982031703040104;1172.9185
07299105;072991051703090202;715.6032
07299506;072995061703010206;1694.4
07085904;070859041703040104;10300.02636
07085904;070859040701020102;170
07293306;072933060701060202;1281.124
07085903;070859030701060102;3079.013083
07299105;072991051703090102;169.9488
02043105;020431051102100202;916.875
04104805;041048051803090202;217.1705436
01014204;010142041703010201;157.6642373
05225202;052252021001090202;350.7
02043105;020431051102090202;611.25
01024501;010245010701010206;208.8791955
03164105;031641051703010206;35813.62749
04105005;041050051202090202;11999.97161
04100805;041008051202090202;37618.59474
04091105;040911051803010206;9076.61579
05215103;052151031603040204;5527.6875
02183805;021838051102010106;7978.5
05225203;052252031603090102;557.7416667
07085902;070859021102040204;2708.717428
07085902;070859021703020202;4898.31739
07299106;072991060701030203;1372.15
07086501;070865011102030103;145.0980234
07086505;070865051703100202;209.7703257
02043105;020431050701010201;900
01024202;010242020701050102;123.9956832
01018404;010184041102040104;4152.269678
04105006;041050061202010206;28970.87782
04118703;041187031803090202;3400
02043105;020431051102010101;625
02192505;021925051703060202;2523.375
05225202;052252021603040204;3114
01014402;010144020701010106;910.5065177
05258904;052589041202010201;5930.403364
07085903;070859030701040204;15719.64399
07298202;072982021703060202;282.45
02186905;021869050701090202;512.1
01014404;010144041703030103;1509.009733
02195805;021958051102090202;877.4995098
04100805;041008051202010206;28438.27683
05141301;051413011703060202;9795.330342
