ID_AGREG;ID;BESOIN
08276002;08276002170302;71572.8668
01028503;01028503170302;485137.7293
07088001;07088001110202;7491068.283
02186705;02186705170302;8506416.447
03247601;03247601070102;200350.3505
01024202;01024202070102;111559.5171
04100506;04100506080102;130718.7704
04091105;04091105030302;19737758.26
06050705;06050705120202;49769140.2
07209505;07209505070102;1416622.308
06030104;06030104120202;3855815.375
03121201;03121201070102;60847.5
07296101;07296101110202;1438859.217
01024205;01024205070102;150362518.2
07084304;07084304110202;56459.06301
04091101;04091101180302;21245728.94
07299502;07299502110202;508143.8559
07298202;07298202070102;80214.18904
03247604;03247604170302;18247.60712
07209106;07209106170302;144842.7013
07086505;07086505170302;4673085.827
01028502;01028502170302;30172.29138
07298101;07298101170302;216873081.7
02195605;02195605110202;4567518.112
02182005;02182005110202;6770464.347
04118705;04118705180302;232678.2336
06030102;06030102080102;2213670.68
07293301;07293301170302;118656912.2
06151401;06151401050102;6551216.384
01028404;01028404110202;7039275.327
02047905;02047905070102;20257216.51
05258904;05258904120202;2585755.947
07298105;07298105170302;10002360.46
01028405;01028405070102;42573761.54
07293305;07293305070102;2399512.148
07085903;07085903070102;9901673.94
04111003;04111003080102;18780739.17
07083201;07083201070102;21183585.99
03060905;03060905170302;97955996.87
07299102;07299102170302;502143.7537
02192305;02192305070102;6188170.271
07299101;07299101170302;36366468.08
06151401;06151401020302;6452080.405
07088005;07088005170302;14290333.35
04090605;04090605180302;12986.132
01028405;01028405110202;28250301.59
05215102;05215102040302;63106.42787
05225204;05225204120202;32806428.13
02267705;02267705170302;23018080.38
03242805;03242805170302;146798979
07088004;07088004110202;158192.8874
07299505;07299505170302;1818171.36
06050705;06050705170302;132523314.6
05258904;05258904080102;2802159.763
05215104;05215104100102;8403496.176
01018405;01018405170302;14472365.64
01014202;01014202070102;591956.2358
02197005;02197005110202;2124062.825
07083204;07083204110202;486745.1465
07291603;07291603170302;6921.110772
08336002;08336002170302;159443.0001
07293302;07293302110202;1754146.995
01014204;01014204110202;158429.9594
02046205;02046205170302;64675432.75
05141302;05141302170302;38824.31395
07293305;07293305170302;1313778.786
07299101;07299101070102;61571860.74
07299106;07299106170302;833774.6906
07201605;07201605170302;21096620.64
07134301;07134301110202;7216215.405
02185505;02185505070102;10253342.8
06151405;06151405020302;9211701.187
06050703;06050703080102;3147462.376
08326004;08326004070102;14538278.18
02192405;02192405070102;970209.3409
03062705;03062705110202;9351241.14
06151401;06151401140302;900514.0905
06173503;06173503120202;65387535.94
07084301;07084301110202;167389.034
06151402;06151402020302;999122.1037
03169205;03169205110202;21199600.02
08316005;08316005170302;7165932.527
08326004;08326004170302;294944090.2
03247605;03247605110202;125944759.6
04090305;04090305120202;53023.26397
01024502;01024502070102;3876.015848
03067303;03067303110202;28031.39436
02267801;02267801170302;4720.05075
04104602;04104602120202;70552.25855
08356001;08356001110202;17094.52216
03169304;03169304110202;130078.8991
03062705;03062705070102;10622910.89
06173503;06173503020302;122862452.3
03247605;03247605170302;308433050
08276003;08276003070102;942792.1023
03169305;03169305110202;344320233.1
07299506;07299506110202;313256.2555
07298106;07298106170302;11567120.23
05258901;05258901080102;41094.13978
04111003;04111003120202;15359528.41
03242805;03242805070102;51710364.54
02043105;02043105170302;4161420.679
07085901;07085901170302;16494770.07
02047902;02047902170302;90199.58281
03069605;03069605070102;84960000.1
07134302;07134302170302;1003202.194
02263001;02263001070102;43240.677
08276004;08276004070102;3102720.616
01018401;01018401110202;71477702.83
07088004;07088004070102;471996.2355
07088004;07088004170302;286346.7563
04100405;04100405120202;22358.00496
08276003;08276003110202;2657315.436
08356004;08356004070102;831734.406
01024404;01024404070102;39261327.61
07209101;07209101170302;29180753.23
03236305;03236305170302;58292135.61
03061705;03061705170302;613765204.1
07299503;07299503170302;776290.5637
07298205;07298205110202;357168.1758
07088005;07088005110202;7773232.234
05289003;05289003170302;215551.3158
04118703;04118703030302;5234470.598
03061705;03061705110202;346453538.5
07298103;07298103170302;5398274.529
07299503;07299503070102;330383.7021
04104806;04104806180302;54955.65087
07296105;07296105070102;107481.6896
07084301;07084301070102;138308.7052
04118805;04118805030302;15660159.81
04104806;04104806080102;319998.7213
02182001;02182001170302;10676.87145
04104705;04104705030302;107368.3005
08346005;08346005170302;754070849.2
08276001;08276001110202;218783.8672
07081804;07081804110202;67967.2971
03066405;03066405070102;147080765.4
02043105;02043105070102;1008758.949
03237305;03237305170302;13315162.21
01014401;01014401110202;36199778.08
05289001;05289001170302;5672280.445
05215101;05215101160302;21854651.09
05225204;05225204090102;24598644.4
04100202;04100202180302;214369.6537
01014201;01014201170302;91104658.98
04091105;04091105120202;4780903.1
01014402;01014402170302;8126893.867
01014401;01014401170302;133766327
07086501;07086501070102;95962.56241
01024403;01024403170302;3580538.431
01028301;01028301170302;110714.9106
07086504;07086504170302;89444.95992
03164105;03164105170302;268996493.5
04091101;04091101120202;24511620.88
01028303;01028303110202;99892.83384
03242805;03242805110202;47649001.75
08346001;08346001070102;79849.39781
01018403;01018403110202;49228513.25
01024202;01024202110202;41321.84311
07081803;07081803070102;26571.99688
03121204;03121204170302;121695
