BRANCHE,SS_BRANCHE,BAT_TYPE,PRODUCTION_CHAUD,ENERGIE,ID_AGREG,PERIODE,RDT,COUT,CEE
Commerce,Commerce de détail non alimentaire,ZAC Mode,Chaudière fioul,Fioul,0306960303,2,"0,6893779078","17,7432451832",0
Commerce,Commerce de détail non alimentaire,ZAC Mode,Chaudière gaz,Gaz,0306960404,2,"0,7807419359","13,0312587531",363
Commerce,Commerce de détail non alimentaire,ZAC Mode,Electrique direct,Electricité,0306960602,2,"0,92","10,4",0
Commerce,Commerce de détail non alimentaire,ZAC Mode,Rooftop,Electricité,0306961002,2,"2,8041019535","37,7484894146",675
Commerce,Commerce de détail non alimentaire,ZAC Mode,Autre système centralisé performant,Autres,0306962101,2,"1,8580935438","38,2046143332",0
Commerce,Commerce de détail non alimentaire,ZAC Mode,Autre système centralisé performant,Urbain,0306962106,2,"1,8907361364","37,7658380692",765
Commerce,Commerce de détail non alimentaire,ZAC Mode,Chaudière condensation fioul,Fioul,0306962303,2,"0,7615831389","21,1229109324",836
Commerce,Commerce de détail non alimentaire,ZAC Mode,Chaudière condensation gaz,Gaz,0306962404,2,"0,9893671035","15,5134032775",836
Commerce,Commerce de détail non alimentaire,ZAC Mode,Electrique direct performant,Electricité,0306962602,2,1,12,0
Commerce,Commerce de détail non alimentaire,ZAC Mode,Rooftop performant,Electricité,0306963002,2,"3,3286102326","44,9386778745",720
Commerce,Commerce de gros,Grand commerce de gros,Autre système centralisé,Autres,0307190101,2,"1,6248108092","29,2563422893",0
Commerce,Commerce de gros,Grand commerce de gros,Autre système centralisé,Urbain,0307190106,2,"1,6487517103","29,1753455",765
Commerce,Commerce de gros,Grand commerce de gros,Chaudière fioul,Fioul,0307190303,2,"0,6893779078","8,4427998116",0
Commerce,Commerce de gros,Grand commerce de gros,Chaudière gaz,Gaz,0307190404,2,"0,7807419359","6,3469523587",308
Commerce,Commerce de gros,Grand commerce de gros,Electrique direct,Electricité,0307190602,2,"0,92","10,4",0
Commerce,Commerce de gros,Grand commerce de gros,Rooftop,Electricité,0307191002,2,"2,8041019535","32,9522419425",558
Commerce,Commerce de gros,Grand commerce de gros,Autre système centralisé performant,Autres,0307192101,2,"1,8747817029","34,8289789158",0
Commerce,Commerce de gros,Grand commerce de gros,Autre système centralisé performant,Urbain,0307192106,2,"1,9024058195","34,7325541667",765
Commerce,Commerce de gros,Grand commerce de gros,Chaudière condensation fioul,Fioul,0307192303,2,"0,7615831389","10,0509521567",693
Commerce,Commerce de gros,Grand commerce de gros,Chaudière condensation gaz,Gaz,0307192404,2,"0,9893671035","7,5558956651",693
Commerce,Commerce de gros,Grand commerce de gros,Electrique direct performant,Electricité,0307192602,2,1,12,0
Commerce,Commerce de gros,Grand commerce de gros,Rooftop performant,Electricité,0307193002,2,"3,3286102326","39,2288594554",603
Commerce,Commerce de gros,Petit commerce de gros,Autre système centralisé,Autres,0307660101,2,"1,6200919181","29,6428444957",0
Commerce,Commerce de gros,Petit commerce de gros,Autre système centralisé,Urbain,0307660106,2,"1,6299040035","29,3484948378",765
Commerce,Commerce de gros,Petit commerce de gros,Chaudière fioul,Fioul,0307660303,2,"0,6893779078","12,3781828428",0
Commerce,Commerce de gros,Petit commerce de gros,Chaudière gaz,Gaz,0307660404,2,"0,7807419359","9,1919270997",363
Commerce,Commerce de gros,Petit commerce de gros,Electrique direct,Electricité,0307660602,2,"0,92","10,4",0
Commerce,Commerce de gros,Petit commerce de gros,Rooftop,Electricité,0307661002,2,"2,8041019535","33,6762434813",675
Commerce,Commerce de gros,Petit commerce de gros,Autre système centralisé performant,Autres,0307662101,2,"1,8693368286","35,2891005902",0
Commerce,Commerce de gros,Petit commerce de gros,Autre système centralisé performant,Urbain,0307662106,2,"1,8806584655","34,9386843307",765
Commerce,Commerce de gros,Petit commerce de gros,Chaudière condensation fioul,Fioul,0307662303,2,"0,7615831389","14,7359319557",836
Commerce,Commerce de gros,Petit commerce de gros,Chaudière condensation gaz,Gaz,0307662404,2,"0,9893671035","10,9427703567",836
Commerce,Commerce de gros,Petit commerce de gros,Electrique direct performant,Electricité,0307662602,2,1,12,0
Commerce,Commerce de gros,Petit commerce de gros,Rooftop performant,Electricité,0307663002,2,"3,3286102326","40,0907660492",720
Commerce,Entrepôt,Entrepôt,Autre système centralisé,Autres,0312120101,2,"1,6327417007","22,0834046025",0
Commerce,Entrepôt,Entrepôt,Autre système centralisé,Urbain,0312120106,2,"1,6196007579","22,3393565289",765
Commerce,Entrepôt,Entrepôt,Chaudière fioul,Fioul,0312120303,2,"0,6893779078","7,1739443141",0
Commerce,Entrepôt,Entrepôt,Chaudière gaz,Gaz,0312120404,2,"0,7807419359","5,3984909911",363
Commerce,Entrepôt,Entrepôt,Electrique direct,Electricité,0312120602,2,"0,92","10,4",0
Commerce,Entrepôt,Entrepôt,Rooftop,Electricité,0312121002,2,"2,8041019535","25,1664650049",675
Commerce,Entrepôt,Entrepôt,Autre système centralisé performant,Autres,0312122101,2,"1,8839327316","26,2897673839",0
Commerce,Entrepôt,Entrepôt,Autre système centralisé performant,Urbain,0312122106,2,"1,8687701052","26,5944720582",765
Commerce,Entrepôt,Entrepôt,Chaudière condensation fioul,Fioul,0312122303,2,"0,7615831389","8,5404098978",836
Commerce,Entrepôt,Entrepôt,Chaudière condensation gaz,Gaz,0312122404,2,"0,9893671035","6,4267749894",836
Commerce,Entrepôt,Entrepôt,Electrique direct performant,Electricité,0312122602,2,1,12,0
Commerce,Entrepôt,Entrepôt,Rooftop performant,Electricité,0312123002,2,"3,3286102326","29,9600773868",720
Commerce,Grand commerce alimentaire,Grand alimentaire,Autre système centralisé,Autres,0316150101,2,"1,7166841877","28,2082319755",0
Commerce,Grand commerce alimentaire,Grand alimentaire,Autre système centralisé,Urbain,0316150106,2,"1,7524","27,6974835294",765
Commerce,Grand commerce alimentaire,Grand alimentaire,Chaudière fioul,Fioul,0316150303,2,"0,6825158724","15,5901342569",0
Commerce,Grand commerce alimentaire,Grand alimentaire,Chaudière gaz,Gaz,0316150404,2,"0,7793152816","11,4296730482",363
Commerce,Grand commerce alimentaire,Grand alimentaire,Electrique direct,Electricité,0316150602,2,"0,92","10,4",0
Commerce,Grand commerce alimentaire,Grand alimentaire,PAC,Electricité,0316150902,2,"3,2414701395","78,6422562573",675
Commerce,Grand commerce alimentaire,Grand alimentaire,Autre système centralisé performant,Autres,0316152101,2,"1,9807894474","33,5812285423",0
Commerce,Grand commerce alimentaire,Grand alimentaire,Autre système centralisé performant,Urbain,0316152106,2,"2,022","32,9731946779",765
Commerce,Grand commerce alimentaire,Grand alimentaire,Chaudière condensation fioul,Fioul,0316152303,2,"0,7575001764","18,5596836392",836
Commerce,Grand commerce alimentaire,Grand alimentaire,Chaudière condensation gaz,Gaz,0316152404,2,"0,9867871643","13,6067536288",836
Commerce,Grand commerce alimentaire,Grand alimentaire,Electrique direct performant,Electricité,0316152602,2,1,12,0
Commerce,Grand commerce alimentaire,Grand alimentaire,PAC performant,Electricité,0316152902,2,"3,3637897674","93,6217336397",720
Commerce,Grand commerce alimentaire,Hypermarché,Autre système centralisé,Autres,0316410101,2,"1,6213097933","33,319078022",0
Commerce,Grand commerce alimentaire,Hypermarché,Autre système centralisé,Urbain,0316410106,2,"1,5982651054","33,90455516",765
Commerce,Grand commerce alimentaire,Hypermarché,Chaudière fioul,Fioul,0316410303,2,"0,6893779078","9,1129176591",0
Commerce,Grand commerce alimentaire,Hypermarché,Chaudière gaz,Gaz,0316410404,2,"0,7807419359","6,8393796063",308
Commerce,Grand commerce alimentaire,Hypermarché,Electrique direct,Electricité,0316410602,2,"0,92","10,4",0
Commerce,Grand commerce alimentaire,Hypermarché,Rooftop,Electricité,0316411002,2,"2,8041019535","37,7982980321",558
Commerce,Grand commerce alimentaire,Hypermarché,Autre système centralisé performant,Autres,0316412101,2,"1,8707420692","39,6655690739",0
Commerce,Grand commerce alimentaire,Hypermarché,Autre système centralisé performant,Urbain,0316412106,2,"1,8441520447","40,3625656667",765
Commerce,Grand commerce alimentaire,Hypermarché,Chaudière condensation fioul,Fioul,0316412303,2,"0,7615831389","10,848711499",693
Commerce,Grand commerce alimentaire,Hypermarché,Chaudière condensation gaz,Gaz,0316412404,2,"0,9893671035","8,1421185789",693
Commerce,Grand commerce alimentaire,Hypermarché,Electrique direct performant,Electricité,0316412602,2,1,12,0
Commerce,Grand commerce alimentaire,Hypermarché,Rooftop performant,Electricité,0316413002,2,"3,3286102326","44,9979738478",603
Commerce,Grand commerce alimentaire,Superette,Autre système centralisé,Autres,0316920101,2,"1,6177675391","35,3177186754",0
Commerce,Grand commerce alimentaire,Superette,Autre système centralisé,Urbain,0316920106,2,"1,6128767378","35,2404662637",765
Commerce,Grand commerce alimentaire,Superette,Chaudière fioul,Fioul,0316920303,2,"0,6767137261","24,6515226857",0
Commerce,Grand commerce alimentaire,Superette,Chaudière gaz,Gaz,0316920404,2,"0,7680671729","16,9249025719",308
Commerce,Grand commerce alimentaire,Superette,Electrique direct,Electricité,0316920602,2,"0,92","10,4",0
Commerce,Grand commerce alimentaire,Superette,PAC,Electricité,0316920902,2,"2,9448954419","89,1193681043",675
Commerce,Grand commerce alimentaire,Superette,Autre système centralisé performant,Autres,0316922101,2,"1,8666548528","42,044903185",0
Commerce,Grand commerce alimentaire,Superette,Autre système centralisé performant,Urbain,0316922106,2,"1,8610116206","41,9529360282",765
Commerce,Grand commerce alimentaire,Superette,Chaudière condensation fioul,Fioul,0316922303,2,"0,7520579124","29,3470508164",693
Commerce,Grand commerce alimentaire,Superette,Chaudière condensation gaz,Gaz,0316922404,2,"0,9798468565","20,148693538",693
Commerce,Grand commerce alimentaire,Superette,Electrique direct performant,Electricité,0316922602,2,1,12,0
Commerce,Grand commerce alimentaire,Superette,PAC performant,Electricité,0316922902,2,"3,3979562791","106,0944858385",720
Commerce,Grand commerce alimentaire,Supermarché,Autre système centralisé,Autres,0316930101,2,"1,6207946988","31,9136632427",0
Commerce,Grand commerce alimentaire,Supermarché,Autre système centralisé,Urbain,0316930106,2,"1,6342228432","31,687784384",765
Commerce,Grand commerce alimentaire,Supermarché,Chaudière fioul,Fioul,0316930303,2,"0,6893779078","13,033146419",0
Commerce,Grand commerce alimentaire,Supermarché,Chaudière gaz,Gaz,0316930404,2,"0,7807419359","9,6876776675",363
Commerce,Grand commerce alimentaire,Supermarché,Electrique direct,Electricité,0316930602,2,"0,92","10,4",0
Commerce,Grand commerce alimentaire,Supermarché,Rooftop,Electricité,0316931002,2,"2,8041019535","36,6543107607",675
Commerce,Grand commerce alimentaire,Supermarché,Autre système centralisé performant,Autres,0316932101,2,"1,8701477294","37,9924562413",0
Commerce,Grand commerce alimentaire,Supermarché,Autre système centralisé performant,Urbain,0316932106,2,"1,8856417422","37,7235528381",765
Commerce,Grand commerce alimentaire,Supermarché,Chaudière condensation fioul,Fioul,0316932303,2,"0,7615831389","15,5156504988",836
Commerce,Grand commerce alimentaire,Supermarché,Chaudière condensation gaz,Gaz,0316932404,2,"0,9893671035","11,5329496041",836
Commerce,Grand commerce alimentaire,Supermarché,Electrique direct performant,Electricité,0316932602,2,1,12,0
Commerce,Grand commerce alimentaire,Supermarché,Rooftop performant,Electricité,0316933002,2,"3,3286102326","43,636084239",720
Commerce,Petit commerce alimentaire,Petit boulangerie,Autre système centralisé,Autres,0323630101,2,"1,6219578225","51,5549415582",0
Commerce,Petit commerce alimentaire,Petit boulangerie,Autre système centralisé,Urbain,0323630106,2,"1,6992300546","50,9986425266",765
Commerce,Petit commerce alimentaire,Petit boulangerie,Chaudière fioul,Fioul,0323630303,2,"0,6741529993","34,8841172135",0
Commerce,Petit commerce alimentaire,Petit boulangerie,Chaudière gaz,Gaz,0323630404,2,"0,7911484373","25,9931791486",308
Commerce,Petit commerce alimentaire,Petit boulangerie,Electrique direct,Electricité,0323630602,2,"0,92","10,4",0
Commerce,Petit commerce alimentaire,Petit boulangerie,PAC,Electricité,0323630902,2,"3,2743942326","125,7660908415",675
Commerce,Petit commerce alimentaire,Petit boulangerie,Autre système centralisé performant,Autres,0323632101,2,"1,8714897951","61,3749304264",0
Commerce,Petit commerce alimentaire,Petit boulangerie,Autre système centralisé performant,Urbain,0323632106,2,"1,960650063","60,7126696745",765
Commerce,Petit commerce alimentaire,Petit boulangerie,Chaudière condensation fioul,Fioul,0323632303,2,"0,7516175544","41,5287109685",693
Commerce,Petit commerce alimentaire,Petit boulangerie,Chaudière condensation gaz,Gaz,0323632404,2,"0,9849491967","30,9442608911",693
Commerce,Petit commerce alimentaire,Petit boulangerie,Electrique direct performant,Electricité,0323632602,2,1,12,0
Commerce,Petit commerce alimentaire,Petit boulangerie,PAC performant,Electricité,0323632902,2,"3,3979562791","149,721536716",720
Commerce,Petit commerce alimentaire,Petit librairie,Autre système centralisé,Autres,0323730101,2,"1,6187938114","34,4313661737",0
Commerce,Petit commerce alimentaire,Petit librairie,Autre système centralisé,Urbain,0323730106,2,"1,6992800388","34,0534196546",765
Commerce,Petit commerce alimentaire,Petit librairie,Chaudière fioul,Fioul,0323730303,2,"0,6712974498","25,9464369231",0
Commerce,Petit commerce alimentaire,Petit librairie,Chaudière gaz,Gaz,0323730404,2,"0,7882849148","25,9464369231",308
Commerce,Petit commerce alimentaire,Petit librairie,Electrique direct,Electricité,0323730602,2,"0,92","10,4",0
Commerce,Petit commerce alimentaire,Petit librairie,PAC,Electricité,0323730902,2,"3,2743942326","77,2604823958",675
Commerce,Petit commerce alimentaire,Petit librairie,Autre système centralisé performant,Autres,0323732101,2,"1,8678390131","40,9897216354",0
Commerce,Petit commerce alimentaire,Petit librairie,Autre système centralisé performant,Urbain,0323732106,2,"1,960707737","40,5397853031",765
Commerce,Petit commerce alimentaire,Petit librairie,Chaudière condensation fioul,Fioul,0323732303,2,"0,7492694855","30,8886153846",693
Commerce,Petit commerce alimentaire,Petit librairie,Chaudière condensation gaz,Gaz,0323732404,2,"0,9825795211","30,8886153846",693
Commerce,Petit commerce alimentaire,Petit librairie,Electrique direct performant,Electricité,0323732602,2,1,12,0
Commerce,Petit commerce alimentaire,Petit librairie,PAC performant,Electricité,0323732902,2,"3,3979562791","91,9767647569",720
Commerce,Petit commerce alimentaire,Petit poissonnerie,Autre système centralisé,Autres,0323750101,2,"1,6232241793","48,5247426196",0
Commerce,Petit commerce alimentaire,Petit poissonnerie,Autre système centralisé,Urbain,0323750106,2,"1,6923858043","48,0345262955",765
Commerce,Petit commerce alimentaire,Petit poissonnerie,Chaudière fioul,Fioul,0323750303,2,"0,6737524867","32,3687445291",0
Commerce,Petit commerce alimentaire,Petit poissonnerie,Chaudière gaz,Gaz,0323750404,2,"0,7907340084","25,9464369231",308
Commerce,Petit commerce alimentaire,Petit poissonnerie,Electrique direct,Electricité,0323750602,2,"0,92","10,4",0
Commerce,Petit commerce alimentaire,Petit poissonnerie,PAC,Electricité,0323750902,2,"3,2743942326","117,2229949874",675
Commerce,Petit commerce alimentaire,Petit poissonnerie,Autre système centralisé performant,Autres,0323752101,2,"1,8729509761","57,7675507376",0
Commerce,Petit commerce alimentaire,Petit poissonnerie,Autre système centralisé performant,Urbain,0323752106,2,"1,9527528511","57,1839598756",765
Commerce,Petit commerce alimentaire,Petit poissonnerie,Chaudière condensation fioul,Fioul,0323752303,2,"0,7513678449","38,5342196775",693
Commerce,Petit commerce alimentaire,Petit poissonnerie,Chaudière condensation gaz,Gaz,0323752404,2,"0,9846908554","30,8886153846",693
Commerce,Petit commerce alimentaire,Petit poissonnerie,Electrique direct performant,Electricité,0323752602,2,1,12,0
Commerce,Petit commerce alimentaire,Petit poissonnerie,PAC performant,Electricité,0323752902,2,"3,3979562791","139,5511845089",720
Commerce,Process,Grand librairie,Autre système centralisé,Autres,0324260101,2,"1,621996006","27,6823716035",0
Commerce,Process,Grand librairie,Autre système centralisé,Urbain,0324260106,2,"1,6464194029","27,4901382721",765
Commerce,Process,Grand librairie,Chaudière fioul,Fioul,0324260303,2,"0,6877675645","15,2200161444",0
Commerce,Process,Grand librairie,Chaudière gaz,Gaz,0324260404,2,"0,779111292","11,2008502476",363
Commerce,Process,Grand librairie,Electrique direct,Electricité,0324260602,2,"0,92","10,4",0
Commerce,Process,Grand librairie,PAC,Electricité,0324260902,2,"3,2743942326","76,399147589",675
Commerce,Process,Grand librairie,Autre système centralisé performant,Autres,0324262101,2,"1,8715338531","32,9552042899",0
Commerce,Process,Grand librairie,Autre système centralisé performant,Urbain,0324262106,2,"1,8997146956","32,7263550858",765
Commerce,Process,Grand librairie,Chaudière condensation fioul,Fioul,0324262303,2,"0,7588695399","18,1190668385",836
Commerce,Process,Grand librairie,Chaudière condensation gaz,Gaz,0324262404,2,"0,9866382777","13,3343455329",836
Commerce,Process,Grand librairie,Electrique direct performant,Electricité,0324262602,2,1,12,0
Commerce,Process,Grand librairie,PAC performant,Electricité,0324262902,2,"3,3979562791","90,9513661773",720
Commerce,Process,Grand process,Autre système centralisé,Autres,0324280101,2,"1,6119180954","29,6809571094",0
Commerce,Process,Grand process,Autre système centralisé,Urbain,0324280106,2,"1,6674493501","29,7024376746",680
Commerce,Process,Grand process,Chaudière fioul,Fioul,0324280303,2,"0,6881537571","15,9422925794",0
Commerce,Process,Grand process,Chaudière gaz,Gaz,0324280404,2,"0,7795135286","11,7570220152",264
Commerce,Process,Grand process,Electrique direct,Electricité,0324280602,2,"0,92","10,4",0
Commerce,Process,Grand process,PAC,Electricité,0324280902,2,"3,2743942326","82,0390080679",603
Commerce,Process,Grand process,Autre système centralisé performant,Autres,0324282101,2,"1,8599054947","35,3344727493",0
Commerce,Process,Grand process,Autre système centralisé performant,Urbain,0324282106,2,"1,9239800193","35,3600448507",680
Commerce,Process,Grand process,Chaudière condensation fioul,Fioul,0324282303,2,"0,7591438637","18,9789197374",608
Commerce,Process,Grand process,Chaudière condensation gaz,Gaz,0324282404,2,"0,9869254012","13,99645478",608
Commerce,Process,Grand process,Electrique direct performant,Electricité,0324282602,2,1,12,0
Commerce,Process,Grand process,PAC performant,Electricité,0324282902,2,"3,3979562791","97,6654857951",648
Commerce,Process,Petit process,Autre système centralisé,Autres,0324760101,2,"1,6118139545","36,8706824682",0
Commerce,Process,Petit process,Autre système centralisé,Urbain,0324760106,2,"1,6428523754","36,5438106482",680
Commerce,Process,Petit process,Chaudière fioul,Fioul,0324760303,2,"0,6716688702","25,9464369231",0
Commerce,Process,Petit process,Chaudière gaz,Gaz,0324760404,2,"0,763039861","25,9464369231",224
Commerce,Process,Petit process,Electrique direct,Electricité,0324760602,2,"0,92","10,4",0
Commerce,Process,Petit process,PAC,Electricité,0324760902,2,"3,2743942326","83,2855292571",603
Commerce,Process,Petit process,Autre système centralisé performant,Autres,0324762101,2,"1,8597853321","43,893669605",0
Commerce,Process,Petit process,Autre système centralisé performant,Urbain,0324762106,2,"1,8955988947","43,5045364859",680
Commerce,Process,Petit process,Chaudière condensation fioul,Fioul,0324762303,2,"0,7494705215","30,8886153846",504
Commerce,Process,Petit process,Chaudière condensation gaz,Gaz,0324762404,2,"0,9772683547","30,8886153846",504
Commerce,Process,Petit process,Electrique direct performant,Electricité,0324762602,2,1,12,0
Commerce,Process,Petit process,PAC performant,Electricité,0324762902,2,"3,3979562791","99,1494395918",648
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Autre système centralisé,Autres,0409030101,2,"0,7888521","48,4172873364",0
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Autre système centralisé,Urbain,0409030106,2,"0,9405267346","48,7913337852",680
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Chaudière fioul,Fioul,0409030303,2,"0,5995804411","30,5644991526",0
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Chaudière gaz,Gaz,0409030404,2,"0,8977580354","22,3108825845",224
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Electrique direct,Electricité,0409030602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,PAC,Electricité,0409030902,2,"2,8951713488","134,4027457708",603
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Autre système centralisé performant,Autres,0409032101,2,"0,9102139615","57,6396277814",0
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Autre système centralisé performant,Urbain,0409032106,2,"1,0852231554","58,0849211729",680
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Chaudière condensation fioul,Fioul,0409032303,2,"0,7606728119","36,386308515",504
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Chaudière condensation gaz,Gaz,0409032404,2,"0,9870706263","26,5605745053",504
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,Electrique direct performant,Electricité,0409032602,2,1,12,0
Enseignement Recherche,Enseignement primaire,Cantine élémentaire,PAC performant,Electricité,0409032902,2,"3,3405823256","160,0032687747",648
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Autre système centralisé,Autres,0409060101,2,"0,8079765356","52,0639351469",0
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Autre système centralisé,Urbain,0409060106,2,"0,9497738739","49,2901625858",680
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Chaudière fioul,Fioul,0409060303,2,"0,5995757518","30,5004605637",0
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Chaudière gaz,Gaz,0409060404,2,"0,8977373514","22,1247397672",224
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Electrique direct,Electricité,0409060602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,PAC,Electricité,0409060902,2,"2,8951713488","135,0924419",603
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Autre système centralisé performant,Autres,0409062101,2,"0,932280618","61,9808751748",0
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Autre système centralisé performant,Urbain,0409062106,2,"1,0958929314","58,6787649831",680
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Chaudière condensation fioul,Fioul,0409062303,2,"0,7606730125","36,3100720997",504
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Chaudière condensation gaz,Gaz,0409062404,2,"0,9870577306","26,3389759133",504
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,Electrique direct performant,Electricité,0409062602,2,1,12,0
Enseignement Recherche,Enseignement primaire,Cantine préélémentaire,PAC performant,Electricité,0409062902,2,"3,3405823256","160,8243355953",648
Enseignement Recherche,Enseignement primaire,Elémentaire,Autre système centralisé,Autres,0409110101,2,"0,7994678577","23,5453999376",0
Enseignement Recherche,Enseignement primaire,Elémentaire,Autre système centralisé,Urbain,0409110106,2,"0,9320400823","22,1757164918",680
Enseignement Recherche,Enseignement primaire,Elémentaire,Chaudière fioul,Fioul,0409110303,2,"0,5979815926","12,8470308146",0
Enseignement Recherche,Enseignement primaire,Elémentaire,Chaudière gaz,Gaz,0409110404,2,"0,8960305466","9,4576926315",264
Enseignement Recherche,Enseignement primaire,Elémentaire,Electrique direct,Electricité,0409110602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement primaire,Elémentaire,PAC,Electricité,0409110902,2,"2,8951713488","65,3457194273",603
Enseignement Recherche,Enseignement primaire,Elémentaire,Autre système centralisé performant,Autres,0409112101,2,"0,9224629127","28,030238021",0
Enseignement Recherche,Enseignement primaire,Elémentaire,Autre système centralisé performant,Urbain,0409112106,2,"1,0754308641","26,3996624902",680
Enseignement Recherche,Enseignement primaire,Elémentaire,Chaudière condensation fioul,Fioul,0409112303,2,"0,760166146","15,2940843031",608
Enseignement Recherche,Enseignement primaire,Elémentaire,Chaudière condensation gaz,Gaz,0409112404,2,"0,9864976613","11,2591578946",608
Enseignement Recherche,Enseignement primaire,Elémentaire,Electrique direct performant,Electricité,0409112602,2,1,12,0
Enseignement Recherche,Enseignement primaire,Elémentaire,PAC performant,Electricité,0409112902,2,"3,3405823256","77,7925231278",648
Enseignement Recherche,Enseignement primaire,Préélémentaire,Autre système centralisé,Autres,0409860101,2,"0,8158100594","21,6325660937",0
Enseignement Recherche,Enseignement primaire,Préélémentaire,Autre système centralisé,Urbain,0409860106,2,"0,9374350051","23,97014851",680
Enseignement Recherche,Enseignement primaire,Préélémentaire,Chaudière fioul,Fioul,0409860303,2,"0,5979767953","12,8075801814",0
Enseignement Recherche,Enseignement primaire,Préélémentaire,Chaudière gaz,Gaz,0409860404,2,"0,8960483058","9,5255209851",264
Enseignement Recherche,Enseignement primaire,Préélémentaire,Electrique direct,Electricité,0409860602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement primaire,Préélémentaire,PAC,Electricité,0409860902,2,"2,8951713488","62,8593532345",603
Enseignement Recherche,Enseignement primaire,Préélémentaire,Autre système centralisé performant,Autres,0409862101,2,"0,9413192993","25,7530548734",0
Enseignement Recherche,Enseignement primaire,Préélémentaire,Autre système centralisé performant,Urbain,0409862106,2,"1,0816557752","28,5358910833",680
Enseignement Recherche,Enseignement primaire,Préélémentaire,Chaudière condensation fioul,Fioul,0409862303,2,"0,7601805942","15,2471192636",608
Enseignement Recherche,Enseignement primaire,Préélémentaire,Chaudière condensation gaz,Gaz,0409862404,2,"0,9864956193","11,3399059347",608
Enseignement Recherche,Enseignement primaire,Préélémentaire,Electrique direct performant,Electricité,0409862602,2,1,12,0
Enseignement Recherche,Enseignement primaire,Préélémentaire,PAC performant,Electricité,0409862902,2,"3,3405823256","74,8325633744",648
Enseignement Recherche,Enseignement secondaire,Cantine collége,Autre système centralisé,Autres,0410020101,2,"0,8779917175","44,6426161363",0
Enseignement Recherche,Enseignement secondaire,Cantine collége,Autre système centralisé,Urbain,0410020106,2,"0,8762791461","44,1643831847",680
Enseignement Recherche,Enseignement secondaire,Cantine collége,Chaudière fioul,Fioul,0410020303,2,"0,7372766859","28,9541021332",0
Enseignement Recherche,Enseignement secondaire,Cantine collége,Chaudière gaz,Gaz,0410020404,2,"0,8757199591","20,9088975872",264
Enseignement Recherche,Enseignement secondaire,Cantine collége,Electrique direct,Electricité,0410020602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement secondaire,Cantine collége,PAC,Electricité,0410020902,2,"2,8951713488","124,1122323605",603
Enseignement Recherche,Enseignement secondaire,Cantine collége,Autre système centralisé performant,Autres,0410022101,2,"1,0130673663","53,1459715908",0
Enseignement Recherche,Enseignement secondaire,Cantine collége,Autre système centralisé performant,Urbain,0410022106,2,"1,0110913224","52,5766466484",680
Enseignement Recherche,Enseignement secondaire,Cantine collége,Chaudière condensation fioul,Fioul,0410022303,2,"0,7600678647","34,4691692062",608
Enseignement Recherche,Enseignement secondaire,Cantine collége,Chaudière condensation gaz,Gaz,0410022404,2,"0,9864703158","24,8915447467",608
Enseignement Recherche,Enseignement secondaire,Cantine collége,Electrique direct performant,Electricité,0410022602,2,1,12,0
Enseignement Recherche,Enseignement secondaire,Cantine collége,PAC performant,Electricité,0410022902,2,"3,3405823256","147,7526575721",648
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,Autre système centralisé,Autres,0410040101,2,"0,9376811862","48,8948036979",0
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,Autre système centralisé,Urbain,0410040106,2,"0,8753546463","45,9079058792",680
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,Chaudière fioul,Fioul,0410040303,2,"0,7373414896","29,8812155733",0
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,Chaudière gaz,Gaz,0410040404,2,"0,8757716121","21,4263692494",264
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,Electrique direct,Electricité,0410040602,2,"0,92","10,4",0
Enseignement Recherche,Enseignement secondaire,Cantine LEGT,PAC,Electricité,0410040902,2,"2,8951713488","127,70448211",603
