"ID_AGREG";"EXIGENCE";"GESTE";"GAIN";"COUT";"CEE";"CEE_ADEME";"BRANCHE"
"0219581703";"GTB";"GTB";0.15;20;0;0;"02"
"0219581904";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219581904";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219581904";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219581904";"RT par element";"FENMOD";0;0;0;0;"02"
"0219581904";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219581904";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219581904";"GTB";"GTB";0.15;20;0;0;"02"
"0219582005";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219582005";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219582005";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219582005";"RT par element";"FENMOD";0;0;0;0;"02"
"0219582005";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219582005";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219582005";"GTB";"GTB";0.15;20;0;0;"02"
"0219582106";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219582106";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219582106";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219582106";"RT par element";"FENMOD";0;0;0;0;"02"
"0219582106";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219582106";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219582106";"GTB";"GTB";0.15;20;0;0;"02"
"0219582207";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219582207";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219582207";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219582207";"RT par element";"FENMOD";0;0;0;0;"02"
"0219582207";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219582207";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219582207";"GTB";"GTB";0.15;20;0;0;"02"
"0219582308";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219582308";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219582308";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219582308";"RT par element";"FENMOD";0;0;0;0;"02"
"0219582308";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219582308";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219582308";"GTB";"GTB";0.15;20;0;0;"02"
"0219700701";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219700701";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219700701";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219700701";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219700701";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219700701";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219700701";"GTB";"GTB";0.15;20;0;0;"02"
"0219701102";"BBC renovation";"ENSBBC";0.853765;1955.428;4270.966;6353.41;"02"
"0219701102";"RT par element";"ENSMOD";0.2185859;319.9306;1622.888;3361.623;"02"
"0219701102";"BBC renovation";"FENBBC";0.2741652;308.6806;1622.888;3051.623;"02"
"0219701102";"RT par element";"FENMOD";0.1754834;308.6806;1622.888;3051.623;"02"
"0219701102";"BBC renovation";"FEN_MURBBC";0.685413;391.5139;4270.966;6043.41;"02"
"0219701102";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219701102";"GTB";"GTB";0.15;20;0;0;"02"
"0219701703";"BBC renovation";"ENSBBC";0.8590281;1964.46;4270.966;6353.41;"02"
"0219701703";"RT par element";"ENSMOD";0.222232;319.9306;1622.888;3361.623;"02"
"0219701703";"BBC renovation";"FENBBC";0.2758553;308.6806;1622.888;3051.623;"02"
"0219701703";"RT par element";"FENMOD";0.1784105;308.6806;1622.888;3051.623;"02"
"0219701703";"BBC renovation";"FEN_MURBBC";0.6896382;391.5139;4270.966;6043.41;"02"
"0219701703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219701703";"GTB";"GTB";0.15;20;0;0;"02"
"0219701904";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219701904";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219701904";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219701904";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219701904";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219701904";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219701904";"GTB";"GTB";0.15;20;0;0;"02"
"0219702005";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219702005";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219702005";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219702005";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219702005";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219702005";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219702005";"GTB";"GTB";0.15;20;0;0;"02"
"0219702106";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219702106";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219702106";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219702106";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219702106";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219702106";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219702106";"GTB";"GTB";0.15;20;0;0;"02"
"0219702207";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219702207";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219702207";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219702207";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219702207";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219702207";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219702207";"GTB";"GTB";0.15;20;0;0;"02"
"0219702308";"BBC renovation";"ENSBBC";0.8493158;1956.019;4270.966;6353.41;"02"
"0219702308";"RT par element";"ENSMOD";0.2140306;319.9306;1622.888;3361.623;"02"
"0219702308";"BBC renovation";"FENBBC";0.2727364;308.6806;1622.888;3051.623;"02"
"0219702308";"RT par element";"FENMOD";0.1718264;308.6806;1622.888;3051.623;"02"
"0219702308";"BBC renovation";"FEN_MURBBC";0.681841;391.5139;4270.966;6043.41;"02"
"0219702308";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219702308";"GTB";"GTB";0.15;20;0;0;"02"
"0219710701";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219710701";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219710701";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219710701";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219710701";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219710701";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219710701";"GTB";"GTB";0.15;20;0;0;"02"
"0219711102";"BBC renovation";"ENSBBC";0.8777559;1739.97;3782.945;4537.955;"02"
"0219711102";"RT par element";"ENSMOD";0.2433138;285.2778;1440.701;2444.908;"02"
"0219711102";"BBC renovation";"FENBBC";0.2598661;274.0278;1440.701;2134.908;"02"
"0219711102";"RT par element";"FENMOD";0.1800871;274.0278;1440.701;2134.908;"02"
"0219711102";"BBC renovation";"FEN_MURBBC";0.6496652;347.2944;3782.945;4227.955;"02"
"0219711102";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219711102";"GTB";"GTB";0.15;20;0;0;"02"
"0219711703";"BBC renovation";"ENSBBC";0.8685896;1743.028;3782.945;4537.955;"02"
"0219711703";"RT par element";"ENSMOD";0.2335313;285.2778;1440.701;2444.908;"02"
"0219711703";"BBC renovation";"FENBBC";0.2571523;274.0278;1440.701;2134.908;"02"
"0219711703";"RT par element";"FENMOD";0.1728467;274.0278;1440.701;2134.908;"02"
"0219711703";"BBC renovation";"FEN_MURBBC";0.6428808;347.2944;3782.945;4227.955;"02"
"0219711703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219711703";"GTB";"GTB";0.15;20;0;0;"02"
"0219711904";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219711904";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219711904";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219711904";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219711904";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219711904";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219711904";"GTB";"GTB";0.15;20;0;0;"02"
"0219712005";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219712005";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219712005";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219712005";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219712005";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219712005";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219712005";"GTB";"GTB";0.15;20;0;0;"02"
"0219712106";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219712106";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219712106";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219712106";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219712106";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219712106";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219712106";"GTB";"GTB";0.15;20;0;0;"02"
"0219712207";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219712207";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219712207";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219712207";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219712207";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219712207";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219712207";"GTB";"GTB";0.15;20;0;0;"02"
"0219712308";"BBC renovation";"ENSBBC";0.8616527;1701.465;3782.945;4537.955;"02"
"0219712308";"RT par element";"ENSMOD";0.2350626;285.2778;1440.701;2444.908;"02"
"0219712308";"BBC renovation";"FENBBC";0.2550986;274.0278;1440.701;2134.908;"02"
"0219712308";"RT par element";"FENMOD";0.1739801;274.0278;1440.701;2134.908;"02"
"0219712308";"BBC renovation";"FEN_MURBBC";0.6377465;347.2944;3782.945;4227.955;"02"
"0219712308";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219712308";"GTB";"GTB";0.15;20;0;0;"02"
"0219721703";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0219721703";"RT par element";"ENSMOD";0;0;0;0;"02"
"0219721703";"BBC renovation";"FENBBC";0;0;0;0;"02"
"0219721703";"RT par element";"FENMOD";0;0;0;0;"02"
"0219721703";"BBC renovation";"FEN_MURBBC";0;0;0;0;"02"
"0219721703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0219721703";"GTB";"GTB";0.15;20;0;0;"02"
"0226290701";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226290701";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226290701";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226290701";"RT par element";"FENMOD";0;0;0;0;"02"
"0226290701";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226290701";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226290701";"GTB";"GTB";0.15;20;0;0;"02"
"0226291102";"BBC renovation";"ENSBBC";0.630503;401.7761;3063.705;2533.39;"02"
"0226291102";"RT par element";"ENSMOD";0.1425294;100;0;620;"02"
"0226291102";"BBC renovation";"FENBBC";0.0440767;289.8;662.445;966.1671;"02"
"0226291102";"RT par element";"FENMOD";0;0;0;0;"02"
"0226291102";"BBC renovation";"FEN_MURBBC";0.1469223;326.34;1552.455;1913.39;"02"
"0226291102";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226291102";"GTB";"GTB";0.15;20;0;0;"02"
"0226291703";"BBC renovation";"ENSBBC";0.6219831;395.0416;3063.705;2533.39;"02"
"0226291703";"RT par element";"ENSMOD";0.1399407;100;0;620;"02"
"0226291703";"BBC renovation";"FENBBC";0.0434811;289.8;662.445;966.1671;"02"
"0226291703";"RT par element";"FENMOD";0;0;0;0;"02"
"0226291703";"BBC renovation";"FEN_MURBBC";0.144937;326.34;1552.455;1913.39;"02"
"0226291703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226291703";"GTB";"GTB";0.15;20;0;0;"02"
"0226291904";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226291904";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226291904";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226291904";"RT par element";"FENMOD";0;0;0;0;"02"
"0226291904";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226291904";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226291904";"GTB";"GTB";0.15;20;0;0;"02"
"0226292005";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226292005";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226292005";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226292005";"RT par element";"FENMOD";0;0;0;0;"02"
"0226292005";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226292005";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226292005";"GTB";"GTB";0.15;20;0;0;"02"
"0226292106";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226292106";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226292106";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226292106";"RT par element";"FENMOD";0;0;0;0;"02"
"0226292106";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226292106";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226292106";"GTB";"GTB";0.15;20;0;0;"02"
"0226292207";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226292207";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226292207";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226292207";"RT par element";"FENMOD";0;0;0;0;"02"
"0226292207";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226292207";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226292207";"GTB";"GTB";0.15;20;0;0;"02"
"0226292308";"BBC renovation";"ENSBBC";0.6268284;398.7265;3063.705;2533.39;"02"
"0226292308";"RT par element";"ENSMOD";0.1415282;100;0;620;"02"
"0226292308";"BBC renovation";"FENBBC";0.04381983;289.8;662.445;966.1671;"02"
"0226292308";"RT par element";"FENMOD";0;0;0;0;"02"
"0226292308";"BBC renovation";"FEN_MURBBC";0.1460661;326.34;1552.455;1913.39;"02"
"0226292308";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226292308";"GTB";"GTB";0.15;20;0;0;"02"
"0226300701";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226300701";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226300701";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226300701";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226300701";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226300701";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226300701";"GTB";"GTB";0.15;20;0;0;"02"
"0226301102";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226301102";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226301102";"BBC renovation";"FENBBC";0.1503284;82.8;362.7675;962.4724;"02"
"0226301102";"RT par element";"FENMOD";0.02567322;82.8;362.7675;962.4724;"02"
"0226301102";"BBC renovation";"FEN_MURBBC";0.5010948;90.9;777.0825;1906.073;"02"
"0226301102";"RT par element";"FEN_MURMOD";0.08557739;90.09;777.0825;1906.073;"02"
"0226301102";"GTB";"GTB";0.15;20;0;0;"02"
"0226301703";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226301703";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226301703";"BBC renovation";"FENBBC";0.1484906;82.8;362.7675;962.4724;"02"
"0226301703";"RT par element";"FENMOD";0.02511976;82.8;362.7675;962.4724;"02"
"0226301703";"BBC renovation";"FEN_MURBBC";0.4949686;90.9;777.0825;1906.073;"02"
"0226301703";"RT par element";"FEN_MURMOD";0.08373255;90.09;777.0825;1906.073;"02"
"0226301703";"GTB";"GTB";0.15;20;0;0;"02"
"0226301904";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226301904";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226301904";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226301904";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226301904";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226301904";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226301904";"GTB";"GTB";0.15;20;0;0;"02"
"0226302005";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226302005";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226302005";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226302005";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226302005";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226302005";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226302005";"GTB";"GTB";0.15;20;0;0;"02"
"0226302106";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226302106";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226302106";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226302106";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226302106";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226302106";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226302106";"GTB";"GTB";0.15;20;0;0;"02"
"0226302207";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226302207";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226302207";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226302207";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226302207";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226302207";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226302207";"GTB";"GTB";0.15;20;0;0;"02"
"0226302308";"BBC renovation";"ENSBBC";0;0;0;0;"02"
"0226302308";"RT par element";"ENSMOD";0;0;0;0;"02"
"0226302308";"BBC renovation";"FENBBC";0.1504883;82.8;362.7675;962.4724;"02"
"0226302308";"RT par element";"FENMOD";0.02547645;82.8;362.7675;962.4724;"02"
"0226302308";"BBC renovation";"FEN_MURBBC";0.5016276;90.9;777.0825;1906.073;"02"
"0226302308";"RT par element";"FEN_MURMOD";0.08492149;90.09;777.0825;1906.073;"02"
"0226302308";"GTB";"GTB";0.15;20;0;0;"02"
"0226770701";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226770701";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226770701";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226770701";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226770701";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226770701";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226770701";"GTB";"GTB";0.15;20;0;0;"02"
"0226771102";"BBC renovation";"ENSBBC";0.8064725;1112.363;4144.922;7214.558;"02"
"0226771102";"RT par element";"ENSMOD";0.3039617;265.625;492.8906;4256.856;"02"
"0226771102";"BBC renovation";"FENBBC";0.1177852;215.625;492.8906;3016.856;"02"
"0226771102";"RT par element";"FENMOD";0.1479786;215.625;492.8906;3016.856;"02"
"0226771102";"BBC renovation";"FEN_MURBBC";0.3926174;230.625;972.4219;5974.558;"02"
"0226771102";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226771102";"GTB";"GTB";0.15;20;0;0;"02"
"0226771703";"BBC renovation";"ENSBBC";0.7970435;1098.898;4144.922;7214.558;"02"
"0226771703";"RT par element";"ENSMOD";0.2988056;265.625;492.8906;4256.856;"02"
"0226771703";"BBC renovation";"FENBBC";0.1164081;215.625;492.8906;3016.856;"02"
"0226771703";"RT par element";"FENMOD";0.1454684;215.625;492.8906;3016.856;"02"
"0226771703";"BBC renovation";"FEN_MURBBC";0.3880271;230.625;972.4219;5974.558;"02"
"0226771703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226771703";"GTB";"GTB";0.15;20;0;0;"02"
"0226771904";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226771904";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226771904";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226771904";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226771904";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226771904";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226771904";"GTB";"GTB";0.15;20;0;0;"02"
"0226772005";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226772005";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226772005";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226772005";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226772005";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226772005";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226772005";"GTB";"GTB";0.15;20;0;0;"02"
"0226772106";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226772106";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226772106";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226772106";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226772106";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226772106";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226772106";"GTB";"GTB";0.15;20;0;0;"02"
"0226772207";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226772207";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226772207";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226772207";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226772207";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226772207";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226772207";"GTB";"GTB";0.15;20;0;0;"02"
"0226772308";"BBC renovation";"ENSBBC";0.8065759;1110.109;4144.922;7214.558;"02"
"0226772308";"RT par element";"ENSMOD";0.3047767;265.625;492.8906;4256.856;"02"
"0226772308";"BBC renovation";"FENBBC";0.1178003;215.625;492.8906;3016.856;"02"
"0226772308";"RT par element";"FENMOD";0.1483754;215.625;492.8906;3016.856;"02"
"0226772308";"BBC renovation";"FEN_MURBBC";0.3926678;230.625;972.4219;5974.558;"02"
"0226772308";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226772308";"GTB";"GTB";0.15;20;0;0;"02"
"0226780701";"BBC renovation";"ENSBBC";0.8063426;1115.079;4144.922;7214.558;"02"
"0226780701";"RT par element";"ENSMOD";0.3029759;265.625;492.8906;4256.856;"02"
"0226780701";"BBC renovation";"FENBBC";0.1177663;215.625;492.8906;3016.856;"02"
"0226780701";"RT par element";"FENMOD";0.1474987;215.625;492.8906;3016.856;"02"
"0226780701";"BBC renovation";"FEN_MURBBC";0.3925542;230.625;972.4219;5974.558;"02"
"0226780701";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226780701";"GTB";"GTB";0.15;20;0;0;"02"
"0226781102";"BBC renovation";"ENSBBC";0.80647;1117.622;4144.922;7214.558;"02"
"0226781102";"RT par element";"ENSMOD";0.3023039;265.625;492.8906;4256.856;"02"
"0226781102";"BBC renovation";"FENBBC";0.1177849;215.625;492.8906;3016.856;"02"
"0226781102";"RT par element";"FENMOD";0.1471715;215.625;492.8906;3016.856;"02"
"0226781102";"BBC renovation";"FEN_MURBBC";0.3926162;230.625;972.4219;5974.558;"02"
"0226781102";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226781102";"GTB";"GTB";0.15;20;0;0;"02"
"0226781703";"BBC renovation";"ENSBBC";0.798595;1104.614;4144.922;7214.558;"02"
"0226781703";"RT par element";"ENSMOD";0.2985368;265.625;492.8906;4256.856;"02"
"0226781703";"BBC renovation";"FENBBC";0.1166347;215.625;492.8906;3016.856;"02"
"0226781703";"RT par element";"FENMOD";0.1453376;215.625;492.8906;3016.856;"02"
"0226781703";"BBC renovation";"FEN_MURBBC";0.3887824;230.625;972.4219;5974.558;"02"
"0226781703";"RT par element";"FEN_MURMOD";0;0;0;0;"02"
"0226781703";"GTB";"GTB";0.15;20;0;0;"02"
"0226781904";"BBC renovation";"ENSBBC";0.8063426;1115.079;4144.922;7214.558;"02"
"0226781904";"RT par element";"ENSMOD";0.3029759;265.625;492.8906;4256.856;"02"
"0226781904";"BBC renovation";"FENBBC";0.1177663;215.625;492.8906;3016.856;"02"
