"BRANCHE";"SS_BRANCHE";"BAT_TYPE";"ID_AGREG";"GESTE";"PERIODE_DETAIL";"PERIODE_SIMPLE";"COD_BRANCHE";"COD_SS_BRANCHE";"COD_BAT_TYPE";"COD_PERIODE_DETAIL";"COD_PERIODE_SIMPLE";"BESOIN";"SURFACE_CHAUFFEE";"ETABLISSEMENTS";"COUT_PLAN_MIN";"COUT_PLAN_MAX";"COUT_FEN_MIN";"COUT_FEN_MAX";"COUT_MUR_MIN";"COUT_MUR_MAX";"COUT_TOIT_MIN";"COUT_TOIT_MAX";"BESOIN_INIT";"COUT_FENMUR_MOY_M2";"COUT_TOIT_MOY_M2";"COUT_FEN_MOY_M2";"COUT_MUR_MOY_M2";"COUT_PLAN_MOY_M2";"COUT_ENS_MOY_M2";"GAIN_TOT";"Smur/Sparois";"Sfen/Sparois";"Stoit/Sparois";"Splancher/Sparois";"REPART_FEN";"REPART_MUR";"REPART_PLAN";"REPART_TOIT";"REPART_PLANTOIT";"REPART_FENMUR";"REPART_ENS";"GAIN_FEN";"GAIN_FENMUR";"GAIN_ENS";"EXIGENCE";"CEE_TOIT";"CEE_PLAN";"CEE_FEN";"CEE_MUR";"CEE_FENMUR";"CEE_ENS"
"Commerce";"Process";"Grand process";"0324281703";"Etat initial";"Av 1980";"Av 1980";"03";"24";"28";"17";"03";499361317.804889;4882587.62979346;3534;0;0;0;0;0;0;0;0;499361317.804889;0;0;0;0;0;0;0;0.41786430799767;0.0464293675552967;0.267853162223516;0.267853162223516;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Commerce";"Process";"Grand process";"0324281703";"ENS_MOD";"Av 1980";"Av 1980";"03";"24";"28";"17";"03";307341062.87184;4882587.62979346;3474999.65251103;0;0;388979481.824557;583469222.736837;51409578.8617369;66098029.9650903;16275292.0993116;32550584.1986231;499361317.804889;133.037500185;6.66666666666668;119.5000002;13.537499985;0;139.704166851667;0.384531696962709;0.41786430799767;0.0464293675552967;0.267853162223516;0.267853162223516;0.0464293675552967;0.41786430799767;0;0.535706324447032;0.535706324447032;0.464293675552967;0.999999999999999;0.0178535634949436;0.178535634949436;0.384531696962708;"RT par element";516.6666666667;0;147.3380493043;144.4490679454;291.7871172497;808.4537839164
"Commerce";"Process";"Grand process";"0324281703";"ENS_BBC";"Av 1980";"Av 1980";"03";"24";"28";"17";"03";170786416.465251;4882587.62979346;3474999.65251103;0;0;388979481.824557;583469222.736837;58753804.4134136;73442255.516767;24412938.1489674;40688230.2482789;499361317.804889;134.54166685;17.7640635195193;254.736671296244;32.0641346172042;0;304.564869432968;0.657990296052565;0.41786430799767;0.0464293675552967;0.267853162223516;0.267853162223516;0.0464293675552967;0.41786430799767;0;0.535706324447032;0.535706324447032;0.464293675552967;0.999999999999999;0.030550073303243;0.30550073303243;0.657990296052565;"BBC renovation";516.6666666667;0;147.3380493043;144.4490679454;291.7871172497;808.4537839164
"Commerce";"Process";"Grand process";"0324281703";"ENS_MAX";"Av 1980";"Av 1980";"03";"24";"28";"17";"03";86372766.7101722;4882587.62979346;3474999.65251103;65101168.3972462;97651752.5958696;875203834.105257;1166938445.47368;58753804.4134136;73442255.516767;24412938.1489674;40688230.2482789;499361317.804889;254.041667050001;8.33333333333333;239.000000400001;15.04166665;20.0000000000001;282.375000383334;0.827033525364254;0.41786430799767;0.0464293675552967;0.267853162223516;0.267853162223516;0.0464293675552967;0.41786430799767;0.267853162223516;0.267853162223516;0.535706324447032;0.464293675552967;0.999999999999999;0.0383986435296897;0.383986435296897;0.827033525364252;"Maximale";516.6666666667;1033.3333333333;147.3380493043;144.4490679454;291.7871172497;1841.7871172497
"Commerce";"Process";"Petit process";"0324760701";"Etat initial";"1981-1998";"1981-1998";"03";"24";"76";"07";"01";456404290.938848;4069624.64002655;47851;0;0;0;0;0;0;0;0;456404290.938848;0;0;0;0;0;0;0;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Commerce";"Process";"Petit process";"0324760701";"ENS_MOD";"1981-1998";"1981-1998";"03";"24";"76";"07";"01";193603277.968321;4069624.64002655;5452451.84343353;162784985.601063;203481232.001328;821555474.205362;994514521.406491;0;0;0;0;456404290.938848;0;0;244.375000000001;0;50.0000000000002;294.375000000001;0.575807498281691;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.397076627124804;0;0.602923372875196;0;0.602923372875196;0;1;0.228639699290865;0;0.575807498281691;"RT par element";0;1033.3333333333;1163.517723963;0;NA;2196.8510572963
"Commerce";"Process";"Petit process";"0324760701";"ENS_BBC";"1981-1998";"1981-1998";"03";"24";"76";"07";"01";79984025.5573217;4069624.64002655;5452451.84343353;183133108.801195;223829355.201461;821555474.205362;994514521.406491;7630546.20004979;12208873.9200797;0;0;456404290.938848;247.375000000001;0;483.659775854608;5.93751131483918;108.854374105385;598.451661274832;0.82475181074045;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0654979334447786;0.327489667223893;0.82475181074045;"BBC renovation";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Commerce";"Process";"Petit process";"0324760701";"ENS_MAX";"1981-1998";"1981-1998";"03";"24";"76";"07";"01";59489414.3205756;4069624.64002655;5452451.84343353;183133108.801195;223829355.201461;994514521.406491;1210713330.4079;9156655.44005976;13734983.1600896;0;0;456404290.938848;300.875000000001;0;297.500000000001;3.37500000000001;55.0000000000002;355.875000000001;0.869656321157273;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0690640397525791;0.345320198762895;0.869656321157273;"Maximale";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Commerce";"Process";"Petit process";"0324761102";"Etat initial";"1999-2008";"1999-2008";"03";"24";"76";"11";"02";445745380.839494;4038838.21516786;47215;0;0;0;0;0;0;0;0;445745380.839494;0;0;0;0;0;0;0;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Commerce";"Process";"Petit process";"0324761102";"ENS_MOD";"1999-2008";"1999-2008";"03";"24";"76";"11";"02";187686053.777981;4038838.21516786;4779608.03978366;161553528.606715;201941910.758394;815340464.687014;986991088.831649;0;0;0;0;445745380.839494;0;0;244.375000000001;0;50.0000000000002;294.375000000001;0.578938869933992;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.397076627124804;0;0.602923372875196;0;0.602923372875196;0;1;0.229883093784835;0;0.578938869933992;"RT par element";0;1033.3333333333;1163.517723963;0;NA;2196.8510572963
"Commerce";"Process";"Petit process";"0324761102";"ENS_BBC";"1999-2008";"1999-2008";"03";"24";"76";"11";"02";76656069.9050955;4038838.21516786;4779608.03978366;181747719.682554;222136101.834233;815340464.687014;986991088.831649;7572821.65343975;12116514.6455036;0;0;445745380.839494;247.375000000001;0;483.858369879289;5.93994929775087;108.899070458766;598.697389635806;0.828027225406744;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0657580515664039;0.328790257832019;0.828027225406744;"BBC renovation";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Commerce";"Process";"Petit process";"0324761102";"ENS_MAX";"1999-2008";"1999-2008";"03";"24";"76";"11";"02";56918093.1024904;4038838.21516786;4779608.03978366;181747719.682554;222136101.834233;986991088.831649;1201554369.01244;9087385.98412772;13631078.9761916;0;0;445745380.839494;300.875000000001;0;297.500000000001;3.37500000000001;55.0000000000002;355.875000000001;0.872308058481069;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0692746283350898;0.346373141675449;0.872308058481069;"Maximale";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Commerce";"Process";"Petit process";"0324761703";"Etat initial";"Av 1980";"Av 1980";"03";"24";"76";"17";"03";1129794755.68836;9764629.99480554;119494;0;0;0;0;0;0;0;0;1129794755.68836;0;0;0;0;0;0;0;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Commerce";"Process";"Petit process";"0324761703";"ENS_MOD";"Av 1980";"Av 1980";"03";"24";"76";"17";"03";487394076.35357;9764629.99480554;32502654.6578218;390585199.792221;488231499.740276;1971234680.20137;2386231454.98061;0;0;0;0;1129794755.68836;0;0;244.375;0;49.9999999999999;294.375;0.568599452334498;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.397076627124804;0;0.602923372875196;0;0.602923372875196;0;1;0.225777552717993;0;0.568599452334498;"RT par element";0;1033.3333333333;1163.517723963;0;NA;2196.8510572963
"Commerce";"Process";"Petit process";"0324761703";"ENS_BBC";"Av 1980";"Av 1980";"03";"24";"76";"17";"03";207409570.348321;9764629.99480554;32502654.6578218;439408349.766248;537054649.714304;1971234680.20137;2386231454.98061;18308681.2402604;29293889.9844166;0;0;1129794755.68836;247.375;0;482.110973449387;5.91849788377764;108.505794535923;596.535265869088;0.816418363331886;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0648361300069156;0.324180650034578;0.816418363331886;"BBC renovation";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Commerce";"Process";"Petit process";"0324761703";"ENS_MAX";"Av 1980";"Av 1980";"03";"24";"76";"17";"03";155400799.319142;9764629.99480554;32502654.6578218;439408349.766248;537054649.714304;2386231454.98061;2904977423.45465;21970417.4883125;32955626.2324686;0;0;1129794755.68836;300.875;0;297.5;3.37499999999999;54.9999999999999;355.875;0.862452185641046;0.317661301699843;0.0794153254249608;0.301461686437598;0.301461686437598;0.0794153254249608;0.317661301699843;0.602923372875196;0;0.602923372875196;0.397076627124804;1;0.0684919209861524;0.342459604930762;0.862452185641046;"Maximale";0;1033.3333333333;1163.517723963;1140.7036509441;2304.2213749071;3337.5547082404
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060303";"Etat initial";"1961-1980";"Av 1980";"04";"09";"06";"03";"03";158931834.405017;540504.20695058;5616;0;0;0;0;0;0;0;0;158931834.405017;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060303";"ENS_MOD";"1961-1980";"Av 1980";"04";"09";"06";"03";"03";117236001.43636;540504.20695058;2651157.65618024;0;0;48073080.069384;67302312.0971378;19229232.0277537;26920924.8388551;0;0;158931834.405017;174.324705940001;0;124.5176471;49.8070588400001;0;0;0.26235041660943;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.300000000000001;0.7;0;0;0;1;0;0.0787051249828291;0.26235041660943;0;"RT par element";0;0;1937.3080696423;1899.3216369042;3836.6297065465;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060303";"ENS_BBC";"1961-1980";"Av 1980";"04";"09";"06";"03";"03";52209354.1954496;540504.20695058;2651157.65618024;0;0;43265772.0624456;52880388.0763224;21152155.230529;28843848.0416305;37835294.4865406;43240336.5560463;158931834.405017;151.20000005;193.588558533621;236.747419602642;129.134956146896;0;559.470934283159;0.671498448432924;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0;0.621423822774154;0.621423822774154;0.378576177225846;1;0.0762639946862471;0.254213315620823;0.671498448432924;"BBC renovation";620;0;1937.3080696423;1899.3216369042;3836.6297065465;4456.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060303";"ENS_MAX";"1961-1980";"Av 1980";"04";"09";"06";"03";"03";36576461.7490756;540504.20695058;2651157.65618024;18917647.2432703;24322689.3127762;76916928.1110145;105760776.152645;24036540.0346921;30766771.2444058;43240336.5560463;48645378.6255522;158931834.405017;252.592941260001;90.0000000000001;195.670588300001;56.9223529600001;45.0000000000001;387.592941260001;0.769860696027296;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.087435275789533;0.291450919298443;0.769860696027296;"Maximale";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060801";"Etat initial";"1981-1999";"1981-1998";"04";"09";"06";"08";"01";73810835.4821334;351991.876425688;3671;0;0;0;0;0;0;0;0;73810835.4821334;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060801";"ENS_MOD";"1981-1999";"1981-1998";"04";"09";"06";"08";"01";73810835.4821334;351991.876425688;1270774.45402084;0;0;0;0;0;0;0;0;73810835.4821334;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060801";"ENS_BBC";"1981-1999";"1981-1998";"04";"09";"06";"08";"01";25889930.3306495;351991.876425688;1270774.45402084;0;0;28175914.446969;34437228.7685177;13774891.5074071;18783942.964646;24639431.3497982;28159350.1140551;73810835.4821334;151.20000005;201.765446994409;246.747273200053;134.589421745484;0;583.102141939946;0.649239435354767;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0;0.621423822774154;0.621423822774154;0.378576177225846;1;0.0737359750622625;0.245786583540874;0.649239435354767;"BBC renovation";620;0;1937.3080696423;1899.3216369042;3836.6297065465;4456.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409060801";"ENS_MAX";"1981-1999";"1981-1998";"04";"09";"06";"08";"01";22036577.6421788;351991.876425688;1270774.45402084;12319715.6748991;15839634.439156;50090514.5723894;68874457.5370353;15653285.8038717;20036205.8289558;28159350.1140551;31679268.878312;73810835.4821334;252.59294126;90.0000000000003;195.6705883;56.9223529600001;45.0000000000001;387.592941260001;0.70144522144702;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.0796651351406251;0.26555045046875;0.70144522144702;"Maximale";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061202";"Etat initial";"2000-2007";"1999-2008";"04";"09";"06";"12";"02";33217329.6536601;163525.869464822;1499;0;0;0;0;0;0;0;0;33217329.6536601;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061202";"ENS_MOD";"2000-2007";"1999-2008";"04";"09";"06";"12";"02";33217329.6536601;163525.869464822;284191.16865126;0;0;0;0;0;0;0;0;33217329.6536601;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061202";"ENS_BBC";"2000-2007";"1999-2008";"04";"09";"06";"12";"02";12177306.8203561;163525.869464822;284191.16865126;0;0;13089764.896548;15998601.5402254;6399440.61609015;8726509.93103204;11446810.8625376;13082069.5571858;33217329.6536601;151.20000005;201.765446994409;246.747273200052;134.589421745483;0;583.102141939944;0.633405004335912;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0;0.621423822774154;0.621423822774154;0.378576177225846;1;0.0719376135531631;0.23979204517721;0.633405004335912;"BBC renovation";620;0;1937.3080696423;1899.3216369042;3836.6297065465;4456.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061202";"ENS_MAX";"2000-2007";"1999-2008";"04";"09";"06";"12";"02";10383254.9123109;163525.869464822;284191.16865126;5723405.43126878;7358664.12591699;23270693.1494188;31997203.0804507;7272091.60919336;9308277.2597675;13082069.5571858;14717328.251834;33217329.6536601;252.59294126;90;195.6705883;56.92235296;44.9999999999999;387.592941259999;0.687414520656184;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.0780716284198668;0.260238761399556;0.687414520656184;"Maximale";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061803";"Etat initial";"avant 1960";"Av 1980";"04";"09";"06";"18";"03";33179697.5717281;87841.4592834856;973;0;0;0;0;0;0;0;0;33179697.5717281;0;0;0;0;0;0;0;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061803";"ENS_MOD";"avant 1960";"Av 1980";"04";"09";"06";"18";"03";14601695.600247;87841.4592834856;127912.321944924;2635243.77850456;3513658.37133941;7031450.46073504;9375267.28098006;3125089.09366002;4375124.73112402;1756829.18566971;2635243.77850456;33179697.5717281;156.53647064;30;106.7294118;49.8070588399998;39.9999999999998;226.536470639999;0.55992077478461;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.0635917999401876;0.211972666467292;0.55992077478461;"RT par element";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061803";"ENS_BBC";"avant 1960";"Av 1980";"04";"09";"06";"18";"03";5878258.98854644;87841.4592834856;127912.321944924;3074451.07492199;3952865.66775684;6640814.32402753;8203358.87085754;3437598.00302601;4687633.64049002;2196036.48208714;3074451.07492199;33179697.5717281;146.752941225;73.9730172153006;197.377415411508;112.787094520861;95.1081649911007;479.24569213877;0.822835667026838;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.09345179439243;0.311505981308099;0.822835667026838;"BBC renovation";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine préélémentaire";"0409061803";"ENS_MAX";"avant 1960";"Av 1980";"04";"09";"06";"18";"03";5517268.34945584;87841.4592834856;127912.321944924;3074451.07492199;3952865.66775684;12109720.2379326;15625445.4683001;3906361.36707502;5000142.54985602;2635243.77850456;3513658.37133941;33179697.5717281;234.80470596;39.9999999999998;177.882353;56.9223529599998;44.9999999999999;319.804705959999;0.833715532291137;0.265003324058092;0.113572853167754;0.310711911387077;0.310711911387077;0.113572853167754;0.265003324058092;0.310711911387077;0.310711911387077;0.621423822774154;0.378576177225846;1;0.0946874517325772;0.31562483910859;0.833715532291137;"Maximale";620;1240;1937.3080696423;1899.3216369042;3836.6297065465;5696.6297065465
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030303";"Etat initial";"1961-1980";"Av 1980";"04";"09";"03";"03";"03";266068187.144065;910299.439714246;12712;0;0;0;0;0;0;0;0;266068187.144065;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030303";"ENS_MOD";"1961-1980";"Av 1980";"04";"09";"03";"03";"03";196118733.146369;910299.439714246;3602390.71812784;0;0;80963103.1354759;113348344.389666;32385241.2541904;45339337.7558664;0;0;266068187.144065;174.32470594;0;124.5176471;49.8070588399999;0;0;0.262900479566997;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.3;0.7;0;0;0;1;0;0.0788701438700991;0.262900479566997;0;"RT par element";0;0;2203.2;2160;4363.2;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030303";"ENS_BBC";"1961-1980";"Av 1980";"04";"09";"03";"03";"03";87349288.780495;910299.439714246;3602390.71812784;0;0;72866792.8219282;89059413.4490235;35623765.3796093;48577861.8812854;63720960.7799972;72823955.1771397;266068187.144065;151.20000005;193.398229046792;236.514657836025;129.007995183286;0;558.920882066104;0.671703371537616;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0;0.59073014802394;0.59073014802394;0.40926985197606;1;0.0824723818323062;0.274907939441021;0.671703371537616;"BBC renovation";620;0;2203.2;2160;4363.2;4983.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030303";"ENS_MAX";"1961-1980";"Av 1980";"04";"09";"03";"03";"03";61138544.2415259;910299.439714246;3602390.71812784;31860480.3899986;40963474.787141;129540965.016761;178118826.898047;40481551.5677379;51816386.0067045;72823955.1771397;81926949.5742821;266068187.144065;252.59294126;90;195.6705883;56.9223529599999;45;387.59294126;0.770214752474628;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0.29536507401197;0.29536507401197;0.59073014802394;0.40926985197606;1;0.0945677033205206;0.315225677735069;0.770214752474628;"Maximale";620;1240;2203.2;2160;4363.2;6223.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030801";"Etat initial";"1981-1999";"1981-1998";"04";"09";"03";"08";"01";124226940.546259;598307.66733493;7579;0;0;0;0;0;0;0;0;124226940.546259;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030801";"ENS_MOD";"1981-1999";"1981-1998";"04";"09";"03";"08";"01";124226940.546259;598307.66733493;1801350.73690699;0;0;0;0;0;0;0;0;124226940.546259;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030801";"ENS_BBC";"1981-1999";"1981-1998";"04";"09";"03";"08";"01";43441627.0245224;598307.66733493;1801350.73690699;0;0;47892769.0575653;58535606.6259131;23414242.6503653;31928512.7050436;41881536.7134451;47864613.3867944;124226940.546259;151.20000005;201.765446994409;246.747273200052;134.589421745483;0;583.102141939944;0.650304299264732;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0;0.59073014802394;0.59073014802394;0.40926985197606;1;0.0798449832898417;0.266149944299472;0.650304299264732;"BBC renovation";620;0;2203.2;2160;4363.2;4983.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409030801";"ENS_MAX";"1981-1999";"1981-1998";"04";"09";"03";"08";"01";36964297.2440478;598307.66733493;1801350.73690699;20940768.3567226;26923845.0300719;85142700.5467829;117071213.251826;26607093.9208697;34057080.218713;47864613.3867944;53847690.0601438;124226940.546259;252.59294126;90;195.6705883;56.9223529599998;45;387.59294126;0.702445402893237;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0.29536507401197;0.29536507401197;0.59073014802394;0.40926985197606;1;0.0862469178190137;0.287489726063379;0.702445402893237;"Maximale";620;1240;2203.2;2160;4363.2;6223.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031202";"Etat initial";"2000-2007";"1999-2008";"04";"09";"03";"12";"02";53095285.361498;261301.604924774;3132;0;0;0;0;0;0;0;0;53095285.361498;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031202";"ENS_MOD";"2000-2007";"1999-2008";"04";"09";"03";"12";"02";53095285.361498;261301.604924774;407112.812045263;0;0;0;0;0;0;0;0;53095285.361498;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031202";"ENS_BBC";"2000-2007";"1999-2008";"04";"09";"03";"12";"02";19434621.7150643;261301.604924774;407112.812045263;0;0;20916424.9470128;25564519.3796824;10225807.7518729;13944283.2980086;18291112.3447342;20904128.3939819;53095285.361498;151.20000005;201.765446994409;246.747273200053;134.589421745483;0;583.102141939945;0.633967091753173;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0;0.59073014802394;0.59073014802394;0.40926985197606;1;0.0778390853398543;0.259463617799514;0.633967091753173;"BBC renovation";620;0;2203.2;2160;4363.2;4983.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031202";"ENS_MAX";"2000-2007";"1999-2008";"04";"09";"03";"12";"02";16556516.322889;261301.604924774;407112.812045263;9145556.17236708;11758572.2216148;37184755.4613561;51129038.7593646;11620236.0816738;14873902.1845425;20904128.3939819;23517144.4432297;53095285.361498;252.592941259999;89.9999999999999;195.6705883;56.92235296;44.9999999999999;387.592941259999;0.688173512767388;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0.29536507401197;0.29536507401197;0.59073014802394;0.40926985197606;1;0.0844946015112462;0.281648671704154;0.688173512767388;"Maximale";620;1240;2203.2;2160;4363.2;6223.2
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031803";"Etat initial";"avant 1960";"Av 1980";"04";"09";"03";"18";"03";59507777.2383938;158754.018281118;2402;0;0;0;0;0;0;0;0;59507777.2383938;0;0;0;0;0;0;0;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Enseignement Recherche";"Enseignement primaire";"Cantine élémentaire";"0409031803";"ENS_MOD";"avant 1960";"Av 1980";"04";"09";"03";"18";"03";26145489.358935;158754.018281118;198634.420733688;4762620.54843355;6350160.73124472;12707792.2440227;16943722.9920302;5647907.66401006;7907070.72961409;3175080.36562235;4762620.54843355;59507777.2383938;156.53647064;30;106.7294118;49.8070588399999;39.9999999999999;226.53647064;0.560637439805662;0.286488896383242;0.122780955592818;0.29536507401197;0.29536507401197;0.122780955592818;0.286488896383242;0.29536507401197;0.29536507401197;0.59073014802394;0.40926985197606;1;0.0688356006004502;0.229452002001501;0.560637439805662;"RT par element";620;1240;2203.2;2160;4363.2;6223.2
