ID_AGREG_PARC;ID_AGREG;ID_GESTE_BATI;BRANCHE;SS_BRANCHE;BAT_TYPE;OCCUPANT;PERIODE_DETAIL;GESTE;CINT;COUT_VARIABLE
05141305;0514130512;0514130512Etat initial;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_2000_2007;Etat initial;0;4.509525
05141305;0514130512;0514130512FENBBC;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_2000_2007;FENBBC;1.25361;10.71434
05141305;0514130512;0514130512GTB;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_2000_2007;GTB;-1.102991;8.710909
05141305;0514130517;0514130517ENSBBC;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;ENSBBC;20.37653;10.56891
05141305;0514130517;0514130517Etat initial;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;Etat initial;0;10.72052
05141305;0514130517;0514130517FENMOD;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;FENMOD;3.43927;16.07441
05141305;0514130517;0514130517ENSMOD;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;ENSMOD;9.21347;12.06635
05141305;0514130517;0514130517FEN_MURMOD;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;FEN_MURMOD;-0.18117;19.69485
05141305;0514130517;0514130517GTB;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;GTB;4.04881;13.99026
05141305;0514130517;0514130517FEN_MURBBC;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;FEN_MURBBC;8.7785;19.5986
05141305;0514130517;0514130517FENBBC;Habitat Communautaire;Foyer;Foyers;Privé;PERIODE_BEFORE_1980;FENBBC;12.61793;15.75917
05215101;0521510104;0521510104Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1975_1982;Etat initial;0;4.818771
05215101;0521510104;0521510104GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1975_1982;GTB;-0.45927;8.588497
05215101;0521510104;0521510104FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1975_1982;FEN_MURBBC;0.05072;12.7373
05215101;0521510104;0521510104ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1975_1982;ENSBBC;5.778263;8.167167
05215101;0521510104;0521510104FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1975_1982;FENBBC;3.328749;9.459271
05215101;0521510109;0521510109GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1983_1988;GTB;-1.768037;7.259249
05215101;0521510109;0521510109Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1983_1988;Etat initial;0;3.254949
05215101;0521510109;0521510109FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1983_1988;FENBBC;1.731686;6.906491
05215101;0521510109;0521510109FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1983_1988;FEN_MURBBC;-1.150757;9.788934
05215101;0521510110;0521510110ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1989_1999;ENSBBC;3.848302;4.939468
05215101;0521510110;0521510110FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1989_1999;FENBBC;0.165159;7.893262
05215101;0521510110;0521510110GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1989_1999;GTB;-1.950828;7.073494
05215101;0521510110;0521510110Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_1989_1999;Etat initial;0;3.036414
05215101;0521510112;0521510112GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_2000_2007;GTB;-1.888137;7.137153
05215101;0521510112;0521510112ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_2000_2007;ENSBBC;3.861634;5.142886
05215101;0521510112;0521510112FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_2000_2007;FENBBC;0.231928;8.025253
05215101;0521510112;0521510112Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_2000_2007;Etat initial;0;3.111307
05215101;0521510116;0521510116FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;FENBBC;10.66766;12.66044
05215101;0521510116;0521510116ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;ENSBBC;18.52159;6.917893
05215101;0521510116;0521510116FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;FEN_MURBBC;7.70689;15.62121
05215101;0521510116;0521510116GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;GTB;2.84582;11.98365
05215101;0521510116;0521510116FEN_MURMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;FEN_MURMOD;0.54209;15.49962
05215101;0521510116;0521510116Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;Etat initial;0;8.813072
05215101;0521510116;0521510116ENSMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;ENSMOD;10.19312;7.300494
05215101;0521510116;0521510116FENMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Bloc communal;PERIODE_BEFORE_1974;FENMOD;3.27598;12.76573
05215102;0521510204;0521510204Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_1975_1982;Etat initial;0;5.151896
05215102;0521510204;0521510204FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_1975_1982;FEN_MURBBC;0.6546;13.01746
05215102;0521510204;0521510204FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_1975_1982;FENBBC;3.917496;9.754564
05215102;0521510204;0521510204ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_1975_1982;ENSBBC;6.634577;8.274913
05215102;0521510204;0521510204GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_1975_1982;GTB;-0.180447;8.871654
05215102;0521510216;0521510216ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;ENSBBC;5.458784;6.478516
05215102;0521510216;0521510216FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;FENBBC;2.252297;8.694253
05215102;0521510216;0521510216FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;FEN_MURBBC;-0.99304;11.93959
05215102;0521510216;0521510216ENSMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;ENSMOD;1.680557;6.528196
05215102;0521510216;0521510216FENMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;FENMOD;-1.2162;8.74366
05215102;0521510216;0521510216FEN_MURMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;FEN_MURMOD;-4.21231;11.73977
05215102;0521510216;0521510216Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;Etat initial;0;4.135472
05215102;0521510216;0521510216GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Départements;PERIODE_BEFORE_1974;GTB;-1.04907;8.007693
05215103;0521510304;0521510304Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1975_1982;Etat initial;0;4.478148
05215103;0521510304;0521510304FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1975_1982;FENBBC;2.726739;9.157331
05215103;0521510304;0521510304ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1975_1982;ENSBBC;4.902675;8.056995
05215103;0521510304;0521510304FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1975_1982;FEN_MURBBC;-0.56676;12.45083
05215103;0521510304;0521510304GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1975_1982;GTB;-0.744369;8.298968
05215103;0521510309;0521510309GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1983_1988;GTB;-1.02941;8.009316
05215103;0521510309;0521510309FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1983_1988;FEN_MURBBC;0.89173;10.0883
05215103;0521510309;0521510309FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1983_1988;FENBBC;3.607579;7.372451
05215103;0521510309;0521510309Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1983_1988;Etat initial;0;4.137381
05215103;0521510310;0521510310GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1989_1999;GTB;-2.45196;6.564625
05215103;0521510310;0521510310Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1989_1999;Etat initial;0;2.437745
05215103;0521510310;0521510310FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1989_1999;FENBBC;-0.890237;7.359834
05215103;0521510310;0521510310ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_1989_1999;ENSBBC;2.32568;4.729466
05215103;0521510312;0521510312FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_2000_2007;FENBBC;2.923348;9.434362
05215103;0521510312;0521510312ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_2000_2007;ENSBBC;7.705219;5.770951
05215103;0521510312;0521510312GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_2000_2007;GTB;-0.594787;8.450469
05215103;0521510312;0521510312Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_2000_2007;Etat initial;0;4.656385
05215103;0521510316;0521510316ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;ENSBBC;16.03396;6.83422
05215103;0521510316;0521510316FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;FENBBC;9.06508;11.90513
05215103;0521510316;0521510316FEN_MURMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;FEN_MURMOD;-0.36332;14.78361
05215103;0521510316;0521510316Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;Etat initial;0;7.922289
05215103;0521510316;0521510316FENMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;FENMOD;2.42051;11.99978
05215103;0521510316;0521510316ENSMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;ENSMOD;8.572019;7.153421
05215103;0521510316;0521510316GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;GTB;2.10409;11.22649
05215103;0521510316;0521510316FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Etat;PERIODE_BEFORE_1974;FEN_MURBBC;6.05011;14.9201
05215104;0521510404;0521510404FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1975_1982;FEN_MURBBC;0.45618;12.9254
05215104;0521510404;0521510404FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1975_1982;FENBBC;3.724043;9.657537
05215104;0521510404;0521510404ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1975_1982;ENSBBC;6.35321;8.23951
05215104;0521510404;0521510404GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1975_1982;GTB;-0.272062;8.778614
05215104;0521510404;0521510404Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1975_1982;Etat initial;0;5.042438
05215104;0521510409;0521510409FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1983_1988;FENBBC;2.141155;7.008201
05215104;0521510409;0521510409GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1983_1988;GTB;-1.606809;7.422973
05215104;0521510409;0521510409Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1983_1988;Etat initial;0;3.447566
05215104;0521510409;0521510409FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1983_1988;FEN_MURBBC;-0.704925;9.854281
05215104;0521510410;0521510410Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1989_1999;Etat initial;0;3.072781
05215104;0521510410;0521510410FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1989_1999;FENBBC;0.22927;7.925666
05215104;0521510410;0521510410GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1989_1999;GTB;-1.920386;7.104406
05215104;0521510410;0521510410ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_1989_1999;ENSBBC;3.940797;4.952224
05215104;0521510412;0521510412ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_2000_2007;ENSBBC;3.029854;5.006968
05215104;0521510412;0521510412GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_2000_2007;GTB;-2.168027;6.852942
05215104;0521510412;0521510412FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_2000_2007;FENBBC;-0.350513;7.720311
05215104;0521510412;0521510412Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_2000_2007;Etat initial;0;2.776941
05215104;0521510416;0521510416ENSMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;ENSMOD;9.947582;7.278218
05215104;0521510416;0521510416FENMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;FENMOD;3.14641;12.64971
05215104;0521510416;0521510416FEN_MURBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;FEN_MURBBC;7.45595;15.51502
05215104;0521510416;0521510416Etat initial;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;Etat initial;0;8.67815
05215104;0521510416;0521510416GTB;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;GTB;2.73347;11.86897
05215104;0521510416;0521510416FENBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;FENBBC;10.42493;12.54604
05215104;0521510416;0521510416FEN_MURMOD;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;FEN_MURMOD;0.40495;15.39117
05215104;0521510416;0521510416ENSBBC;Habitat Communautaire;Maison de pré-retraite;Maison de pré-retraite;Para public;PERIODE_BEFORE_1974;ENSBBC;18.1448;6.90522
05225201;0522520104;0522520104Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1975_1982;Etat initial;0;5.182586
05225201;0522520104;0522520104FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1975_1982;FEN_MURBBC;2.34787;11.40564
05225201;0522520104;0522520104GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1975_1982;GTB;-0.15476;8.89774
05225201;0522520104;0522520104ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1975_1982;ENSBBC;7.688694;7.309606
05225201;0522520104;0522520104FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1975_1982;FENBBC;4.835702;8.917808
05225201;0522520109;0522520109FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1983_1988;FEN_MURBBC;1.440786;9.026044
05225201;0522520109;0522520109FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1983_1988;FENBBC;3.456654;7.010176
05225201;0522520109;0522520109Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1983_1988;Etat initial;0;3.944002
05225201;0522520109;0522520109GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1983_1988;GTB;-1.191276;7.844944
05225201;0522520110;0522520110FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1989_1999;FENBBC;1.265577;7.378133
05225201;0522520110;0522520110ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1989_1999;ENSBBC;4.936122;4.489911
05225201;0522520110;0522520110GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1989_1999;GTB;-1.766221;7.26095
05225201;0522520110;0522520110Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_1989_1999;Etat initial;0;3.256951
05225201;0522520112;0522520112FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_2000_2007;FENBBC;0.507292;6.970176
05225201;0522520112;0522520112GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_2000_2007;GTB;-2.134067;6.887426
05225201;0522520112;0522520112ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_2000_2007;ENSBBC;3.68911;4.465127
05225201;0522520112;0522520112Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_2000_2007;Etat initial;0;2.817511
05225201;0522520116;0522520116ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;ENSBBC;19.31018;6.289382
05225201;0522520116;0522520116FEN_MURMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;FEN_MURMOD;2.70762;13.43504
05225201;0522520116;0522520116FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;FENBBC;11.98288;11.49202
05225201;0522520116;0522520116FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;FEN_MURBBC;10.2793;13.1956
05225201;0522520116;0522520116GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;GTB;2.89199;12.03079
05225201;0522520116;0522520116FENMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;FENMOD;4.36761;11.77505
05225201;0522520116;0522520116ENSMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;ENSMOD;10.42966;7.174033
05225201;0522520116;0522520116Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Bloc communal;PERIODE_BEFORE_1974;Etat initial;0;8.868529
05225202;0522520209;0522520209FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1983_1988;FEN_MURBBC;-3.341607;8.423031
05225202;0522520209;0522520209Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1983_1988;Etat initial;0;1.91473
05225202;0522520209;0522520209FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1983_1988;FENBBC;-0.735786;5.81721
05225202;0522520209;0522520209GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1983_1988;GTB;-2.889846;6.120062
05225202;0522520210;0522520210ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1989_1999;ENSBBC;4.739232;4.465333
05225202;0522520210;0522520210FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1989_1999;FENBBC;1.125611;7.315012
05225202;0522520210;0522520210Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1989_1999;Etat initial;0;3.180428
05225202;0522520210;0522520210GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_1989_1999;GTB;-1.830277;7.195906
05225202;0522520212;0522520212ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_2000_2007;ENSBBC;0.457011;4.003934
05225202;0522520212;0522520212FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_2000_2007;FENBBC;-1.84743;5.938134
05225202;0522520212;0522520212Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_2000_2007;Etat initial;0;1.541378
05225202;0522520212;0522520212GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_2000_2007;GTB;-3.202289;5.802713
05225202;0522520216;0522520216FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;FENBBC;10.66338;10.95388
05225202;0522520216;0522520216ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;ENSBBC;17.35188;6.221908
05225202;0522520216;0522520216FEN_MURMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;FEN_MURMOD;1.8911;12.97414
05225202;0522520216;0522520216FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;FEN_MURBBC;8.84435;12.77291
05225202;0522520216;0522520216GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;GTB;2.30763;11.43427
05225202;0522520216;0522520216Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;Etat initial;0;8.166736
05225202;0522520216;0522520216FENMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;FENMOD;3.65072;11.21452
05225202;0522520216;0522520216ENSMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Départements;PERIODE_BEFORE_1974;ENSMOD;9.190913;7.019747
05225203;0522520304;0522520304FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1975_1982;FENBBC;6.63776;9.71719
05225203;0522520304;0522520304GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1975_1982;GTB;0.665726;9.730974
05225203;0522520304;0522520304FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1975_1982;FEN_MURBBC;4.27753;12.07742
05225203;0522520304;0522520304Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1975_1982;Etat initial;0;6.162861
05225203;0522520304;0522520304ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1975_1982;ENSBBC;10.24646;7.588744
05225203;0522520309;0522520309FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1983_1988;FENBBC;0.587569;6.193774
05225203;0522520309;0522520309GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1983_1988;GTB;-2.353688;6.664527
05225203;0522520309;0522520309Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1983_1988;Etat initial;0;2.555276
05225203;0522520309;0522520309FEN_MURBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1983_1988;FEN_MURBBC;-1.832031;8.613374
05225203;0522520310;0522520310GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1989_1999;GTB;-1.735152;7.2925
05225203;0522520310;0522520310Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1989_1999;Etat initial;0;3.294068
05225203;0522520310;0522520310ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1989_1999;ENSBBC;5.031621;4.501833
05225203;0522520310;0522520310FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_1989_1999;FENBBC;1.333466;7.40875
05225203;0522520312;0522520312ENSBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_2000_2007;ENSBBC;4.866548;4.633137
05225203;0522520312;0522520312FENBBC;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_2000_2007;FENBBC;1.365106;7.346144
05225203;0522520312;0522520312Etat initial;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_2000_2007;Etat initial;0;3.2824
05225203;0522520312;0522520312GTB;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_2000_2007;GTB;-1.744919;7.282582
05225203;0522520316;0522520316ENSMOD;Habitat Communautaire;Maison retraite médicalisée;Maison retraite médicalisée;Etat;PERIODE_BEFORE_1974;ENSMOD;5.968789;6.618431
