ID_segment;ID_AGREG2;ID_AGREG;ID_AGREG_RDT_COUT;ID;ID_BRANCHE;ID_BAT_TYPE;ID_PRODUCTION_CHAUD;ID_ENERGIE;BESOIN;SURFACES 2009;SURFACES 2009 recal;BESOIN_U;RDT systeme;Système chaud
0229;02290106;02262905;0226290106;022629050701010206;02;29;01;06;2179461,70010134;16387,5;18606,0862384795;132,9953745294;0,7039346364;Autre système centralisé
0229;02291002;02262905;0226291002;022629050701100202;02;29;10;02;4900344,46351156;28962;30827,9916654699;169,1991044649;2,8041019535;Rooftop
0229;02290303;02262905;0226290303;022629051102030103;02;29;03;03;2091267,39385906;12687,5;12260,4683038768;164,8289571515;0,5720490665;Chaudière fioul
0229;02290101;02262905;0226290101;022629051703010201;02;29;01;01;3387855,9537332;23250;26397,6509561952;145,7142345692;0,7477695322;Autre système centralisé
0229;02290106;02262905;0226290106;022629051703010106;02;29;01;06;5210419,55272186;39325;44648,9300581667;132,496364977;0,7039346364;Autre système centralisé
0229;02290106;02262905;0226290106;022629050701010106;02;29;01;06;726487,233367116;5462,5;6202,0287461598;132,9953745294;0,7039346364;Autre système centralisé
0229;02290106;02262905;0226290106;022629051102010206;02;29;01;06;591412,491741884;4500;5109,2227657152;131,4249981649;0,7039346364;Autre système centralisé
0229;02290101;02262905;0226290101;022629051102010201;02;29;01;01;293181,395361036;2175;2469,4576700957;134,7960438442;0,7477695322;Autre système centralisé
0229;02290303;02262905;0226290303;022629050701030203;02;29;03;03;12252667,4417034;65850;63633,6423889882;186,0693613015;0,5720490665;Chaudière fioul
0229;02290404;02262905;0226290404;022629051703040204;02;29;04;04;119579923,42752;631912,5;660145,774988471;189,2349390581;0,6877557651;Chaudière gaz
0229;02290404;02262905;0226290404;022629051102040204;02;29;04;04;8752510,43038155;47812,5;49948,718954976;183,0590416812;0,6877557651;Chaudière gaz
0229;02290106;02262905;0226290106;022629051102010106;02;29;01;06;197137,497247294;1500;1703,0742552384;131,4249981649;0,7039346364;Autre système centralisé
0229;02290602;02262905;0226290602;022629050701060102;02;29;06;02;7700805,74902918;55335;58900,1767422409;139,1669964585;0,92;Electrique direct
0229;02290602;02262905;0226290602;022629051703060202;02;29;06;02;49383333,2093947;331987,5;353377,110801747;148,7505800953;0,92;Electrique direct
0229;02290101;02262905;0226290101;022629051102010101;02;29;01;01;97727,1317870121;725;823,1525566986;134,7960438442;0,7477695322;Autre système centralisé
0229;02291002;02262905;0226291002;022629050701100102;02;29;10;02;3197165,78887728;22134;23560,0706968963;144,4459107652;2,8041019535;Rooftop
0229;02290404;02262905;0226290404;022629050701040204;02;29;04;04;29389856,216916;156900;163910,149104015;187,3158458694;0,6877557651;Chaudière gaz
0229;02290902;02262905;0226290902;022629051102090202;02;29;09;02;1231749,28331136;7008;7459,5181821564;175,7633109748;2,9448954419;PAC
0229;02290303;02262905;0226290303;022629050701030103;02;29;03;03;5899886,96476614;36050;34836,6409737741;163,6584456246;0,5720490665;Chaudière fioul
0229;02290303;02262905;0226290303;022629051703030203;02;29;03;03;58689341,9835208;312637,5;302114,849998288;187,723296097;0,5720490665;Chaudière fioul
0229;02290101;02262905;0226290101;022629051703010101;02;29;01;01;1230072,60790901;8950;10161,6763895891;137,4382802133;0,7477695322;Autre système centralisé
0229;02290303;02262904;0226290303;022629041703030103;02;29;03;03;19182,9494773295;100;96,634232937;191,8294947733;0,5720490665;Chaudière fioul
0229;02291002;02262905;0226291002;022629051703100202;02;29;10;02;22938536,9250407;132795;141350,844320699;172,7364503561;2,8041019535;Rooftop
0229;02290902;02262905;0226290902;022629051703090102;02;29;09;02;8969667,31619257;57198;60883,2079028227;156,8178488093;2,9448954419;PAC
0229;02290602;02262905;0226290602;022629051102060202;02;29;06;02;3802078,20524911;26280;27973,1931830865;144,6757307933;0,92;Electrique direct
0229;02290902;02262905;0226290902;022629050701090102;02;29;09;02;2225060,82356055;14756;15706,7137979309;150,7902428545;2,9448954419;PAC
0229;02291002;02262905;0226291002;022629051102100102;02;29;10;02;1174517,98353872;8172;8698,5134966584;143,7246675892;2,8041019535;Rooftop
0229;02290303;02262904;0226290303;022629041703030203;02;29;03;03;57548,8484319885;300;289,9026988109;191,8294947733;0,5720490665;Chaudière fioul
0229;02291002;02262905;0226291002;022629051703100102;02;29;10;02;12876178,6032536;85797;91324,811854234;150,0772591495;2,8041019535;Rooftop
0229;02290602;02262905;0226290602;022629051703060102;02;29;06;02;30424583,6962175;214492,5;228312,029635585;141,8445106296;0,92;Electrique direct
0229;02290902;02262905;0226290902;022629051102090102;02;29;09;02;817621,399756187;5448;5799,0089977723;150,0773494413;2,9448954419;PAC
0229;02290404;02262905;0226290404;022629050701040104;02;29;04;04;14349867,3542136;88900;92871,9710347162;161,4158307561;0,6877557651;Chaudière gaz
0229;02290404;02262905;0226290404;022629051102040104;02;29;04;04;4356030,90123676;27987,5;29237,9560105075;155,6420152295;0,6877557651;Chaudière gaz
0229;02290106;02262905;0226290106;022629051703010206;02;29;01;06;15068106,9813108;113475;128837,567408785;132,7879002539;0,7039346364;Autre système centralisé
0229;02290404;02262905;0226290404;022629051703040104;02;29;04;04;57875693,8131502;356337,5;372258,33496719;162,4181957081;0,6877557651;Chaudière gaz
0229;02290303;02262905;0226290303;022629051703030103;02;29;03;03;26644135,8355537;160512,5;155110,023142938;165,9941489638;0,5720490665;Chaudière fioul
0229;02290902;02262905;0226290902;022629051703090202;02;29;09;02;16070876,9271148;88530;94233,8962137993;181,530293992;2,9448954419;PAC
0229;02290602;02262905;0226290602;022629051102060102;02;29;06;02;2831194,99299231;20430;21746,283741646;138,5802737637;0,92;Electrique direct
0229;02290902;02262905;0226290902;022629050701090202;02;29;09;02;3435039,35253718;19308;20551,9944436466;177,9075695327;2,9448954419;PAC
0229;02291002;02262905;0226291002;022629051102100202;02;29;10;02;1756447,03680154;10512;11189,2772732346;167,0897105024;2,8041019535;Rooftop
0229;02290303;02262905;0226290303;022629051102030203;02;29;03;03;4073587,00969989;22462,5;21706,4645734646;181,3505624797;0,5720490665;Chaudière fioul
0230;02300303;02263005;0226300303;022630051703030203;02;30;03;03;159550864,371945;1369162,49999999;1323079,6795355;116,5317224011;0,5714829671;Chaudière fioul
0230;02300602;02263005;0226300602;022630050701060102;02;30;06;02;22298685,6854293;254655;271062,157916244;87,5642955584;0,92;Electrique direct
0230;02300303;02263005;0226300303;022630050701030103;02;30;03;03;16956002,5824466;168287,5;162623,334753787;100,756161821;0,5714829671;Chaudière fioul
0230;02300106;02263005;0226300106;022630051703010206;02;30;01;06;27741763,8971697;340649,999999999;386768,16336464;81,4377334424;0,6984514176;Autre système centralisé
0230;02300101;02263005;0226300101;022630051102010101;02;30;01;01;436774,82767499;5587,5;6343,951600763;78,1699915302;0,7204421411;Autre système centralisé
0230;02300101;02263005;0226300101;022630051102010201;02;30;01;01;1201411,90029144;14062,5;15966,32114286;85,4337351318;0,7204421411;Autre système centralisé
0230;02300602;02263004;0226300602;022630041703060202;02;30;06;02;24296,1667062187;315;335,2951237699;77,1306879562;0,92;Electrique direct
0230;02300602;02263004;0226300602;022630041703060102;02;30;06;02;8098,7222354063;105;111,7650412566;77,1306879563;0,92;Electrique direct
0230;02301002;02263004;0226301002;022630041703100202;02;30;10;02;10049,1271328393;126;134,1180495079;79,7549772448;2,8041019535;Rooftop
0230;02300404;02263005;0226300404;022630050701040104;02;30;04;04;35797781,9346514;375762,5;392551,226275956;95,2670421733;0,6871774116;Chaudière gaz
0230;02301002;02263005;0226301002;022630051703100202;02;30;10;02;58460743,6682781;555155,999999999;590924,126132021;105,3050740121;2,8041019535;Rooftop
0230;02300404;02263005;0226300404;022630051102040104;02;30;04;04;13119204,5039754;140087,5;146346,481915926;93,6500723046;0,6871774116;Chaudière gaz
0230;02300404;02263005;0226300404;022630051703040104;02;30;04;04;140370682,216989;1409799,99999999;1472788,58003084;99,5677984232;0,6871774116;Chaudière gaz
0230;02300303;02263005;0226300303;022630051102030103;02;30;03;03;6708784,03545735;67050;64793,2531842317;100,0564360247;0,5714829671;Chaudière fioul
0230;02301002;02263005;0226301002;022630051102100202;02;30;10;02;5308932,70288241;51525;54844,7023880719;103,0360543985;2,8041019535;Rooftop
0230;02300902;02263005;0226300902;022630051102090202;02;30;09;02;3818265,57617206;34350;36563,1349253813;111,157658695;2,9448954419;PAC
0230;02300303;02263005;0226300303;022630051703030103;02;30;03;03;68376454,4178638;668487,499999999;645987,767904459;102,2853148606;0,5714829671;Chaudière fioul
0230;02300902;02263005;0226300902;022630051703090102;02;30;09;02;21661003,2882412;223655,999999999;238065,924450394;96,8496409139;2,9448954419;PAC
0230;02300602;02263005;0226300602;022630051102060102;02;30;06;02;7192866,23278291;81907,5;87184,7153973993;87,8169426827;0,92;Electrique direct
0230;02300101;02263005;0226300101;022630051703010201;02;30;01;01;10789035,5673083;125475;142462,161450692;85,9855394884;0,7204421411;Autre système centralisé
0230;02300404;02263001;0226300404;022630011703040204;02;30;04;04;162966,90102715;1387,5;1449,4922363405;117,4536223619;0,6871774116;Chaudière gaz
0230;02300602;02263005;0226300602;022630050701060202;02;30;06;02;35022689,3430069;368955;392726,388541311;94,9240133431;0,92;Electrique direct
0230;02301002;02263005;0226301002;022630051102100102;02;30;10;02;2896091,64420482;32763;34873,8861589597;88,3951910449;2,8041019535;Rooftop
0230;02300404;02263004;0226300404;022630041703040104;02;30;04;04;10060,0466565964;100;104,4679089254;100,600466566;0,6871774116;Chaudière gaz
0230;02300404;02263001;0226300404;022630011102040104;02;30;04;04;14612,6005833981;100;104,4679089254;146,126005834;0,6871774116;Chaudière gaz
0230;02300602;02263001;0226300602;022630011102060102;02;30;06;02;14210,452332;180;191,5972135828;78,9469574;0,92;Electrique direct
0230;02300602;02263005;0226300602;022630051703060102;02;30;06;02;74460279,7981281;838709,999999999;892747,216688981;88,7795302287;0,92;Electrique direct
0230;02300902;02263005;0226300902;022630050701090202;02;30;09;02;11065211,5317197;98388;104727,03694435;112,4650519547;2,9448954419;PAC
0230;02301002;02263005;0226301002;022630050701100202;02;30;10;02;15377252,8827283;147582;157090,555416525;104,1946367628;2,8041019535;Rooftop
0230;02300101;02263005;0226300101;022630050701010201;02;30;01;01;3400022,40433222;40687,5;46195,8891733416;83,564298724;0,7204421411;Autre système centralisé
0230;02300106;02263005;0226300106;022630051102010106;02;30;01;06;340422,721801822;4275;4853,7616274294;79,6310460355;0,6984514176;Autre système centralisé
0230;02300404;02263001;0226300404;022630011102040204;02;30;04;04;43837,8017501944;300;313,4037267763;146,126005834;0,6871774116;Chaudière gaz
0230;02300303;02263001;0226300303;022630011703030203;02;30;03;03;24877,4764741359;300;289,9026988109;82,9249215805;0,5714829671;Chaudière fioul
0230;02300404;02263004;0226300404;022630041703040204;02;30;04;04;30180,1399697893;300;313,4037267763;100,600466566;0,6871774116;Chaudière gaz
0230;02300602;02263005;0226300602;022630051703060202;02;30;06;02;132190596,46967;1387889,99999999;1477310,31533005;95,2457301873;0,92;Electrique direct
0230;02300404;02263005;0226300404;022630050701040204;02;30;04;04;71876572,4646919;623887,5;651762,225297205;115,2075854456;0,6871774116;Chaudière gaz
0230;02300404;02263005;0226300404;022630051102040204;02;30;04;04;25525878,8820077;225562,5;235640,427069946;113,1654369942;0,6871774116;Chaudière gaz
0230;02300101;02263005;0226300101;022630050701010101;02;30;01;01;1277547,88037129;16362,5;18577,7016675589;78,0777925361;0,7204421411;Autre système centralisé
0230;02300404;02263001;0226300404;022630011703040104;02;30;04;04;54322,3003423835;462,5;483,1640787802;117,4536223619;0,6871774116;Chaudière gaz
0230;02300602;02263001;0226300602;022630011703060202;02;30;06;02;15627,442761;180;191,5972135828;86,81912645;0,92;Electrique direct
0230;02301002;02263005;0226301002;022630050701100102;02;30;10;02;8880100,98066544;101862;108424,863166497;87,177759917;2,8041019535;Rooftop
0230;02300902;02263005;0226300902;022630050701090102;02;30;09;02;6361068,00091044;67908;72283,2421109983;93,6718501636;2,9448954419;PAC
0230;02300101;02263005;0226300101;022630051703010101;02;30;01;01;4080001,05029384;50375;57194,9104050896;80,9925766808;0,7204421411;Autre système centralisé
0230;02300404;02263005;0226300404;022630051703040204;02;30;04;04;311025955,557722;2663849,99999999;2782868,39191032;116,758059034;0,6871774116;Chaudière gaz
0230;02300602;02263001;0226300602;022630011703060102;02;30;06;02;19419,599919;240;255,4629514437;80,9149996625;0,92;Electrique direct
0230;02300602;02263005;0226300602;022630051102060202;02;30;06;02;12050502,3484246;128812,5;137111,75597018;93,5507217733;0,92;Electrique direct
0230;02300106;02263005;0226300106;022630051703010106;02;30;01;06;9474081,56181053;117299,999999999;133180,406759642;80,7679587537;0,6984514176;Autre système centralisé
0230;02300106;02263005;0226300106;022630050701010206;02;30;01;06;3845645,96574635;46912,5;53263,647332581;81,9748673754;0,6984514176;Autre système centralisé
0230;02300106;02263005;0226300106;022630051102010206;02;30;01;06;966811,874038702;11475;13028,5180525738;84,2537580862;0,6984514176;Autre système centralisé
0230;02300404;02263001;0226300404;022630010701040104;02;30;04;04;34618,8131989386;312,5;326,462215392;110,7802022366;0,6871774116;Chaudière gaz
0230;02300404;02263001;0226300404;022630010701040204;02;30;04;04;103856,439596815;937,5;979,386646176;110,7802022366;0,6871774116;Chaudière gaz
0230;02301002;02263005;0226301002;022630051703100102;02;30;10;02;30226008,0912062;335483,999999999;357098,886675592;90,0967202347;2,8041019535;Rooftop
0230;02300902;02263005;0226300902;022630051703090202;02;30;09;02;42044699,0857;370103,999999999;393949,417421347;113,6023903705;2,9448954419;PAC
0230;02300902;02263005;0226300902;022630051102090102;02;30;09;02;2075228,26287498;21842;23249,2574393065;95,0109084734;2,9448954419;PAC
0230;02300303;02263005;0226300303;022630050701030203;02;30;03;03;36744306,8760082;318712,5;307985,379649209;115,2898203742;0,5714829671;Chaudière fioul
0230;02300303;02263005;0226300303;022630051102030203;02;30;03;03;14808134,9613798;129300;124948,063187489;114,5254057338;0,5714829671;Chaudière fioul
0230;02300106;02263005;0226300106;022630050701010106;02;30;01;06;1469010,49112375;18637,5;21160,6976213371;78,8201470757;0,6984514176;Autre système centralisé
0230;02300303;02263001;0226300303;022630011703030103;02;30;03;03;29838,8219147774;400;386,5369317478;74,5970547869;0,5714829671;Chaudière fioul
0230;02300602;02263004;0226300602;022630040701060202;02;30;06;02;12148,0833531093;157,5;167,6475618849;77,1306879562;0,92;Electrique direct
0231;02310902;02043105;0204310902;020431050701090102;02;31;09;02;45557,2853588369;563,75;600,0718286516;80,8111491953;2,9448954419;PAC
0231;02310101;02043105;0204310101;020431051102010201;02;31;01;01;35440,1735161638;375;425,7685638096;94,5071293764;0,7286385796;Autre système centralisé
0231;02310902;02043105;0204310902;020431051703090202;02;31;09;02;538048,537460548;6202,5;6602,1206513734;86,7470435245;2,9448954419;PAC
0231;02310404;02043105;0204310404;020431051703040204;02;31;04;04;6401559,82563616;68868,75;71945,743028089;92,9530422091;0,6864351012;Chaudière gaz
0231;02311002;02043105;0204311002;020431051703100202;02;31;10;02;777306,76771882;9303,75;9903,1809770602;83,5476842906;2,8041019535;Rooftop
0231;02311002;02043105;0204311002;020431051703100102;02;31;10;02;373538,46301952;4721,25;5025,4352479318;79,1185518707;2,8041019535;Rooftop
0231;02310404;02043105;0204310404;020431051102040104;02;31;04;04;349215,377185367;4518,75;4720,6436345683;77,281411272;0,6864351012;Chaudière gaz
0231;02310101;02043105;0204310101;020431051703010101;02;31;01;01;281376,609350428;2837,5;3221,6487994926;99,1635627667;0,7286385796;Autre système centralisé
0231;02310602;02043105;0204310602;020431050701060202;02;31;06;02;240080,152218228;3478,125;3702,2169916257;69,0257400807;0,92;Electrique direct
0231;02310303;02043105;0204310303;020431051703030103;02;31;03;03;2097960,96614446;26062,5;25185,2969591952;80,4973032573;0,5706908645;Chaudière fioul
0231;02310602;02043105;0204310602;020431051703060102;02;31;06;02;557843,148136022;7868,75;8375,7254132196;70,8934898346;0,92;Electrique direct
0231;02310404;02043105;0204310404;020431051703040104;02;31;04;04;3406729,01657551;40956,25;42786,1379492755;83,1797104612;0,6864351012;Chaudière gaz
0231;02310106;02043105;0204310106;020431051703010206;02;31;01;06;1683811,03117729;14756,25;16753,9929859078;114,1083290929;0,6859935543;Autre système centralisé
0231;02310404;02043105;0204310404;020431050701040204;02;31;04;04;1648878,152112;18712,5;19548,557457673;88,1164009145;0,6864351012;Chaudière gaz
0231;02310602;02043105;0204310602;020431050701060102;02;31;06;02;98277,412406076;1409,375;1500,1795716291;69,7312017072;0,92;Electrique direct
0231;02310106;02043105;0204310106;020431050701010106;02;31;01;06;162441,852487679;1500;1703,0742552384;108,2945683251;0,6859935543;Autre système centralisé
0231;02310101;02043105;0204310101;020431051703010201;02;31;01;01;641098,765543087;5662,5;6429,105313525;113,2183250407;0,7286385796;Autre système centralisé
0231;02310902;02043105;0204310902;020431050701090202;02;31;09;02;115240,031313127;1391,25;1480,8867966503;82,8320081316;2,9448954419;PAC
0231;02310602;02043105;0204310602;020431051703060202;02;31;06;02;1082206,92640806;15506,25;16505,3016284336;69,7916599054;0,92;Electrique direct
0231;02310303;02043105;0204310303;020431051703030203;02;31;03;03;4258288,91964572;46237,5;44681,2534542269;92,0960025876;0,5706908645;Chaudière fioul
0231;02310404;02043105;0204310404;020431050701040104;02;31;04;04;819343,978961037;10037,5;10485,966358391;81,6282918018;0,6864351012;Chaudière gaz
0231;02310902;02043105;0204310902;020431051703090102;02;31;09;02;256515,49697246;3147,5;3350,2901652879;81,4981721914;2,9448954419;PAC
0231;02310602;02043105;0204310602;020431051102060202;02;31;06;02;102107,314602603;1528,125;1626,5805111455;66,8186925825;0,92;Electrique direct
0231;02310404;02043105;0204310404;020431051102040204;02;31;04;04;572872,381982343;6206,25;6483,5395976851;92,3057211653;0,6864351012;Chaudière gaz
0231;02310902;02043105;0204310902;020431051102090202;02;31;09;02;51951,4586209047;611,25;650,6322044582;84,992161343;2,9448954419;PAC
0231;02310101;02043105;0204310101;020431050701010201;02;31;01;01;101126,070574312;900;1021,844553143;112,3623006381;0,7286385796;Autre système centralisé
0231;02310101;02043105;0204310101;020431051102010101;02;31;01;01;61479,6805516335;625;709,614273016;98,3674888826;0,7286385796;Autre système centralisé
0231;02311002;02043105;0204311002;020431051102100202;02;31;10;02;74988,7023512324;916,875;975,9483066873;81,7872690947;2,8041019535;Rooftop
0231;02310106;02043105;0204310106;020431051102010206;02;31;01;06;122388,960875789;1087,5;1234,7288350478;112,5415732191;0,6859935543;Autre système centralisé
0231;02310303;02043105;0204310303;020431050701030203;02;31;03;03;886945,254167599;10012,5;9675,5025728131;88,5837956722;0,5706908645;Chaudière fioul
0231;02311002;02043105;0204311002;020431050701100202;02;31;10;02;166512,449371962;2086,875;2221,3301949754;79,7903321339;2,8041019535;Rooftop
0231;02311002;02043105;0204311002;020431050701100102;02;31;10;02;66098,1686955663;845,625;900,1077429775;78,1648705934;2,8041019535;Rooftop
0231;02311002;02043105;0204311002;020431051102100102;02;31;10;02;53599,1608873758;710,625;756,4098327904;75,4253803164;2,8041019535;Rooftop
0231;02310303;02043105;0204310303;020431051102030203;02;31;03;03;309659,486912098;3825;3696,2594098387;80,9567286045;0,5706908645;Chaudière fioul
0231;02310902;02043105;0204310902;020431051102090102;02;31;09;02;36605,2879781531;473,75;504,2732218602;77,2670986346;2,9448954419;PAC
0231;02310106;02043105;0204310106;020431051703010106;02;31;01;06;601093,586406777;5318,75;6038,8174633662;113,0140702997;0,6859935543;Autre système centralisé
0231;02310303;02043105;0204310303;020431050701030103;02;31;03;03;669974,708667963;8837,5;8540,0503358038;75,8104337955;0,5706908645;Chaudière fioul
0231;02310101;02043105;0204310101;020431050701010101;02;31;01;01;33708,6901914375;300;340,6148510477;112,3623006381;0,7286385796;Autre système centralisé
0231;02310303;02043105;0204310303;020431051102030103;02;31;03;03;197731,714725717;2825;2729,9170804691;69,9935273365;0,5706908645;Chaudière fioul
0231;02310602;02043105;0204310602;020431051102060102;02;31;06;02;83312,648034201;1184,375;1260,6830546506;70,3431329049;0,92;Electrique direct
0231;02310106;02043105;0204310106;020431051102010106;02;31;01;06;40796,3202919297;362,5;411,5762783493;112,5415732191;0,6859935543;Autre système centralisé
0231;02310106;02043105;0204310106;020431050701010206;02;31;01;06;338326,689324303;3000;3406,1485104768;112,7755631081;0,6859935543;Autre système centralisé
0237;02370602;02183705;0218370602;021837051703060102;02;37;06;02;958634,921940404;13548,9;14421,8415950655;70,7537085623;0,92;Electrique direct
0237;02370303;02183705;0218370303;021837051703030103;02;37;03;03;1187049,06737605;12314,1666666666;11899,7005009121;96,3970278711;0,6143181775;Chaudière fioul
0237;02370106;02183705;0218370106;021837051703010206;02;37;01;06;3176972,22739776;26615,85;30219,1792775246;119,3639214001;0,728;Autre système centralisé
0237;02371002;02183705;0218371002;021837051703100102;02;37;10;02;669681,467076826;8129,34;8653,1049570393;82,3783317067;2,8338932093;Rooftop
0237;02370902;02183705;0218370902;021837051703090202;02;37;09;02;1119188,06401434;12094,68;12873,9277065301;92,5355663824;2,9761825116;PAC
0237;02371002;02183705;0218371002;021837051703100202;02;37;10;02;1698213,22464923;18142,02;19310,8915597952;93,6066228926;2,8338932093;Rooftop
0237;02370602;02183705;0218370602;021837051703060202;02;37;06;02;2343932,50293963;30236,7;32184,8192663254;77,5194549319;0,92;Electrique direct
0237;02370303;02183705;0218370303;021837051703030203;02;37;03;03;3561147,20212817;36942,5;35699,1015027364;96,3970278711;0,6143181775;Chaudière fioul
0237;02370106;02183705;0218370106;021837051703010106;02;37;01;06;1058990,74246592;8871,95;10073,0597591749;119,3639214001;0,728;Autre système centralisé
0237;02370404;02183705;0218370404;021837051703040104;02;37;04;04;1837554,69611432;18795,3333333333;19635,0917088995;97,7665393598;0,7296261078;Chaudière gaz
0237;02370404;02183705;0218370404;021837051703040204;02;37;04;04;5512664,08834298;56386;58905,2751266986;97,7665393598;0,7296261078;Chaudière gaz
0237;02370902;02183705;0218370902;021837051703090102;02;37;09;02;440177,65040697;5419,56;5768,7366380262;81,2201821563;2,9761825116;PAC
0238;02381002;02183805;0218381002;021838050701100202;02;38;10;02;3666540,63698788;55547,9184277003;59126,8132837287;66,0068053092;2,8041019535;Rooftop
0238;02381002;02183805;0218381002;021838050701100102;02;38;10;02;1456715,39301934;25132,7525193783;26752,0297354365;57,9608378309;2,8041019535;Rooftop
0238;02380303;02183805;0218380303;021838051703030103;02;38;03;03;6889579,8224341;125568,671131382;121342,322156945;54,8670282194;0,5882999785;Chaudière fioul
0238;02381002;02183805;0218381002;021838051703100102;02;38;10;02;4005766,0204513;82774,8319277611;88107,9286230128;48,3935264761;2,8041019535;Rooftop
0238;02380602;02183805;0218380602;021838051102060202;02;38;06;02;2123686,16530386;35829,6285932055;38138,0944564679;59,2717884245;0,92;Electrique direct
0238;02380404;02183805;0218380404;021838051703040204;02;38;04;04;26743985,5821123;388722,105016629;406089,854641825;68,7997549843;0,699672909;Chaudière gaz
0238;02380106;02183805;0218380106;021838051703010106;02;38;01;06;3831765,9040085;44465,5347222222;50485,4049538839;86,1738406599;0,6413333333;Autre système centralisé
0238;02380106;02183805;0218380106;021838051102010206;02;38;01;06;804009,378371094;8737,5;9920,4075367637;92,0182407292;0,6413333333;Autre système centralisé
0238;02381002;02183805;0218381002;021838051703100202;02;38;10;02;7127947,23683885;110384,604478935;117496,570225565;64,5737444138;2,8041019535;Rooftop
0238;02380404;02183805;0218380404;021838051102040104;02;38;04;04;2164170,81605141;38817,7119047619;40552,0519196063;55,7521479205;0,699672909;Chaudière gaz
0238;02380902;02183805;0218380902;021838051102090202;02;38;09;02;1024064,73075707;14331,8514372822;15255,2377825872;71,4537640331;2,9448954419;PAC
0238;02380902;02183805;0218380902;021838050701090102;02;38;09;02;1020250,97248017;16755,1683462522;17834,686490291;60,8917171941;2,9448954419;PAC
0238;02380101;02183805;0218380101;021838051703010201;02;38;01;01;1397943,45323363;19988,516075388;22694,6180856081;69,9373304132;0,6526;Autre système centralisé
0238;02380602;02183805;0218380602;021838050701060102;02;38;06;02;2194720,29293722;41887,9208656306;44586,7162257277;52,3950639607;0,92;Electrique direct
0238;02380902;02183805;0218380902;021838051703090202;02;38;09;02;4999617,62910455;73589,7363192904;78331,0468170436;67,9390616025;2,9448954419;PAC
0238;02381002;02183805;0218381002;021838051102100202;02;38;10;02;1461599,27524266;21497,7771559233;22882,8566738807;67,9883908295;2,8041019535;Rooftop
0238;02380303;02183805;0218380303;021838051703030203;02;38;03;03;14771312,7022113;212492,6220898;205340,615404111;69,5144732882;0,5882999785;Chaudière fioul
0238;02380404;02183805;0218380404;021838051703040104;02;38;04;04;13803066,7111769;265858,092976557;277736,390441661;51,9189262085;0,699672909;Chaudière gaz
0238;02380602;02183805;0218380602;021838051102060102;02;38;06;02;804655,558343014;14473,6539755129;15406,1765114981;55,5945001659;0,92;Electrique direct
0238;02380902;02183805;0218380902;021838051102090102;02;38;09;02;378754,389243053;5789,4615902052;6162,4706045993;65,4213493503;2,9448954419;PAC
0238;02380902;02183805;0218380902;021838051703090102;02;38;09;02;2799164,14752877;55183,2212851741;58738,6190820085;50,7249138839;2,9448954419;PAC
0238;02380106;02183805;0218380106;021838051102010106;02;38;01;06;450617,820184002;7978,5;9058,6519636131;56,4790148755;0,6413333333;Autre système centralisé
0238;02380101;02183805;0218380101;021838050701010101;02;38;01;01;181399,920333964;1717,1666666667;1949,6415613024;105,6390878389;0,6526;Autre système centralisé
0238;02380602;02183805;0218380602;021838051703060102;02;38;06;02;6396948,43978491;137958,053212935;146846,547705021;46,3687932006;0,92;Electrique direct
0238;02380101;02183805;0218380101;021838051703010101;02;38;01;01;648411,604318628;11723,7275806848;13310,9190787284;55,3076314556;0,6526;Autre système centralisé
0238;02380404;02183805;0218380404;021838050701040104;02;38;04;04;2773256,00667911;39353,3117173476;41111,5818440232;70,4707148053;0,699672909;Chaudière gaz
0238;02380602;02183805;0218380602;021838051703060202;02;38;06;02;10399841,99116;183974,340798226;195827,617042609;56,5287634462;0,92;Electrique direct
0238;02380303;02183805;0218380303;021838050701030203;02;38;03;03;4232897,5704034;61763,6238240418;59684,8041164323;68,5338279772;0,5882999785;Chaudière fioul
0238;02380303;02183805;0218380303;021838051102030203;02;38;03;03;8420645,29521025;114865,37739547;110999,276356257;73,3088201697;0,5882999785;Chaudière fioul
0238;02380404;02183805;0218380404;021838051102040204;02;38;04;04;4637355,63355285;64733,1357142857;67625,3532625815;71,6380503182;0,699672909;Chaudière gaz
0238;02380902;02183805;0218380902;021838050701090202;02;38;09;02;2571779,30195782;37031,9456184668;39417,8755224857;69,4475879948;2,9448954419;PAC
0238;02380101;02183805;0218380101;021838050701010201;02;38;01;01;544199,761001894;5151,5;5848,9246839071;105,6390878389;0,6526;Autre système centralisé
0238;02381002;02183805;0218381002;021838051102100102;02;38;10;02;541015,506043904;8684,1923853078;9243,7059068989;62,2988853816;2,8041019535;Rooftop
0238;02380303;02183805;0218380303;021838051102030103;02;38;03;03;3152461,68372203;47891,4591318234;46279,5441743552;65,8251333509;0,5882999785;Chaudière fioul
0238;02380106;02183805;0218380106;021838050701010106;02;38;01;06;1379985,97972603;14742,6934523809;16738,6011144144;93,604739472;0,6413333333;Autre système centralisé
0238;02380106;02183805;0218380106;021838050701010206;02;38;01;06;4139957,93917809;44228,0803571428;50215,8033432434;93,604739472;0,6413333333;Autre système centralisé
0238;02380602;02183805;0218380602;021838050701060202;02;38;06;02;5319085,23092369;92579,8640461672;98544,6888062145;57,4540186003;0,92;Electrique direct
0238;02380404;02183805;0218380404;021838050701040204;02;38;04;04;8319768,02003733;118059,935152043;123334,74553207;70,4707148053;0,699672909;Chaudière gaz
