annee;branche;ss_branche;bat_type;occupant;periode_detail;periode_simple;systeme_chauff;systeme_froid;surface;conso_u;etiquette
2010;02;18;69;05;11;02;03;01;2071.439;541.9204645325104;D
2010;02;18;69;05;11;02;03;02;2124.7992;483.8837165296716;D
2010;02;18;69;05;11;02;04;01;5298.8802;451.2072720974596;D
2010;02;18;69;05;11;02;04;02;8552.4239;429.87879442003555;D
2010;02;18;69;05;11;02;06;01;1594.8108;571.0717709939244;D
2010;02;18;69;05;11;02;06;02;2940.482;507.0994327770659;D
2010;02;18;69;05;11;02;09;01;643.0103;342.1507150536993;C
2010;02;18;69;05;11;02;09;02;1179.9781;280.4052719550517;C
2010;02;18;69;05;11;02;10;01;955.5568;455.94728383662584;D
2010;02;18;69;05;11;02;10;02;1753.5288;403.54096683561943;D
2010;02;18;69;05;17;03;01;01;2506.2584;461.71851084495916;D
2010;02;18;69;05;17;03;01;02;3534.2898;439.5856367112604;D
2010;02;18;69;05;17;03;03;01;12696.2935;471.39280427565313;D
2010;02;18;69;05;17;03;03;02;14951.3998;454.3283476625953;D
2010;02;18;69;05;17;03;04;01;31015.9701;456.0927778878529;D
2010;02;18;69;05;17;03;04;02;47520.5763;422.5085866148175;D
2010;02;18;69;05;17;03;06;01;12245.9968;564.6210682386976;D
2010;02;18;69;05;17;03;06;02;12818.5524;503.45149473779543;D
2010;02;18;69;05;17;03;09;01;4883.4061;341.10368664396583;C
2010;02;18;69;05;17;03;09;02;5174.2798;284.46369346281466;C
2010;02;18;69;05;17;03;10;01;7257.0741;449.50088386125935;D
2010;02;18;69;05;17;03;10;02;7689.3331;410.96155825980486;D
2010;02;18;69;05;19;04;04;01;29.2404;322.47137469883006;C
2010;02;18;69;05;19;04;04;02;39.6067;282.4131011823019;C
2010;02;18;69;05;19;04;06;01;35.729;454.34978994902406;D
2010;02;18;69;05;19;04;06;02;48.3956;414.29147158111743;D
2010;02;18;69;05;19;04;09;01;34.5949;247.43238084076125;C
2010;02;18;69;05;19;04;09;02;46.8595;207.3741450577109;B
2010;02;18;69;05;19;04;10;01;72.8091;331.9907074462017;C
2010;02;18;69;05;19;04;10;02;98.6212;291.93243776584586;C
2010;02;18;69;05;19;04;21;01;74.01650000000001;338.3940014987774;C
2010;02;18;69;05;19;04;21;02;100.25670000000001;258.2774538885365;C
2010;02;18;69;05;19;04;23;01;12.4101;312.2063014191486;C
2010;02;18;69;05;19;04;23;02;16.8096;272.1479750949971;C
2010;02;18;69;05;19;04;24;01;280.4556;274.399454605196;C
2010;02;18;69;05;19;04;24;02;379.8823;234.34118593612084;C
2010;02;18;69;05;19;04;26;01;287.6623;429.81950548301205;D
2010;02;18;69;05;19;04;26;02;389.6438;389.7612476128399;D
2010;02;18;69;05;19;04;29;01;14.8001;234.6591942049883;C
2010;02;18;69;05;19;04;29;02;20.047;194.60092972466128;B
2010;02;18;69;05;19;04;30;01;33.0561;316.1385007567783;C
2010;02;18;69;05;19;04;30;02;44.7751;276.0802213042359;C
2010;02;19;23;05;07;01;01;01;6418.457;375.53962180197766;D
2010;02;19;23;05;07;01;01;02;18507.5907;280.7410674101081;C
2010;02;19;23;05;07;01;03;01;14657.993;373.26032018212027;D
2010;02;19;23;05;07;01;03;02;39229.2057;330.8442597797675;C
2010;02;19;23;05;07;01;04;01;33262.5353;335.2388754632751;C
2010;02;19;23;05;07;01;04;02;82861.7583;297.9458195848705;C
2010;02;19;23;05;07;01;06;01;19992.2512;387.0507548141061;D
2010;02;19;23;05;07;01;06;02;46409.164;348.1668928697654;C
2010;02;19;23;05;07;01;09;01;7581.1375;279.1962086421428;C
2010;02;19;23;05;07;01;09;02;18184.0093;237.23503601074538;C
2010;02;19;23;05;07;01;10;01;11266.0866;335.722912911956;C
2010;02;19;23;05;07;01;10;02;27022.6764;298.17211901439305;C
2010;02;19;23;05;11;02;01;01;3513.476;383.86565869050855;D
2010;02;19;23;05;11;02;01;02;10131.0908;272.1775101358633;C
2010;02;19;23;05;11;02;03;01;9158.524;364.8223834881053;C
2010;02;19;23;05;11;02;03;02;18728.0672;330.8570790257197;C
2010;02;19;23;05;11;02;04;01;27293.421;330.23806839688916;C
2010;02;19;23;05;11;02;04;02;50775.178;296.1978920726617;C
2010;02;19;23;05;11;02;06;01;16395.2798;396.60455029013133;D
2010;02;19;23;05;11;02;06;02;25001.3476;347.65007179117976;C
2010;02;19;23;05;11;02;09;01;6215.3731;282.68158021233296;C
2010;02;19;23;05;11;02;09;02;9797.7901;236.29470980475952;C
2010;02;19;23;05;11;02;10;01;9236.4674;335.95609917255786;C
2010;02;19;23;05;11;02;10;02;14560.1834;297.18986308311946;C
2010;02;19;23;05;17;03;01;01;29440.540299999997;374.7931169534154;D
2010;02;19;23;05;17;03;01;02;78969.5426;276.87019556827204;C
2010;02;19;23;05;17;03;03;01;57675.3657;359.2243713372977;C
2010;02;19;23;05;17;03;03;02;118574.0728;330.46054963515274;C
2010;02;19;23;05;17;03;04;01;151810.3616;329.4945944313937;C
2010;02;19;23;05;17;03;04;02;327563.4541;294.9667642597627;C
2010;02;19;23;05;17;03;06;01;83029.0255;390.3173580110051;D
2010;02;19;23;05;17;03;06;02;167897.1372;355.3656205291272;C
2010;02;19;23;05;17;03;09;01;31486.2656;280.0027843006005;C
2010;02;19;23;05;17;03;09;02;66055.4725;238.62206544604243;C
2010;02;19;23;05;17;03;10;01;46790.7353;335.47483178284176;C
2010;02;19;23;05;17;03;10;02;98162.9358;301.60543328820563;C
2010;02;19;23;05;19;04;04;01;268.1332;242.042690873592;C
2010;02;19;23;05;19;04;04;02;363.1914;207.08661446935355;B
2010;02;19;23;05;19;04;06;01;249.1021;304.22348981687776;C
2010;02;19;23;05;19;04;06;02;337.4134;269.2674404532353;C
2010;02;19;23;05;19;04;09;01;295.8231;205.36950342589313;B
2010;02;19;23;05;19;04;09;02;400.6977;170.41341819426896;B
2010;02;19;23;05;19;04;10;01;648.6687;245.7669343865436;C
2010;02;19;23;05;19;04;10;02;878.6336;210.81085319071622;C
2010;02;19;23;05;19;04;21;01;662.0713000000001;266.34293250101274;C
2010;02;19;23;05;19;04;21;02;896.7876000000001;196.4307719955666;B
2010;02;19;23;05;19;04;23;01;119.5979;236.9164558360743;C
2010;02;19;23;05;19;04;23;02;161.9976;201.9603723156037;B
2010;02;19;23;05;19;04;24;01;2587.9812;218.60846952065577;C
2010;02;19;23;05;19;04;24;02;3505.4678;183.6523981528166;B
2010;02;19;23;05;19;04;26;01;1782.8712;292.50428498984803;C
2010;02;19;23;05;19;04;26;02;2414.9316;257.54820941487714;C
2010;02;19;23;05;19;04;29;01;126.0756;199.26715448573538;B
2010;02;19;23;05;19;04;29;02;170.7717;164.31106141307166;B
2010;02;19;23;05;19;04;30;01;294.1152;238.193583387898;C
2010;02;19;23;05;19;04;30;02;398.3844;203.23750318555145;B
2010;02;19;24;05;07;01;01;01;1295.9468000000002;378.2239731205634;D
2010;02;19;24;05;07;01;01;02;3736.8552;299.0160091770176;C
2010;02;19;24;05;07;01;03;01;3246.2682;407.0144735370452;D
2010;02;19;24;05;07;01;03;02;9340.7646;367.52014972466554;C
2010;02;19;24;05;07;01;04;01;3750.249;372.59433477764065;D
2010;02;19;24;05;07;01;04;02;10833.6617;332.924686027127;C
2010;02;19;24;05;07;01;06;01;1977.5813;409.78081713535494;D
2010;02;19;24;05;07;01;06;02;5702.3465;370.17743670899574;D
2010;02;19;24;05;07;01;09;01;780.2346;313.2348071717339;C
2010;02;19;24;05;07;01;09;02;2249.8024;273.6279630516005;C
2010;02;19;24;05;07;01;10;01;1159.4815;371.4244724744598;D
2010;02;19;24;05;07;01;10;02;3343.3604;331.8209045130008;C
2010;02;19;24;05;11;02;03;01;1152.9865;422.52533055769527;D
2010;02;19;24;05;11;02;03;02;3324.6283;383.47959711511135;D
2010;02;19;24;05;11;02;04;01;2130.0555;372.2262594440177;D
2010;02;19;24;05;11;02;04;02;6142.0069;333.18039198417307;C
2010;02;19;24;05;11;02;06;01;1962.9212;432.08433107194355;D
2010;02;19;24;05;11;02;06;02;5660.0752;393.03847924041867;D
2010;02;19;24;05;11;02;09;01;762.8407;322.06814235233935;C
2010;02;19;24;05;11;02;09;02;2199.6469;283.01839632788466;C
2010;02;19;24;05;11;02;10;01;1133.6334;379.2182262021869;D
2010;02;19;24;05;11;02;10;02;3268.8256;340.17238103633576;C
2010;02;19;24;05;17;03;01;01;3584.2704;389.3549202677185;D
2010;02;19;24;05;17;03;01;02;10335.2261;309.12221421484423;C
2010;02;19;24;05;17;03;03;01;4051.304;396.947088265218;D
2010;02;19;24;05;17;03;03;02;11542.7807;357.4705872420865;C
2010;02;19;24;05;17;03;04;01;8619.4502;368.6803512045029;C
2010;02;19;24;05;17;03;04;02;25658.5949;328.92596299961735;C
2010;02;19;24;05;17;03;06;01;10010.0542;424.3142421053445;D
2010;02;19;24;05;17;03;06;02;23092.7761;391.69385085297193;D
2010;02;19;24;05;17;03;09;01;3811.2037;318.19705750104964;C
2010;02;19;24;05;17;03;09;02;9151.0278;283.3996058183978;C
2010;02;19;24;05;17;03;10;01;5663.7073;373.372202693911;D
2010;02;19;24;05;17;03;10;02;13599.0535;342.88035129114553;C
2010;02;19;24;05;19;04;04;01;31.082;262.95379314467596;C
2010;02;19;24;05;19;04;04;02;42.1012;229.5475532130692;C
2010;02;19;24;05;19;04;06;01;27.8589;333.34511153043155;C
2010;02;19;24;05;19;04;06;02;37.7354;299.93886403499096;C
2010;02;19;24;05;19;04;09;01;34.8856;227.8770940616041;C
2010;02;19;24;05;19;04;09;02;47.2532;194.4708393826699;B
2010;02;19;24;05;19;04;10;01;76.8405;270.9773591761665;C
2010;02;19;24;05;19;04;10;02;104.0818;237.5711213661069;C
2010;02;19;24;05;19;04;21;01;78.3872;283.89398420177366;C
2010;02;19;24;05;19;04;21;02;106.1769;217.08148694578995;C
2010;02;19;24;05;19;04;23;01;13.06;260.6432704111133;C
2010;02;19;24;05;19;04;23;02;17.6899;227.23702244857685;C
2010;02;19;24;05;19;04;24;01;296.5268;241.6224796180648;C
2010;02;19;24;05;19;04;24;02;401.6509;208.21625039932871;B
2010;02;19;24;05;19;04;26;01;197.0657;320.84176758941834;C
2010;02;19;24;05;19;04;26;02;266.9291;287.43553449741034;C
2010;02;19;24;05;19;04;29;01;14.918;221.36645584012626;C
2010;02;19;24;05;19;04;29;02;20.2067;187.9602140700111;B
2010;02;19;24;05;19;04;30;01;34.9971;262.8973302696801;C
2010;02;19;24;05;19;04;30;02;47.4042;229.49107884623743;C
2010;02;19;25;05;17;03;01;01;1107.455;358.53190155858874;C
2010;02;19;25;05;17;03;01;02;2771.2733;306.0075146672729;C
2010;02;19;25;05;17;03;03;01;1803.8896;380.6873157366819;D
2010;02;19;25;05;17;03;04;01;4515.7329;343.42112244886584;C
2010;02;19;25;05;17;03;04;02;3241.5594;322.47640107408176;C
2010;02;19;25;05;17;03;06;01;2238.1384;457.33283425789455;D
2010;02;19;25;05;17;03;06;02;2773.7196;434.07102863732007;D
2010;02;19;25;05;17;03;09;01;788.4363;303.14648328592455;C
2010;02;19;25;05;17;03;09;02;1051.3873;265.53724160906245;C
2010;02;19;25;05;17;03;10;01;1171.6697;368.7461626663735;C
2010;02;19;25;05;17;03;10;02;1562.4327;346.1743124469044;C
2010;02;19;25;05;19;04;04;01;3.1283;277.7457434254556;C
2010;02;19;25;05;19;04;04;02;4.2374;251.66295209949317;C
2010;02;19;25;05;19;04;06;01;3.1912;375.5818784462169;D
2010;02;19;25;05;19;04;06;02;4.3225;349.4990672936838;C
2010;02;19;25;05;19;04;09;01;3.6606;218.8413386129415;C
2010;02;19;25;05;19;04;09;02;4.9583;192.7586017415843;B
2010;02;19;25;05;19;04;10;01;8.2376;282.1110062715882;C
2010;02;19;25;05;19;04;10;02;11.158;256.02824545325126;C
2010;02;19;25;05;19;04;21;01;10.2713;254.90836301228705;C
2010;02;19;25;05;19;04;21;02;13.9126;228.82559428864346;C
2010;02;19;25;05;19;04;23;01;1.2574;272.51541963160963;C
2010;02;19;25;05;19;04;23;02;1.7032;246.43260684958665;C
2010;02;19;25;05;19;04;24;01;31.7632;240.69387353599677;C
2010;02;19;25;05;19;04;24;02;43.0239;214.61110416209715;C
2010;02;19;25;05;19;04;26;01;23.9566;357.20237632620746;C
2010;02;19;25;05;19;04;26;02;32.4496;331.1196040596866;C
2010;02;19;25;05;19;04;29;01;1.5704;209.49891108609114;B
2010;02;19;25;05;19;04;29;02;2.1272;183.41617643856995;B
2010;02;19;25;05;19;04;30;01;3.773;270.5155825073851;C
2010;02;19;25;05;19;04;30;02;5.1105;244.43281257997648;C
2010;02;19;39;05;17;03;01;01;734.3331;439.40197230641184;D
2010;02;19;39;05;17;03;01;02;2117.4457;330.53570758112016;C
2010;02;19;39;05;17;03;03;01;4969.916;444.99340078977207;D
2010;02;19;39;05;17;03;03;02;4549.177;397.132546223346;D
2010;02;19;39;05;17;03;04;01;3802.6588;457.3657804050648;D
2010;02;19;39;05;17;03;04;02;10165.3277;353.9736645734332;C
2010;02;19;39;05;17;03;06;01;3561.4477;483.1676389657779;D
2010;02;19;39;05;17;03;06;02;4347.7148;392.3778696179313;D
2010;02;19;39;05;17;03;09;01;1399.8817;377.4826032962036;D
2010;02;19;39;05;17;03;09;02;1762.6237;285.7258584226788;C
2010;02;19;39;05;17;03;10;01;2080.3192;428.57608083787125;D
2010;02;19;39;05;17;03;10;02;2619.3789;350.83926681864136;C
2010;02;19;39;05;19;04;04;01;5.9448;289.3533149782516;C
2010;02;19;39;05;19;04;04;02;8.0523;244.0062175778737;C
2010;02;19;39;05;19;04;06;01;6.088;394.8461744168874;D
2010;02;19;39;05;19;04;06;02;8.2463;349.49908789337513;C
2010;02;19;39;05;19;04;09;01;6.3949;240.14705079316627;C
2010;02;19;39;05;19;04;09;02;8.662;194.79997578549336;B
2010;02;19;39;05;19;04;10;01;14.6849;303.51869447190165;C
2010;02;19;39;05;19;04;10;02;19.8909;258.17161866884555;C
2010;02;19;39;05;19;04;21;01;18.3069;274.1726323499897;C
2010;02;19;39;05;19;04;21;02;24.797;228.8255939191231;C
2010;02;19;39;05;19;04;23;01;2.3711;289.1719009238241;C
2010;02;19;39;05;19;04;23;02;3.2117;243.82495752217739;C
2010;02;19;39;05;19;04;24;01;56.8272;259.78252730095346;C
2010;02;19;39;05;19;04;24;02;76.9735;214.43546998785013;C
2010;02;19;39;05;19;04;26;01;46.0268;376.46663668880524;D
2010;02;19;39;05;19;04;26;02;62.3441;331.11960344309716;C
2010;02;19;39;05;19;04;29;01;2.7305;230.5317124030638;C
2010;02;19;39;05;19;04;29;02;3.6985;185.18460923614842;B
2010;02;19;39;05;19;04;30;01;6.7009;291.58722131378363;C
2010;02;19;39;05;19;04;30;02;9.0765;246.24018631008806;C
2010;02;19;40;05;17;03;04;01;2332.6445;294.43386863290215;C
2010;02;19;40;05;17;03;04;02;6726.1681;233.18209218525755;C
2010;02;19;40;05;19;04;04;01;7.0744;268.44021319541093;C
2010;02;19;40;05;19;04;04;02;9.5824;244.08322980449282;C
2010;02;19;40;05;19;04;24;01;28.6521;238.6675305806204;C
2010;02;19;40;05;19;04;24;02;38.8098;214.31047440447566;C
2010;02;19;56;05;07;01;01;01;11203.7044;461.6276751814503;D
2010;02;19;56;05;07;01;01;02;28707.576500000003;365.3903742920661;C
2010;02;19;56;05;07;01;03;01;1782.6629;497.67651632412407;D
2010;02;19;56;05;07;01;03;02;4556.618;459.3115729194742;D
2010;02;19;56;05;07;01;04;01;47139.4831;431.2221869722662;D
2010;02;19;56;05;07;01;04;02;107186.2172;400.2346693681299;D
2010;02;19;56;05;07;01;06;01;24514.6678;533.8120837354063;D
2010;02;19;56;05;07;01;06;02;50117.315;495.34696870921204;D
2010;02;19;56;05;07;01;09;01;9234.0434;329.31731840135365;C
2010;02;19;56;05;07;01;09;02;19664.9027;289.0810405102878;C
2010;02;19;56;05;07;01;10;01;13722.4196;432.69667879843286;D
2010;02;19;56;05;07;01;10;02;29223.3988;401.2919622355909;D
2010;02;19;56;05;11;02;01;01;6265.7985;483.4959580954727;D
2010;02;19;56;05;11;02;01;02;15624.9331;370.09711790699015;D
2010;02;19;56;05;11;02;03;01;1139.4532;491.083632030677;D
2010;02;19;56;05;11;02;03;02;2497.0018;456.3459438013649;D
2010;02;19;56;05;11;02;04;01;40701.3025;423.2887218475256;D
2010;02;19;56;05;11;02;04;02;70900.6812;396.14357952734963;D
2010;02;19;56;05;11;02;06;01;26109.6446;534.1107704272691;D
2010;02;19;56;05;11;02;06;02;34543.0321;498.718904822396;D
2010;02;19;56;05;11;02;09;01;9796.1147;330.98652038863787;C
2010;02;19;56;05;11;02;09;02;13563.775;292.0144259463117;C
2010;02;19;56;05;11;02;10;01;14557.703;426.8809484381346;D
2010;02;19;56;05;11;02;10;02;20156.6935;405.54947127525475;D
2010;02;19;56;05;17;03;01;01;17952.808399999998;489.5191699509204;D
2010;02;19;56;05;17;03;01;02;41477.366500000004;373.881966331456;D
2010;02;19;56;05;17;03;03;01;8088.1603;490.03426477000147;D
2010;02;19;56;05;17;03;03;02;12197.2052;446.5759608228509;D
2010;02;19;56;05;17;03;04;01;164822.1634;417.61854637410363;D
2010;02;19;56;05;17;03;04;02;216055.5147;399.23455791036974;D
2010;02;19;56;05;17;03;06;01;115274.1968;540.0055704996835;D
2010;02;19;56;05;17;03;06;02;120001.3001;500.0266731784459;D
2010;02;19;56;05;17;03;09;01;43213.4896;334.80988653722693;C
2010;02;19;56;05;17;03;09;02;47117.6165;294.5403395645801;C
2010;02;19;56;05;17;03;10;01;64218.1793;428.8094200312157;D
2010;02;19;56;05;17;03;10;02;70019.9827;408.6773717854062;D
2010;02;19;56;05;19;04;04;01;206.5619;296.21336484907164;C
2010;02;19;56;05;19;04;04;02;279.7919;261.2361983645415;C
2010;02;19;56;05;19;04;06;01;236.0726;401.4570721452725;D
2010;02;19;56;05;19;04;06;02;319.7646;366.47992169758385;C
2010;02;19;56;05;19;04;09;01;243.8068;234.95258732947462;C
2010;02;19;56;05;19;04;09;02;330.2408;199.97545049589434;B
2010;02;19;56;05;19;04;10;01;509.48;302.99588434336033;C
2010;02;19;56;05;19;04;10;02;690.1;268.0187613556657;C
2010;02;19;56;05;19;04;21;01;524.6566;313.95003635686925;C
2010;02;19;56;05;19;04;21;02;710.6569999999999;243.99578597340684;C
2010;02;19;56;05;19;04;23;01;91.4903;288.02673584604753;C
2010;02;19;56;05;19;04;23;02;123.9253;253.0495841239869;C
2010;02;19;56;05;19;04;24;01;1991.0853;257.21508618360326;C
2010;02;19;56;05;19;04;24;02;2696.9613;222.23797629628604;C
2010;02;19;56;05;19;04;26;01;1868.8649;381.71786965069725;D
2010;02;19;56;05;19;04;26;02;2531.4117;346.74070587466986;C
2010;02;19;56;05;19;04;29;01;104.4172;224.6741118631864;C
2010;02;19;56;05;19;04;29;02;141.4349;189.69696799125228;B
2010;02;19;56;05;19;04;30;01;231.3968;290.2397515798758;C
2010;02;19;56;05;19;04;30;02;313.4312;255.2626169426781;C
2010;02;19;57;05;07;01;01;01;3387.1378;508.268551784058;D
2010;02;19;57;05;07;01;01;02;9766.7952;401.2646847667839;D
2010;02;19;57;05;07;01;03;01;7809.2646;517.2604409789368;D
2010;02;19;57;05;07;01;03;02;17883.7962;485.42724747642546;D
2010;02;19;57;05;07;01;04;01;26048.5217;455.47109662625246;D
2010;02;19;57;05;07;01;04;02;56534.557;422.02113695358526;D
2010;02;19;57;05;07;01;06;01;15978.4629;545.865014605606;D
2010;02;19;57;05;07;01;06;02;26715.6525;509.9934040352215;D
2010;02;19;57;05;07;01;09;01;5977.8636;365.59254387885255;C
2010;02;19;57;05;07;01;09;02;10434.8819;327.0874132198844;C
2010;02;19;57;05;07;01;10;01;8883.5128;454.4950036646095;D
2010;02;19;57;05;07;01;10;02;15506.9452;427.8854675100015;D
2010;02;19;57;05;11;02;01;01;4999.9221;487.07123635198343;D
2010;02;19;57;05;11;02;01;02;4455.6637;390.9352770121942;D
2010;02;19;57;05;11;02;03;01;3380.1543;507.45333122723207;D
2010;02;19;57;05;11;02;03;02;6569.7679;473.4471093642502;D
2010;02;19;57;05;11;02;04;01;16063.0992;462.1289011504298;D
2010;02;19;57;05;11;02;04;02;28859.9807;428.22775801137266;D
2010;02;19;57;05;11;02;06;01;16638.4971;558.2435222864876;D
2010;02;19;57;05;11;02;06;02;18372.3647;518.0584175891839;D
2010;02;19;57;05;11;02;09;01;6203.6978;372.9679277306896;D
2010;02;19;57;05;11;02;09;02;7178.8866;330.8675558517253;C
2010;02;19;57;05;11;02;10;01;9219.1171;456.5652060771713;D
2010;02;19;57;05;11;02;10;02;10668.3188;430.2214423370263;D
2010;02;19;57;05;17;03;01;01;19420.1911;508.9080371414617;D
2010;02;19;57;05;17;03;01;02;47015.1553;404.6794985356171;D
2010;02;19;57;05;17;03;03;01;26370.0685;503.1948016141537;D
2010;02;19;57;05;17;03;03;02;47166.0626;485.3757390702888;D
2010;02;19;57;05;17;03;04;01;99971.1799;454.3064284825301;D
2010;02;19;57;05;17;03;04;02;173728.2572;430.6411370716356;D
2010;02;19;57;05;17;03;06;01;74079.4448;559.5211724311883;D
2010;02;19;57;05;17;03;06;02;93386.0619;534.0435159162225;D
2010;02;19;57;05;17;03;09;01;27772.948;370.03041286267415;D
2010;02;19;57;05;17;03;09;02;36736.8128;336.7309149272768;C
2010;02;19;57;05;17;03;10;01;41272.4927;458.4353849018469;D
2010;02;19;57;05;17;03;10;02;54593.4154;444.03559560724466;D
2010;02;19;57;05;19;04;04;01;149.065;317.9710182430755;C
2010;02;19;57;05;19;04;04;02;201.9113;284.8207091912732;C
2010;02;19;57;05;19;04;06;01;165.0738;415.3305450312397;D
2010;02;19;57;05;19;04;06;02;223.5954;382.18018107482857;D
2010;02;19;57;05;19;04;09;01;170.3756;261.6830419633702;C
2010;02;19;57;05;19;04;09;02;230.7768;228.53270030978263;C
2010;02;19;57;05;19;04;10;01;367.1927;324.4722146974419;C
2010;02;19;57;05;19;04;10;02;497.3693;291.321877382519;C
2010;02;19;57;05;19;04;21;01;372.2723;336.24741813850824;C
2010;02;19;57;05;19;04;21;02;504.2496;269.946736460205;C
2010;02;19;57;05;19;04;23;01;65.8674;310.54487289238836;C
2010;02;19;57;05;19;04;23;02;89.2186;277.39451762001613;C
2010;02;19;57;05;19;04;24;01;1439.0786;282.15918203214795;C
2010;02;19;57;05;19;04;24;02;1949.2582;249.00880488173584;C
2010;02;19;57;05;19;04;26;01;1287.0535;397.11552313267464;D
2010;02;19;57;05;19;04;26;02;1743.3375;363.96516641728715;C
2010;02;19;57;05;19;04;29;01;72.8164;252.1982499522087;C
2010;02;19;57;05;19;04;29;02;98.6311;219.04789748947155;C
2010;02;19;57;05;19;04;30;01;166.7976;312.70108971171976;C
2010;02;19;57;05;19;04;30;02;225.9304;279.5507483900598;C
2010;02;19;58;05;07;01;01;01;687.6915;359.03441002702823;C
2010;02;19;58;05;07;01;01;02;1982.9548;325.1521636778058;C
2010;02;19;58;05;07;01;03;01;714.7702;420.7313322644661;D
2010;02;19;58;05;07;01;03;02;2061.0365;386.8384587148055;D
2010;02;19;58;05;07;01;04;01;469.3285;395.41963894066885;D
2010;02;19;58;05;07;01;04;02;1353.3069;361.5486374480298;C
2010;02;19;58;05;07;01;06;01;499.8409;490.9364186056067;D
2010;02;19;58;05;07;01;06;02;1441.2893;457.02599916990994;D
2010;02;19;58;05;07;01;09;01;197.7574;306.062012657851;C
2010;02;19;58;05;07;01;09;02;570.2326;272.19089291797826;C
2010;02;19;58;05;07;01;10;01;293.881;401.6415234086071;D
2010;02;19;58;05;07;01;10;02;847.4046;367.7706296583192;C
2010;02;19;58;05;11;02;01;01;687.6915;377.38401868366725;D
2010;02;19;58;05;11;02;01;02;1982.9548;330.52291316612457;C
2010;02;19;58;05;11;02;03;01;325.1974;368.9772855400323;C
2010;02;19;58;05;11;02;03;02;937.7043;322.1275846042398;C
2010;02;19;58;05;11;02;04;01;460.7105;417.3131436160363;D
2010;02;19;58;05;11;02;04;02;1272.4649;375.15078102082043;D
2010;02;19;58;05;11;02;06;01;1837.8261;463.0147110710009;D
2010;02;19;58;05;11;02;06;02;2465.4145;431.8167967196838;D
2010;02;19;58;05;11;02;09;01;677.8862;299.6866871447536;C
2010;02;19;58;05;11;02;09;02;914.0453;271.8511579828386;C
2010;02;19;58;05;11;02;10;01;1007.3855;375.85400307372936;D
2010;02;19;58;05;11;02;10;02;1358.3336;362.33358468245;C
2010;02;19;58;05;17;03;01;01;7604.4378;381.99389321367937;D
2010;02;19;58;05;17;03;01;02;21927.3613;315.3376078680755;C
2010;02;19;58;05;17;03;03;01;10184.6412;395.2578356705245;D
2010;02;19;58;05;17;03;03;02;17822.8091;397.6253788003728;D
2010;02;19;58;05;17;03;04;01;17556.9744;384.9364269472853;D
2010;02;19;58;05;17;03;04;02;48473.4675;354.888536541348;C
2010;02;19;58;05;17;03;06;01;10893.8388;486.3161422337248;D
2010;02;19;58;05;17;03;06;02;27714.8229;460.70878741310685;D
2010;02;19;58;05;17;03;09;01;4266.5513;301.4724322342763;C
2010;02;19;58;05;17;03;09;02;10888.7687;273.36725565572056;C
2010;02;19;58;05;17;03;10;01;6340.3863;395.9929820313399;D
2010;02;19;58;05;17;03;10;02;16181.4659;371.9302506921235;D
2010;02;19;58;05;19;04;04;01;31.8562;264.5135095428075;C
2010;02;19;58;05;19;04;04;02;43.1499;235.74484326633694;C
2010;02;19;58;05;19;04;06;01;33.3676;357.1247667795446;C
2010;02;19;58;05;19;04;06;02;45.197;328.3560964211607;C
2010;02;19;58;05;19;04;09;01;34.4565;213.098842160253;C
2010;02;19;58;05;19;04;09;02;46.6719;184.3301879653821;B
2010;02;19;58;05;19;04;10;01;78.6002;271.88180077738735;C
2010;02;19;58;05;19;04;10;02;106.4654;243.11313064255523;C
2010;02;19;58;05;19;04;21;01;80.4672;270.72924937161986;C
2010;02;19;58;05;19;04;21;02;108.99430000000001;213.19189199214856;C
2010;02;19;58;05;19;04;23;01;13.8469;257.8661404197907;C
2010;02;19;58;05;19;04;23;02;18.7559;229.09746947328057;C
2010;02;19;58;05;19;04;24;01;310.2805;231.78744750072497;C
2010;02;19;58;05;19;04;24;02;420.2806;203.0187708873314;B
2010;02;19;58;05;19;04;26;01;253.6599;340.0698435243102;C
2010;02;19;58;05;19;04;26;02;343.5869;311.3012372766188;C
2010;02;19;58;05;19;04;29;01;14.685;204.24219376769125;B
2010;02;19;58;05;19;04;29;02;19.891;175.47352132712882;B
2010;02;19;58;05;19;04;30;01;35.7594;260.88729292237707;C
2010;02;19;58;05;19;04;30;02;48.4367;232.11862111598208;C
2010;02;19;70;01;17;03;03;02;94.0459;480.3154180754951;D
2010;02;19;70;01;17;03;06;02;4.9498;620.0602051019828;E
2010;02;19;70;01;19;04;04;01;0.0099;370.73066644072196;D
2010;02;19;70;01;19;04;04;02;0.0134;318.9179933953641;C
2010;02;19;70;01;19;04;06;01;0.0112;523.8080726456283;D
2010;02;19;70;01;19;04;06;02;0.0151;471.9858761669367;D
2010;02;19;70;01;19;04;09;01;0.04;279.1374583599139;C
2010;02;19;70;01;19;04;09;02;0.0542;227.31564498979048;C
2010;02;19;70;01;19;04;10;01;0.0398;379.12503423931093;D
2010;02;19;70;01;19;04;10;02;0.0539;327.29738779627235;C
2010;02;19;70;01;19;04;21;01;0.0406;395.692844565549;D
2010;02;19;70;01;19;04;21;02;0.055;292.05133287976025;C
2010;02;19;70;01;19;04;23;01;0.0046;357.6463800990444;C
2010;02;19;70;01;19;04;23;02;0.0062;305.87854226392454;C
2010;02;19;70;01;19;04;24;01;0.1098;312.17543213040574;C
